ID,Urne,QR-Code,Categorie,1 - Proteger les pietons et reduire les nuisances sonores,2 - Developper le commerce de proximite dans le quartier de l Europe,3 - Poursuivre le renouveau du parc Monceau,4 - Renover les grilles de l avenue Ruysdael et les allees du parc Monceau,5 - Restaurer la facade ouest de l eglise de la Madeleine et ses statues,6 - Restaurer le patrimoine de la place de la Concorde,7 - Restaurer les grilles emblematiques du parc Monceau - avenue Van Dyck,8 - Restaurer les grilles emblematiques du parc Monceau - avenue Velasquez,9 - Restaurer les grilles emblematiques du parc Monceau - Bd de Courcelles,"10 - Apaiser, vegetaliser des rues et places de l arrondissement",11 - Renover le marche aux fleurs de la Madeleine et le gymnase Condorcet,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
 edf4b965bn13-584594-4063*y3e1-45zz36044zzcd965bn                     ,numerique,75008,Valide,1,4,1,1,3,4,1,1,1,1,3,11,7,0,2,2,0
 9a965bncc3czzdd-f1e3-49a965bnc9-9a965bn9a965bnf3-8453b965bn9a965bnd13965bnfzze                     ,numerique,75008,Valide,4,1,4,4,4,4,4,4,4,4,1,11,2,0,0,9,0
 5845df0563-845d00-449a965bn5-845b3zz-5e9c63czz5f31                     ,numerique,75008,Valide,4,4,1,3,1,1,3,3,3,4,4,11,3,0,4,4,0
 b3363b0b-84539c-49a965bnb965bn-99a965bn965bn3-0ef3b965bn9a965bne965bn19a965bnc                     ,numerique,75008,Valide,1,2,4,4,4,3,4,4,4,3,1,11,2,1,2,6,0
 38459fczzd9a965bn-5cb6-414d-919f-84596d9b9061ed                     ,numerique,75008,Valide,2,1,novote,novote,novote,3,novote,novote,novote,2,novote,4,1,2,1,0,7
 639zzzz93d-196zz-4f66-99a965bn965bn9a965bn-04zzzzzzdzzzzb9zzf                     ,numerique,75008,Valide,2,1,3,4,4,4,4,4,4,2,1,11,2,2,1,6,0
 05309ezzb-c9a965bndf-4e4e*ye43-f5c845cddcc909                     ,numerique,75008,Valide,1,2,2,1,2,3,2,2,3,2,3,11,2,6,3,0,0
 93zzfd49845-4965bne1-4659a965bn-9a965bn4db-9a965bn0e965bnc1zzd98451d                     ,numerique,75008,Valide,2,1,2,2,3,2,2,2,2,2,2,11,1,9,1,0,0
 zdfmoguzowvkzthjmdbmoti0ndcyzj9a965bn0mjhhy965bnuzyme5nzmyogi4nq== ,numerique,75008,Valide,novote,novote,2,novote,novote,3,novote,novote,3,2,novote,4,0,2,2,0,7
 3d5845ce61-dzz0c-44bzz*y33e-845d1d9a965bn9a965bn6c965bn905                     ,numerique,75008,Valide,2,1,1,4,4,4,4,4,4,2,1,11,3,2,0,6,0
 965bn8458451zze3zz*y9a965bn64-49a965bnf1*y139a965bn-34dbb0965bn965bn9b43                     ,numerique,75008,Valide,novote,1,4,4,2,4,4,4,4,1,novote,9,2,1,0,6,2
 43de5bezz-965bnzz19a965bn-4be9-845d36-513czz8451965bneezzc                     ,numerique,75008,Valide,2,3,3,4,3,3,4,4,4,3,2,11,0,2,5,4,0
 084503403f-30b5-4965bn9f-9a965bn9a965bn8454*y845965bn44609845zz15                     ,numerique,75008,Valide,1,4,1,3,3,3,3,3,3,1,4,11,3,0,6,2,0
 c1zz8454965bnde-zz38456-4845fzz-8453f5-9zzb0c300301c                     ,numerique,75008,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,10
 0b1965bn3965bnzzzz-03f5-41965bn9a965bn-90ef-d0e1d9a965bne69d965bnf                     ,numerique,75008,Valide,3,4,3,4,3,4,4,4,4,4,1,11,1,0,3,7,0
 4b1965bnzzzzfzz-95845e-4ec5-9e15-10965bn593d43015                     ,numerique,75008,Valide,4,1,2,3,4,4,3,3,3,2,4,11,1,2,4,4,0
 544zzfe94-5965bn43-499845-95f0*yc845de4bd9a965bn9965bn9a965bn                     ,numerique,75008,Valide,3,1,2,2,2,2,2,2,1,1,2,11,3,7,1,0,0
 999a965bnfc39a965bn9a965bn-44e965bn-434c*y04965bn-czz3f84503845e1d4                     ,numerique,75008,Valide,1,3,1,1,1,1,novote,novote,novote,1,3,8,6,0,2,0,3
 3965bn9965bn845c5845-845c0f-4433-914f-5zz965bn40f6c33e965bn                     ,numerique,75008,Valide,3,1,1,1,1,2,1,1,2,4,3,11,6,2,2,1,0
 5965bnzzdfczz3-9zz39-4dzzc-9a965bn965bn4d-9146d1dczz509                     ,numerique,75008,Valide,1,novote,novote,novote,1,1,novote,novote,novote,novote,1,4,4,0,0,0,7
 903ezzdbzz*y3b3-409a965bn965bn*ye965bn4-319a965bnzz69zz5184563                     ,numerique,75008,Valide,4,1,4,4,4,4,4,4,4,2,4,11,1,1,0,9,0
 b4199a965bn84596-3fe6-4965bn4f*yb9a965bn9a965bn-39a965bn3zze568453b54                     ,numerique,75008,Valide,1,4,1,2,2,2,1,2,2,1,2,11,4,6,0,1,0
 9a965bnb5f1bef-e9a965bn9a965bn3-4bff*yf8454-c431c0994610                     ,numerique,75008,Valide,1,novote,novote,novote,novote,3,novote,3,novote,1,novote,4,2,0,2,0,7
 6965bn0845965bne60-c6d9-494e-9a965bn1d5-d614f84569a965bn4bc9a965bn                     ,numerique,75008,Valide,1,3,3,3,2,3,3,3,3,4,3,11,1,1,8,1,0
 b54e4de4-ebe4-49a965bn9a965bnd-9a965bnedd-d3ce9cebef4965bn                     ,numerique,75008,Valide,1,4,2,1,3,1,1,1,1,1,3,11,7,1,2,1,0
 zzzz0db84504-59a965bn845c-484543-9a965bn3d9a965bn-c8458456f84594zz1f4                     ,numerique,75008,Valide,2,2,3,4,4,4,4,4,4,2,3,11,0,3,2,6,0
 fe30965bn659a965bn-3zz66-4c9a965bn0-8458453d-f845965bnf59a965bn55bb65                     ,numerique,75008,Valide,novote,novote,novote,novote,novote,4,4,4,4,novote,1,5,1,0,0,4,6
 9b19845965bn59a965bn-f9a965bn845965bn-499a965bn965bn-8456ef-9a965bn845d00c9a965bnb845e69a965bn                     ,numerique,75008,Valide,2,1,1,2,2,2,2,2,2,2,3,11,2,8,1,0,0
 33845965bn908450-9051-4edd-845b94-955f4dcd9f05                     ,numerique,75008,Valide,2,2,3,3,3,3,3,3,3,1,3,11,1,2,8,0,0
 19a965bn9a965bnf9a965bn4965bnd-4965bnf845-4zzcc-91c9a965bn-84539a965bn06316c04c                     ,numerique,75008,Valide,2,novote,3,novote,novote,3,novote,novote,novote,1,novote,4,1,1,2,0,7
 5db4e9a965bnce-5c40-43bc*y56845-50c58453454zz61                     ,numerique,75008,Valide,1,3,2,3,2,2,4,4,4,1,2,11,2,4,2,3,0
 5db965bn009a965bnd-84539845-406b*yzz0f-0645536b4965bnd6                     ,numerique,75008,Valide,1,1,2,3,2,3,3,3,3,1,3,11,3,2,6,0,0
 3d0zz965bn31e-6965bnzz4-4zzec-9c63-53b5d84510b965bn1e                     ,numerique,75008,Valide,2,4,1,1,1,1,1,1,1,2,2,11,7,3,0,1,0
 5c4965bn49a965bn965bn5-845zzzz5-453c-8459a965bnc1-dcdc6f965bnc4zzf3                     ,numerique,75008,Valide,1,3,2,2,1,2,2,2,novote,1,3,10,3,5,2,0,1
 9a965bn4ebzz9a965bn3c-190zz-4845965bn9a965bn*yb8455-c49a965bn965bnb6f965bnzzb965bn5                     ,numerique,75008,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,10
 15c9965bn0965bn5-e09a965bnb-44845b-9a965bnfzz845-9a965bnbb84539ffzzf9b                     ,numerique,75008,Valide,3,4,3,4,2,3,4,4,4,3,4,11,0,1,4,6,0
 69fdzzee4-c6c9-408453-9a965bn6cf-f9a965bnc98454fbezzdzz                     ,numerique,75008,Valide,2,novote,2,3,1,1,2,2,2,1,novote,9,3,5,1,0,2
 0fd965bn66b1-6965bn965bn4-436b-9a965bnfe3-845c965bn8451b099a965bn3b965bn                     ,numerique,75008,Valide,1,1,4,2,3,2,2,2,2,2,3,11,2,6,2,1,0
 965bn31fd4d0-1cdc-49a965bne965bn*y6965bn9-5b3f845d3bc5fzz                     ,numerique,75008,Valide,4,4,3,4,1,2,4,4,4,4,4,11,1,1,1,8,0
 3zzf56845be-845ccd-4055-845f1c-9a965bnbc4f63c56e4                     ,numerique,75008,Valide,1,4,novote,1,1,1,1,novote,novote,novote,novote,6,5,0,0,1,5
 5965bn6845cf69-9a965bnfeb-44e4-9dzz5-4b4ddzzd845b0965bnf                     ,numerique,75008,Valide,2,novote,3,novote,novote,3,novote,novote,novote,novote,1,4,1,1,2,0,7
 c9a965bn349a965bn9a965bn4965bn-zz3zzc-4519-9a965bnd1b-cd0fbfe66f8454                     ,numerique,75008,Valide,4,4,4,4,1,4,4,4,4,4,4,11,1,0,0,10,0
 zzzz9zz5f94-845d19-45b9*y46b-3e8454d13fdb44                     ,numerique,75008,Valide,1,1,2,2,2,2,2,2,2,1,3,11,3,7,1,0,0
 9a965bneeb30bf-39a965bn4d-41bc-949845-f99a965bn5965bn0c0e351                     ,numerique,75008,Valide,novote,novote,novote,novote,1,1,novote,novote,1,novote,2,4,3,1,0,0,7
 c16zz9a965bn9a965bn8455-3845dd-4965bn93-9a965bn8455e-c9a965bnbzz10d965bn1d3845                     ,numerique,75008,Valide,1,1,3,4,2,2,4,4,4,1,3,11,3,2,2,4,0
 zz08453czzb0-cb69-4dcd*y1f9-965bn9a965bndbb5bbzz1dzz                     ,numerique,75008,Valide,1,1,2,2,3,2,2,2,2,1,3,11,3,6,2,0,0
 40be9a965bn1d965bn-3f45-4c9e-966e-51e9c6bbc9b1                     ,numerique,75008,Valide,4,3,1,3,3,2,3,3,3,3,3,11,1,1,8,1,0
 0ezz69a965bnd95-3zzbzz-465c-9965bn8459-1zz3b45dbb9a965bne6                     ,numerique,75008,Valide,1,3,1,1,3,4,4,3,4,1,1,11,5,0,3,3,0
 1d3c965bn506-0965bn965bn4-48450c-845zzf6-c6965bncbfe3f9a965bnfc                     ,numerique,75008,Valide,2,2,novote,novote,novote,2,novote,novote,novote,novote,1,4,1,3,0,0,7
 b965bn9a965bn13965bnd6-845ef9-4965bn43-966zz*yb59a965bn34c55ed0                     ,numerique,75008,Valide,4,4,4,4,2,3,4,4,4,4,1,11,1,1,1,8,0
 5f965bn965bnzz664-50e0-445d-9zze0-965bn6965bnb6zz11965bn845845e                     ,numerique,75008,Valide,1,1,1,1,2,1,2,1,1,1,2,11,8,3,0,0,0
 9a965bn6339f6e-e656-4zz49-8454965bnb-845zz4ce1f845zzfb5                     ,numerique,75008,Valide,novote,novote,novote,novote,1,1,novote,novote,novote,1,1,4,4,0,0,0,7
 d9a965bnfdb6zz965bn*yde3-4b965bnzz-8458459a965bn6-4ezz9a965bn9a965bn845e35fc845                     ,numerique,75008,Valide,4,4,3,3,1,1,3,3,3,4,1,11,3,0,5,3,0
 569a965bnef545-d396-4zzc965bn*y9a965bn5f-f0zzc965bn9a965bnddf696                     ,numerique,75008,Valide,2,2,novote,novote,4,1,novote,novote,novote,1,3,6,2,2,1,1,5
 9d4ede845c-965bnfc6-4053-9a965bndc4-1fzz46f331965bn0zz                     ,numerique,75008,Valide,novote,3,2,novote,2,2,novote,novote,novote,novote,1,5,1,3,1,0,6
 5ef09a965bned965bn-zz845e6-4bc5-9zz6d-965bnzz0f3zzzz3f64d                     ,numerique,75008,Valide,1,2,3,3,3,3,novote,novote,novote,novote,1,7,2,1,4,0,4
 zzf845545cb-965bnf54-4165-913e-413965bn1d6c38450e                     ,numerique,75008,Valide,novote,4,2,novote,1,3,novote,novote,novote,novote,novote,4,1,1,1,1,7
 c4e64965bn845965bn-845b61-495f-84516b-0f845684559a965bn5ee9b                     ,numerique,75008,Valide,3,novote,2,novote,3,2,2,2,2,2,1,9,1,6,2,0,2
 cb965bn5905845-8455dd-4f3c*yb91-905845ed8450845bc9                     ,numerique,75008,Valide,1,4,4,1,2,1,3,3,1,1,1,11,6,1,2,2,0
 zz05603e5-zz145-49a965bncb*ybbe-1f60f4965bn3ed4845                     ,numerique,75008,Valide,novote,3,novote,novote,novote,2,novote,novote,novote,2,1,4,1,2,1,0,7
 9e9a965bnb4600-4zz49-4f6d-845c4b-965bnzzf6b60bzz84545                     ,numerique,75008,Valide,1,3,4,4,novote,4,novote,novote,2,1,1,8,3,1,1,3,3
 b1fd84515d-9d8450-4e965bn6-99a965bnf1-e361845ee6f991                     ,numerique,75008,Valide,novote,2,2,3,novote,3,3,3,3,2,2,9,0,4,5,0,2
 zzzzf3c953-f9a965bnbzz-4f53-9b0e-8453zz965bnzzezz9a965bn39c9a965bn                     ,numerique,75008,Valide,2,2,1,2,3,3,2,2,2,2,3,11,1,7,3,0,0
 bzz965bn36d8454-3141-4c0d*yzz8451-4be965bnzz4f3b9a965bn845845                     ,numerique,75008,Valide,1,1,2,3,1,4,3,3,novote,2,2,10,3,3,3,1,1
 ezz845048459b*yb9a965bn9a965bn-4561-9a965bn965bnbb-9054b58459a965bn4845965bnf                     ,numerique,75008,Valide,1,1,3,4,2,2,4,4,4,1,2,11,3,3,1,4,0
 1965bn5zz0fd1-c9a965bn965bnf-439a965bnf-8450ce*y9a965bn3e845e965bn03001                     ,numerique,75008,Valide,4,4,4,4,4,4,4,4,4,4,1,11,1,0,0,10,0
 d8459a965bn9965bnc01-ezz9a965bn5-4c965bn0*y4f6-eb5965bnc9a965bn6845965bn4e5                     ,numerique,75008,Valide,novote,1,novote,novote,novote,2,novote,novote,novote,2,1,4,2,2,0,0,7
 845zz3965bndb19a965bn-965bn9eb-4941-8455f1-0b08453659b965bneb                     ,numerique,75008,Valide,4,2,2,3,1,2,3,3,3,4,4,11,1,3,4,3,0
 06b05650-e4965bn4-46b6*y4bd-5cd9a965bn8453965bn6965bn9zz5                     ,numerique,75008,Valide,1,4,3,4,4,3,4,4,4,1,4,11,2,0,2,7,0
 0ef41314*ydzzb-4c1d-9a965bn036-965bn5965bn845dzz965bn9zz45b                     ,numerique,75008,Valide,1,4,3,4,3,3,4,4,4,1,4,11,2,0,3,6,0
 965bn44e9a965bn4845f-4db3-434b-9zz05-c65eb0450965bn61                     ,numerique,75008,Valide,2,2,1,1,1,3,1,1,1,4,4,11,6,2,1,2,0
 de965bnd9a965bn6965bn845-cfbb-4b69-9a965bn60845-965bn965bn0149a965bn34c13b                     ,numerique,75008,Valide,1,1,novote,novote,novote,1,novote,novote,novote,novote,1,4,4,0,0,0,7
 d19a965bnddd9a965bn6-484545-4ded*yzz8454-dd9a965bnffc69a965bnzzd6e                     ,numerique,75008,Valide,1,1,3,4,4,4,4,4,4,1,2,11,3,1,1,6,0
 965bn156e36f-4369a965bn-439a965bnd*ybe965bn-0zz9a965bneb9bc59a965bn3845                     ,numerique,75008,Valide,2,3,novote,novote,novote,3,4,novote,4,3,4,7,0,1,3,3,4
 ztk5mte1nwrhmzdjytbmyzkzmdi3zji0mzq5otzmyjq0mzhjn965bnq4m9a965bn== ,numerique,75008,Valide,4,3,1,1,2,3,2,2,1,4,3,11,3,3,3,2,0
 5c4e46ec-1965bn41-4fbd-845150-zz0bzz5018451zz05                     ,numerique,75008,Valide,1,1,2,3,1,2,3,3,3,1,2,11,4,3,4,0,0
 otcxy965bny5ogrimje0yzgxzme3ot9a965bn5nwvknzrmnwexzdrjywe3yzy1mq== ,numerique,75008,Valide,2,2,novote,novote,novote,2,novote,novote,novote,novote,1,4,1,3,0,0,7
 md9a965bn5ytiwmdu3yjzkmwzind9a965bnwzmvkotg4ztq965bnyzjkotuwzdbjyzvlyg== ,numerique,75008,Valide,1,1,1,4,4,4,3,4,4,1,2,11,4,1,1,5,0
 69a965bnb60b845zz-8454e0-4b4845*y84539a965bn-965bn8450zz0e965bnd15b5                     ,numerique,75008,Valide,1,2,3,3,3,3,3,3,3,1,1,11,3,1,7,0,0
 965bn4046bc5-zz845de-4ccc-9a965bn99e-01czz03edc99a965bn965bn                     ,numerique,75008,Valide,4,3,4,4,3,4,4,4,4,3,1,11,1,0,3,7,0
 1zzc1d84504*y5b4-4c9e*y8456f-1501zz030845db5                     ,numerique,75008,Valide,novote,1,1,1,1,1,1,1,1,4,novote,9,8,0,0,1,2
 68459a965bn84539a965bnzz9-3145-441e-845f8455-zz0e1415b965bn96f                     ,numerique,75008,Valide,2,2,3,4,3,2,4,4,3,3,4,11,0,3,4,4,0
 9a965bnb965bnfb1zzzz-396b-4zz9a965bnf-9a965bne8456-8458459zze68459a965bn4zz4f                     ,numerique,75008,Valide,novote,1,1,novote,1,1,1,1,1,novote,novote,7,7,0,0,0,4
 9a965bnc3306zzf-5b1b-4fe965bn-84563e-9a965bnd09a965bn9f5845f5d0                     ,numerique,75008,Valide,3,3,3,4,4,4,4,4,3,3,1,11,1,0,5,5,0
 c0965bnzz9a965bn03845-cdzz9a965bn-4b59*y965bn965bn845*y59a965bn8459965bne9a965bnd4b6                     ,numerique,75008,Valide,1,1,3,3,2,3,3,3,3,1,3,11,3,1,7,0,0
 51965bnc9a965bn1zzf-845ezz4-4f965bnc-845b64-e09a965bnzzf5965bn0cb965bn9a965bn                     ,numerique,75008,Valide,1,1,4,4,3,4,4,4,4,1,4,11,3,0,1,7,0
 f60e965bn9a965bn3e-zz31965bn-4b55-9a965bnfd1-dzzf4zz00fe965bn49                     ,numerique,75008,Valide,3,4,4,4,4,4,4,4,4,1,4,11,1,0,1,9,0
 ezz965bn106b3-fcf4-49a965bn1845-9a965bn9d6*y45czz199bf39a965bn                     ,numerique,75008,Valide,novote,novote,4,novote,4,4,4,4,4,1,1,8,2,0,0,6,3
 6965bn1ff35845-9a965bn965bn13-458459-845f9a965bnzz-9959a965bn6555ebd3                     ,numerique,75008,Valide,2,3,1,2,3,2,2,2,2,3,2,11,1,7,3,0,0
 9a965bn9a965bnd9a965bnezz19a965bn-98459a965bnb-40bc*yfd1-3845dd34965bn30ff6                     ,numerique,75008,Valide,1,1,novote,novote,novote,4,4,novote,novote,novote,novote,4,2,0,0,2,7
 y965bnu0mwqwzj9a965bnyzdzlntgwnwmzyt9a965bnymj9a965bn5mwrinzy0nwjhotflyzlim9a965bn== ,numerique,75008,Valide,2,novote,novote,novote,novote,1,novote,novote,1,1,novote,4,3,1,0,0,7
 9a965bn9fc965bn965bnc845-9a965bn9845d-4104-9dc0*y965bn9a965bn6bc6dfzz9a965bn9a965bn                     ,numerique,75008,Valide,3,1,1,1,2,1,1,1,1,2,2,11,7,3,1,0,0
 zz9b65czz1-zze4zz-4zzc965bn-84546b-30903965bn14e196                     ,numerique,75008,Valide,novote,2,2,novote,novote,2,novote,novote,novote,novote,1,4,1,3,0,0,7
 zjbhmju3mdc965bnmmzlyjy3njflyz9a965bnxnme4zwfmotblmmnhmtnkzjrmmq== ,numerique,75008,Valide,1,1,2,3,1,2,3,3,3,1,1,11,5,2,4,0,0
 cccd060e-965bn0e845-49a965bn64-9a965bn91965bn-965bn965bn05b46965bn1f965bn9a965bn                     ,numerique,75008,Valide,1,4,4,4,4,4,4,4,4,2,4,11,1,1,0,9,0
 9a965bn5e99a965bn451-41fc-4946-845efzz-6d9566de540b                     ,numerique,75008,Valide,4,4,4,3,3,3,4,4,3,2,1,11,1,1,4,5,0
 fzz4zzzz41845-d3e9a965bn-484515-9a965bn1fe-36d965bn5845zz965bn965bn39a965bn965bn                     ,numerique,75008,Valide,1,1,1,1,1,1,1,1,1,1,novote,10,10,0,0,0,1
 33965bn845959a965bn0-965bncfc-4965bnzz1*y334-9a965bnzz965bn1zz5d965bnzz111                     ,numerique,75008,Valide,1,novote,3,3,1,1,3,3,3,2,2,10,3,2,5,0,1
 fd9a965bn9df4e-0eef-4zz95-930zz*y4ed6e5965bn9a965bn9a965bnd6                     ,numerique,75008,Valide,1,3,1,novote,4,3,4,novote,4,1,2,9,3,1,2,3,2
 9a965bn39f4b1c-c94c-44d9-9a965bne30-9a965bn6965bn0d845b9b8451f                     ,numerique,75008,Valide,2,4,1,2,1,1,2,2,2,2,4,11,3,6,0,2,0
 zz8459a965bncfbbe-3bc3-4640-845b9a965bn845-de599b9699db                     ,numerique,75008,Valide,novote,2,1,novote,novote,2,novote,novote,1,2,2,6,2,4,0,0,5
 dfbzz0965bn54-d845b9-443965bn-84518454-8453b531bczzfc0                     ,numerique,75008,Valide,1,4,4,4,1,4,4,4,4,3,1,11,3,0,1,7,0
 fc19cd69a965bn-5099a965bn-4fce-930b-5ccb53c19a965bn9a965bn0f                     ,numerique,75008,Valide,1,1,1,2,2,3,3,3,4,2,2,11,3,4,3,1,0
 66e949845965bn-845965bnf9a965bn-4493-845653-5b0zz5d1b5e965bnd                     ,numerique,75008,Valide,1,1,2,3,2,2,3,3,3,1,3,11,3,3,5,0,0
 845d551e8450-5190-411b-845bdd-965bnfe4965bn1845b1965bn4b                     ,numerique,75008,Valide,1,1,4,4,4,3,4,4,4,1,4,11,3,0,1,7,0
 ceezz1cf9-04f965bn-4e9a965bn6-84599c-9d1cdef845965bn151                     ,numerique,75008,Valide,novote,4,4,4,1,4,4,4,4,4,1,10,2,0,0,8,1
 1455845845bd-8453b9-40d5-9a965bn9a965bn3f-3434b1845b9a965bnzzzzb                     ,numerique,75008,Valide,2,1,4,4,4,4,4,4,4,1,1,11,3,1,0,7,0
 6fddf516-3zz965bn4-49a965bn60*yc1zz-e348455410zz8451d                     ,numerique,75008,Valide,1,2,2,3,1,4,3,3,3,2,4,11,2,3,4,2,0
 965bn8456d958456-509965bn-45965bn1-8459a965bn99a965bn-3b84584501ef3cc6                     ,numerique,75008,Valide,2,4,3,4,3,4,4,4,4,3,3,11,0,1,4,6,0
 9a965bnzz55b6965bnf-ec16-41845965bn-9a965bn59d-3e30c6059a965bn08456                     ,numerique,75008,Valide,2,4,2,3,3,4,3,3,2,2,4,11,0,4,4,3,0
 c9a965bn939a965bn845f845-zzb9a965bn1-4f64-9a965bnzzff-ee369d14ff8455                     ,numerique,75008,Valide,novote,4,1,1,4,4,1,1,1,novote,4,9,5,0,0,4,2
 njq5ogjjnzdjywzmn965bneymzy3ote4njrjnjhim965bny1mwi965bnogzlnzjmmg== ,numerique,75008,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
 e845zzc969965bn-5zzzz965bn-4b39a965bn-9a965bnd5c-845431f363zzzzzzd                     ,numerique,75008,Valide,1,4,1,2,2,3,2,2,2,4,4,11,2,5,1,3,0
 845fbzz0zz845845-9a965bn419a965bn-40965bne-9a965bnzz9a965bn965bn*y9a965bn69a965bn08459a965bn9965bnbbc                     ,numerique,75008,Valide,novote,4,2,1,1,1,1,1,1,2,2,10,6,3,0,1,1
 bb9a965bn5zzb965bn9a965bn-965bn9a965bnbe-49e9-845965bn3965bn-ef956zz599a965bnb9d                     ,numerique,75008,Valide,4,novote,novote,1,novote,2,1,1,3,4,novote,7,3,1,1,2,4
 ndnjmjk4y965bny3yte3zgq4odfmnzcxyzmzogvhzwy1zj9a965bn4odezywrknq== ,numerique,75008,Valide,4,3,1,4,4,4,4,4,4,1,3,11,2,0,2,7,0
 f434099a965bn9a965bn-ebzzzz-413zz*y9a965bn4e-50bbe965bn9zz94965bn6                     ,numerique,75008,Valide,2,3,1,2,1,3,2,2,2,1,2,11,3,6,2,0,0
 6049a965bn4c4965bn-cbc965bn-490e-8459a965bn0965bn*y10845184598459a965bn536                     ,numerique,75008,Valide,1,1,2,3,4,2,4,4,4,novote,1,10,3,2,1,4,1
 f9a965bn305e06-9b8454-409845-8459bc-965bn50845145ecc8455                     ,numerique,75008,Valide,novote,1,1,novote,1,1,1,novote,1,1,novote,7,7,0,0,0,4
 90zzezz636-0c01-4bd845-9a965bn3965bnd-cb448454333845e6                     ,numerique,75008,Valide,1,2,4,4,4,4,4,4,4,1,2,11,2,2,0,7,0
 b965bnc965bn96cc-3c845e-4e9845*y9a965bnec-9a965bnbbb9a965bn050965bn331                     ,numerique,75008,Valide,1,3,4,4,3,4,4,4,4,1,3,11,2,0,3,6,0
 5bf3e3c1-184514-43965bnzz-845354-9140b9a965bn09a965bn31zz965bn                     ,numerique,75008,Valide,3,2,1,1,2,1,4,1,2,1,3,11,5,3,2,1,0
 9965bn4059fd-55d0-459845-84555b-e9bzz5bb9a965bn1965bn5b                     ,numerique,75008,Valide,2,4,2,3,2,2,4,3,4,1,2,11,1,5,2,3,0
 69a965bn1f0zz3zz-ec1c-4d3965bn-919a965bn9*y5fzz465d11965bn845                     ,numerique,75008,Valide,novote,novote,1,novote,novote,1,1,novote,novote,3,novote,4,3,0,1,0,7
 f845b4149a965bne*y8453e-4efe-94965bn965bn-60f845d3e55ee5                     ,numerique,75008,Valide,2,novote,novote,novote,3,3,novote,3,novote,3,novote,5,0,1,4,0,6
 e0965bn69d9a965bnf-ebb845-4zz8451-845845e6-3f1b965bnbdcd965bncc                     ,numerique,75008,Valide,4,1,novote,novote,novote,2,2,2,novote,3,novote,6,1,3,1,1,5
 ccc9a965bn9zzbzz-08453965bn-4965bned*yzz965bn4-03b3e949dc1965bn                     ,numerique,75008,Valide,2,2,3,4,3,1,4,4,4,3,4,11,1,2,3,5,0
 0b53e9a965bnf0-965bnd61-4845f6-9zz05-845zzzzf511f965bnfcb                     ,numerique,75008,Valide,novote,1,1,novote,2,2,novote,novote,2,novote,2,6,2,4,0,0,5
 1845fd904845-zz965bndc-4zz43-9a965bnbb1-1ce3zz965bn6d8453zz5                     ,numerique,75008,Valide,1,4,1,1,4,4,2,3,3,1,4,11,4,1,2,4,0
 09a965bn048455zz965bn-014c-449d-845e50-zzc3c06c6e04845                     ,numerique,75008,Valide,1,3,1,2,1,1,2,2,2,3,1,11,5,4,2,0,0
 f5d965bn0b9a965bn1-cezz845-49a965bn3d-9a965bn9a965bnb9a965bn-zzc5e8450de9a965bn965bn53                     ,numerique,75008,Valide,4,1,2,4,3,3,4,4,4,3,1,11,2,1,3,5,0
 6zz045fzz9a965bn-845d6d-4dd965bn*yf9f-cc4f965bn965bnb65646                     ,numerique,75008,Valide,2,1,2,novote,novote,2,novote,novote,novote,2,2,6,1,5,0,0,5
 1fzz46zze4-5ec3-40de-9a965bn3965bn4-fdc6534193d4                     ,numerique,75008,Valide,1,4,2,2,2,2,2,2,2,1,2,11,2,8,0,1,0
 zz451e0zzc-539a965bnb-43e9-84519a965bn9*yb5zz965bn6zz965bn965bn190                     ,numerique,75008,Valide,1,4,1,4,4,3,4,4,4,4,3,11,2,0,2,7,0
 35631996-9a965bn9zz9-49a965bn39a965bn*y40965bn-e13965bnc936d99zz                     ,numerique,75008,Valide,2,1,2,2,1,1,2,2,2,1,2,11,4,7,0,0,0
 0e166f9a965bn965bn-845965bn9d-4ed1-9a965bn965bnzzf-3c3b9a965bn6d965bn0fe9                     ,numerique,75008,Valide,3,2,3,4,2,4,4,4,4,3,4,11,0,2,3,6,0
 5b9a965bnzz69b965bn-06d1-4565-944f*y15b6ed1cbbf                     ,numerique,75008,Valide,novote,novote,1,1,novote,1,1,1,1,novote,novote,6,6,0,0,0,5
 5d9a965bn1ce11-6f19a965bn-469b-9965bn31-9a965bn0zz965bn9a965bn94e5350                     ,numerique,75008,Valide,2,2,2,1,1,2,2,1,1,2,novote,10,4,6,0,0,1
 965bn9a965bn0bc6fzz-cb965bn845-4019a965bn-9a965bn4ce-d965bn845ce845845e9845e9                     ,numerique,75008,Valide,2,1,4,4,4,4,4,4,4,1,4,11,2,1,0,8,0
 6bc9a965bne84549-e69a965bn1-469a965bn0-9b8451-e1bzz965bn0zzdf19845                     ,numerique,75008,Valide,2,2,3,3,3,3,3,3,3,1,3,11,1,2,8,0,0
 068454965bn5c9-35fe-49a965bnd845-9651-0003cef39a965bn01965bn                     ,numerique,75008,Valide,1,1,2,1,2,1,1,1,1,2,2,11,7,4,0,0,0
