ID,Urne,QR-Code,Categorie,1 - ilot refuge pour pietons et velos pont Alexandre III,2 - Reamenager et equiper les espaces verts du 7e arrondissement,3 - Embellir les cours des ecoles du 7e arrondissement !,4  - Reamenagement des espaces dedies a la jeunesse,5 - Restauration des chapelles Sainte-Valere et Sainte-Clotilde,6 - Restauration du temple de Pentemont,7 - Restaurer la sacristie de l eglise Saint-Thomas d Aquin et son local,8 - Restaurer le Champ de Mars et son mobilier historique,9 - Sauvegarde des statues de l arrondissement,10 - Vegetalisation et equipement de la place Fontenoy,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
55034,U07-002,2022AR07A,Valide,3,1,novote,1,3,2,3,1,2,1,9,4,2,3,0,1
55057,U07-002,2022AR07A,Valide,4,3,2,2,3,4,4,3,4,4,10,0,2,3,5,0
55120,U07-002,2022AR07A,Valide,novote,1,novote,1,1,novote,novote,1,novote,novote,4,4,0,0,0,6
55225,U75-002,2022AR07A,Valide,2,1,2,2,novote,novote,novote,2,novote,novote,5,1,4,0,0,5
55382,U07-002,2022AR07A,Valide,1,1,2,1,3,3,3,4,2,1,10,4,2,3,1,0
55470,U07-002,2022AR07A,Valide,1,2,novote,2,1,1,2,novote,1,novote,7,4,3,0,0,3
55592,U07-002,2022AR07A,Valide,1,1,novote,1,novote,novote,novote,novote,novote,2,4,3,1,0,0,6
55698,U07-002,2022AR07A,Valide,1,2,3,2,1,2,1,1,1,2,10,5,4,1,0,0
55731,U07-002,2022AR07A,Valide,2,2,2,1,3,3,3,3,3,2,10,1,4,5,0,0
55921,U07-002,2022AR07A,Nul,novote,novote,novote,1,novote,novote,novote,3,novote,novote,2,1,0,1,0,8
56017,U07-002,2022AR07A,Valide,3,3,2,2,4,3,3,1,3,3,10,1,2,6,1,0
56056,U07-002,2022AR07A,Valide,4,2,3,1,4,3,1,1,1,2,10,4,2,2,2,0
56110,U07-002,2022AR07A,Valide,1,1,2,2,3,4,3,2,3,2,10,2,4,3,1,0
56176,U07-002,2022AR07A,Nul,1 2,1 2,2,1 2,3,3,3,2,novote,novote,5,0,2,3,0,2
56323,U07-002,2022AR07A,Valide,1,1,1,1,2,novote,2,1,1,1,9,7,2,0,0,1
56442,U07-002,2022AR07A,Valide,novote,novote,novote,1,2,novote,novote,1,1,novote,4,3,1,0,0,6
56508,U07-002,2022AR07A,Valide,novote,2,novote,2,2,novote,novote,novote,novote,1,4,1,3,0,0,6
56523,U07-002,2022AR07A,Valide,3,1,1,1,3,3,3,3,3,2,10,3,1,6,0,0
56599,U07-002,2022AR07A,Valide,2,1,2,2,2,3,3,1,1,2,10,3,5,2,0,0
56626,U07-002,2022AR07A,Valide,1,2,novote,2,3,3,3,2,2,2,9,1,5,3,0,1
56650,U07-002,2022AR07A,Valide,1,2,2,1,1,2,1,1,novote,novote,8,5,3,0,0,2
56767,U07-002,2022AR07A,Valide,2,2,1,1,novote,novote,novote,2,novote,2,6,2,4,0,0,4
56842,U07-002,2022AR07A,Valide,3,1,1,1,novote,novote,novote,1,1,4,7,5,0,1,1,3
56874,U07-002,2022AR07A,Nul,novote,novote,novote,1,1,1,novote,novote,novote,novote,3,3,0,0,0,7
56965,U07-002,2022AR07A,Valide,novote,1,novote,1,1,novote,novote,novote,1,novote,4,4,0,0,0,6
57003,U07-002,2022AR07A,Valide,3,1,3,1,1,2,1,1,1,1,10,7,1,2,0,0
57037,U07-002,2022AR07A,Valide,2,2,2,2,1,2,1,2,2,2,10,2,8,0,0,0
57113,U07-002,2022AR07A,Valide,1,1,2,1,3,3,3,1,novote,novote,8,4,1,3,0,2
57182,U07-002,2022AR07A,Valide,3,1,1,4,3,3,3,1,1,3,10,4,0,5,1,0
57289,U07-002,2022AR07A,Valide,3,3,2,1,2,2,2,3,3,2,10,1,5,4,0,0
57291,U75-004,2022AR07A,Valide,3,1,2,1,3,3,3,2,2,1,10,3,3,4,0,0
57394,U07-002,2022AR07A,Valide,2,1,3,3,2,3,3,1,1,1,10,4,2,4,0,0
57426,U07-002,2022AR07A,Valide,novote,1,novote,1,novote,1,1,novote,novote,novote,4,4,0,0,0,6
57483,U07-002,2022AR07A,Valide,1,novote,novote,1,novote,novote,novote,novote,3,1,4,3,0,1,0,6
57562,U07-002,2022AR07A,Valide,novote,1,novote,1,novote,novote,novote,1,novote,1,4,4,0,0,0,6
57700,U07-002,2022AR07A,Valide,4,3,1,1,4,4,3,2,3,2,10,2,2,3,3,0
57711,U07-002,2022AR07A,Valide,novote,1,1,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,6
57826,U07-002,2022AR07A,Valide,2,2,2,2,novote,novote,novote,novote,novote,novote,4,0,4,0,0,6
58205,U07-002,2022AR07A,Valide,4,2,novote,1,novote,novote,novote,1,novote,novote,4,2,1,0,1,6
58215,U07-002,2022AR07A,Valide,3,1,3,2,novote,novote,3,2,2,1,8,2,3,3,0,2
58327,U07-002,2022AR07A,Valide,novote,1,novote,1,1,1,1,1,1,1,8,8,0,0,0,2
58485,U07-002,2022AR07A,Valide,3,2,3,1,1,2,2,1,2,1,10,4,4,2,0,0
58622,U07-002,2022AR07A,Valide,1,1,novote,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,6
58737,U07-002,2022AR07A,Valide,2,1,1,1,2,2,3,1,1,1,10,6,3,1,0,0
59201,U07-002,2022AR07A,Valide,1,2,1,2,1,1,2,novote,novote,novote,7,4,3,0,0,3
59286,U07-002,2022AR07A,Valide,2,1,3,2,1,3,3,2,3,3,10,2,3,5,0,0
59552,U07-002,2022AR07A,Valide,3,3,3,1,1,4,2,1,1,1,10,5,1,3,1,0
59765,U07-002,2022AR07A,Valide,2,1,3,1,4,2,1,2,4,3,10,3,3,2,2,0
59890,U07-002,2022AR07A,Valide,3,2,3,1,2,2,2,1,2,3,10,2,5,3,0,0
60129,U07-002,2022AR07A,Valide,novote,1,1,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,6
61817,U75-003,2022AR07B,Valide,1,1,2,2,1,1,1,1,3,2,10,6,3,1,0,0
62395,U75-003,2022AR07B,Valide,4,3,4,4,2,3,1,1,1,4,10,3,1,2,4,0
63283,U75-002,2022AR07A,Valide,4,1,4,2,1,novote,1,2,2,1,9,4,3,0,2,1
64136,U75-003,2022AR07B,Valide,3,1,3,3,1,1,1,1,1,2,10,6,1,3,0,0
64156,U75-003,2022AR07B,Valide,2,1,3,1,2,2,2,2,2,2,10,2,7,1,0,0
65065,U75-003,2022AR07B,Valide,1,1,1,1,4,4,4,4,4,3,10,4,0,1,5,0
70520,U75-003,2022AR07B,Valide,2,1,2,2,2,2,2,1,2,1,10,3,7,0,0,0
71807,U75-003,2022AR07B,Valide,1,1,1,novote,1,4,3,3,3,1,9,5,0,3,1,1
72396,U75-003,2022AR07B,Nul,novote,2,novote,novote,novote,novote,novote,1,novote,novote,2,1,1,0,0,8
72621,U75-003,2022AR07B,Valide,1,1,3,2,4,4,4,3,3,1,10,3,1,3,3,0
73096,U75-003,2022AR07B,Valide,4,4,4,4,4,4,4,1,2,4,10,1,1,0,8,0
73286,U75-004,2022AR07A,Valide,3,1,4,3,3,2,1,1,1,2,10,4,2,3,1,0
73362,U75-003,2022AR07B,Valide,1,1,2,2,3,3,3,2,3,1,10,3,3,4,0,0
73611,U75-003,2022AR07B,Valide,4,4,3,3,1,1,1,1,1,3,10,5,0,3,2,0
74821,U75-003,2022AR07B,Valide,2,1,1,1,2,2,2,1,1,3,10,5,4,1,0,0
74934,U75-003,2022AR07B,Valide,1,1,3,2,2,4,3,1,2,1,10,4,3,2,1,0
75212,U75-003,2022AR07B,Valide,1,1,2,1,3,3,3,3,3,3,10,3,1,6,0,0
75244,U75-003,2022AR07B,Valide,4,4,4,4,1,2,1,3,1,4,10,3,1,1,5,0
75601,U75-003,2022AR07B,Valide,3,1,novote,2,novote,novote,novote,novote,novote,2,4,1,2,1,0,6
78881,U75-002,2022AR07A,Valide,novote,novote,novote,2,2,novote,novote,2,2,novote,4,0,4,0,0,6
98333,U75-001,2022AR07B,Valide,2,1,2,1,4,4,4,1,2,3,10,3,3,1,3,0
99357,U75-001,2022AR07B,Valide,1,1,2,1,1,3,3,3,3,2,10,4,2,4,0,0
108267,U75-001,2022AR07B,Valide,novote,1,novote,novote,novote,novote,novote,1,1,1,4,4,0,0,0,6
120079,U75-001,2022AR07B,Valide,1,1,2,1,3,2,3,3,3,1,10,4,2,4,0,0
120293,U75-001,2022AR07B,Valide,1,novote,novote,novote,novote,novote,4,2,novote,1,4,2,1,0,1,6
127742,U01-015,2022AR07B,Valide,1,1,1,1,2,3,2,1,1,1,10,7,2,1,0,0
128599,U01-015,2022AR07B,Valide,4,1,4,2,1,1,1,1,1,2,10,6,2,0,2,0
128949,U01-015,2022AR07B,Valide,4,2,3,1,3,3,3,3,4,3,10,1,1,6,2,0
130047,U01-015,2022AR07B,Valide,3,3,3,3,3,3,3,3,3,3,10,0,0,10,0,0
131075,U01-015,2022AR07B,Valide,4,4,3,2,1,1,1,1,1,1,10,6,1,1,2,0
132014,U01-015,2022AR07B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
133203,U01-015,2022AR07B,Valide,4,4,4,4,3,3,2,3,3,4,10,0,1,4,5,0
133508,U01-015,2022AR07B,Valide,novote,2,novote,3,1,novote,1,2,1,novote,6,3,2,1,0,4
133903,U01-015,2022AR07B,Valide,1,1,3,2,1,1,1,1,1,3,10,7,1,2,0,0
139113,U01-015,2022AR07B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
140947,U75-001,2022AR07B,Valide,1,1,1,2,2,2,2,1,2,3,10,4,5,1,0,0
141150,U75-001,2022AR07B,Nul,novote,3,novote,novote,novote,novote,novote,1,novote,2,3,1,1,1,0,7
142250,U01-015,2022AR07B,Valide,1,2,3,3,3,2,3,2,2,2,10,1,5,4,0,0
143636,U01-015,2022AR07B,Valide,4,1,4,1,3,3,3,1,1,4,10,4,0,3,3,0
144078,U01-015,2022AR07B,Valide,2,1,3,1,2,2,2,1,2,2,10,3,6,1,0,0
147531,U01-015,2022AR07B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
152239,U01-015,2022AR07B,Valide,4,2,4,2,3,2,3,2,3,1,10,1,4,3,2,0
152271,U01-015,2022AR07B,Valide,2,4,4,1,4,4,4,3,4,3,10,1,1,2,6,0
154334,U01-015,2022AR07B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
156274,U01-015,2022AR07B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
157948,U01-015,2022AR07B,Valide,1,1,4,3,3,3,3,2,2,1,10,3,2,4,1,0
159388,U01-015,2022AR07B,Valide,1,2,3,3,4,4,3,2,3,2,10,1,3,4,2,0
159889,U75-001,2022AR07B,Valide,1,1,1,1,1,3,4,2,2,2,10,5,3,1,1,0
160006,U01-015,2022AR07B,Valide,1,2,3,3,2,2,2,1,1,3,10,3,4,3,0,0
161512,U01-015,2022AR07B,Valide,3,2,4,2,2,2,2,2,1,1,10,2,6,1,1,0
162469,U01-015,2022AR07B,Valide,3,3,3,3,3,3,3,2,3,4,10,0,1,8,1,0
163578,U01-015,2022AR07B,Valide,1,1,1,1,4,4,4,2,3,1,10,5,1,1,3,0
164646,U01-015,2022AR07B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
165010,U01-015,2022AR07B,Valide,1,1,1,1,3,3,3,1,2,1,10,6,1,3,0,0
166654,U01-015,2022AR07B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
166884,U75-001,2022AR07B,Valide,novote,novote,novote,novote,novote,novote,1,1,1,1,4,4,0,0,0,6
167990,U01-015,2022AR07B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
188528,U75-001,2022AR07B,Valide,3,2,3,2,1,3,1,1,2,3,10,3,3,4,0,0
191744,U75-001,2022AR07B,Valide,2,2,3,1,1,3,2,1,1,3,10,4,3,3,0,0
 08459bd0bd-1zzzzc-468451-9a965bncfd-dd969a965bnf50e965bnc6                     ,numerique,75007,Valide,novote,novote,3,2,1,1,1,1,1,1,8,6,1,1,0,2
 f0c965bnf8459c-e9a965bn8450-464f-9965bn13-9a965bn91058456e44bzz                     ,numerique,75007,Valide,4,4,3,2,1,3,1,1,1,4,10,4,1,2,3,0
 5dd845f0965bn1-9a965bn845e3-461zz-9a965bnf0f-9a965bnfc41zz4cfzzzz6                     ,numerique,75007,Valide,2,2,3,2,3,3,4,1,2,3,10,1,4,4,1,0
 yjm3yze3ztq965bnmddizmi0mwfjnze1nzg0ymezytlinwvkn965bnnjzwvmzg== ,numerique,75007,Valide,novote,1,1,novote,novote,novote,novote,novote,novote,novote,2,2,0,0,0,8
 e9559a965bn9a965bndf-6zzcc-46dc-9a965bnb69-e96zz0ff0f965bn965bne                     ,numerique,75007,Valide,4,3,1,3,4,3,4,3,3,2,10,1,1,5,3,0
 033b5099a965bn*y1c0-4f45-999a965bn6-8459641e0dc01965bn                     ,numerique,75007,Valide,novote,novote,3,novote,novote,novote,novote,novote,novote,novote,1,0,0,1,0,9
 4dd199a965bnd4-0845e9a965bn-4d99-961zz-f9a965bn1bef9fe19a965bne                     ,numerique,75007,Valide,3,1,4,4,1,4,1,2,1,1,10,5,1,1,3,0
 5f9c43f965bn-ddb965bn-4965bn4b-9d96*y3zz3c6zz845e965bn5d                     ,numerique,75007,Valide,4,1,2,2,4,2,4,3,2,3,10,1,4,2,3,0
 1e5czz65e-01965bnd-4b4b*yd9a965bnd-3d3d845zzbf906zz                     ,numerique,75007,Valide,2,1,1,3,1,2,2,2,1,2,10,4,5,1,0,0
 ee9d9a965bn916-6bf965bn-498453*y05d-6c584560965bn845d3zzzz                     ,numerique,75007,Valide,4,1,4,4,2,1,1,1,1,2,10,5,2,0,3,0
 15845ecbb845-1965bn0f-49a965bn94*y965bn1965bn-zzf9a965bnb59365e8451                     ,numerique,75007,Valide,3,2,1,2,1,3,1,1,2,2,10,4,4,2,0,0
 965bn1cf35e845-6934-43c4*y1dzz-d4f93b40543f                     ,numerique,75007,Valide,2,novote,2,novote,novote,novote,novote,novote,novote,1,3,1,2,0,0,7
 319590f965bn-9a965bne5c-4965bnd3-914b-ec13f69a965bn4zz96zz                     ,numerique,75007,Valide,3,1,1,3,1,2,1,1,1,1,10,7,1,2,0,0
 139a965bnf5zz8453-4f845c-4f9a965bnzz-84590b-eddffcb3ed50                     ,numerique,75007,Valide,novote,2,4,novote,4,novote,novote,2,novote,novote,4,0,2,0,2,6
 c41zzc1bc-5965bn9a965bn3-49cd-845c5965bn-f684584509zz965bne0bb                     ,numerique,75007,Valide,4,4,4,4,4,4,4,4,4,4,10,0,0,0,10,0
 c84530f94965bn-1ecc-4bc965bn-845965bndc-zz44965bn9845965bn9a965bn5d4845                     ,numerique,75007,Valide,novote,novote,3,novote,novote,novote,3,1,novote,3,4,1,0,3,0,6
 e9a965bndezzcf965bn-dzzzz9-484516-9460-c0cfee965bne684595                     ,numerique,75007,Valide,4,novote,4,3,2,2,2,1,2,2,9,1,5,1,2,1
 4d1f1845fd-9a965bne0d-409845-845c4965bn-845b9a965bn0e8451fd38451                     ,numerique,75007,Valide,novote,novote,3,novote,3,3,1,2,novote,novote,5,1,1,3,0,5
 otg4ngfjnwvkzjdimteyzty5yzm3ogjkmmmxn965bnvhmjqznt9a965bnwzjlmn9a965bn== ,numerique,75007,Valide,4,3,4,4,4,4,4,1,2,1,10,2,1,1,6,0
 0459a965bn60be-15cf-4009a965bn-9965bn63-c96c9fcd965bn48454                     ,numerique,75007,Valide,2,1,1,2,3,3,3,1,3,3,10,3,2,5,0,0
 460b965bn9a965bndd-91845e-48454f-8458459965bn-0zzc9a965bn845845zz5fd6965bn                     ,numerique,75007,Valide,2,1,1,1,3,3,3,1,2,1,10,5,2,3,0,0
 d5f9845f56-cezz965bn-49a965bnczz-8453bd*yef19bzz0393zz                     ,numerique,75007,Valide,4,4,2,3,2,4,1,3,3,4,10,1,2,3,4,0
 965bncczzdb0b-6zzcb-409a965bn9-9a965bnzz9zz-003965bnbzz6be631                     ,numerique,75007,Valide,novote,1,1,1,novote,novote,4,novote,novote,novote,4,3,0,0,1,6
 ntg0nduyndjjzgiwn965bnu4ztlinwy3m965bni1zte0owy4nzblmzdhmwq965bnmw== ,numerique,75007,Valide,1,1,4,novote,1,novote,1,novote,novote,2,6,4,1,0,1,4
 ndjhzjixmtrlmdmyywjlzjkyndjkzdq4ymzlmgzlmtiwzgflmmzimq== ,numerique,75007,Valide,4,2,3,4,1,4,1,2,1,4,10,3,2,1,4,0
 693965bn3d5f-ef49-44c9a965bn-9114-cezzzzcdef84519a965bn3                     ,numerique,75007,Valide,3,novote,2,novote,3,3,1,2,3,novote,7,1,2,4,0,3
 f9a965bnbd84534f-965bn0965bnb-40fzz-904c-998456845965bnf845965bncb0                     ,numerique,75007,Valide,novote,novote,2,novote,novote,novote,novote,2,novote,novote,2,0,2,0,0,8
 5b39a965bn9959a965bn-965bn116-4c9a965bn4-949zz-64c95309a965bn559a965bne                     ,numerique,75007,Valide,novote,1,1,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,6
 dc0d6c5f-343b-4fzz5*yf9f-0965bn965bncczz965bnc8451965bn3                     ,numerique,75007,Valide,4,1,2,1,2,3,1,2,3,4,10,3,3,2,2,0
 ffzzb965bn965bn965bn845-965bn346-4f6zz-845df5-9965bn8455f15czze64                     ,numerique,75007,Valide,2,1,4,3,4,4,3,1,2,2,10,2,3,2,3,0
 cezz9191f-6340-484505*y8454e-9a965bn3b8455965bn6965bnb419                     ,numerique,75007,Valide,3,1,4,3,2,3,3,3,2,3,10,1,2,6,1,0
 f845e5c84500-e9df-435e*ydbf-619a965bn1604f336d                     ,numerique,75007,Valide,1,4,4,4,1,1,1,1,1,2,10,6,1,0,3,0
 bfc9a965bncbb6-fdzz4-448453-8450c965bn-36d33f99a965bnd965bnfe                     ,numerique,75007,Valide,4,3,1,2,1,1,2,1,1,2,10,5,3,1,1,0
 845d5d684533-ed11-4cb9-9a965bnc845c-0zz03debf4134                     ,numerique,75007,Valide,4,1,2,1,1,4,1,1,1,1,10,7,1,0,2,0
 3000dd05-6e16-46zz965bn*y3b5-9a965bneb94d9a965bnc965bn093                     ,numerique,75007,Valide,4,3,1,1,1,1,1,3,1,3,10,6,0,3,1,0
 zzezzb5bd965bn-45b4-4e34-845965bn04-8454845845965bn9fdc69a965bn3                     ,numerique,75007,Valide,3,1,2,2,1,3,2,2,3,3,10,2,4,4,0,0
 zzbc49a965bn6zze-6fb845-4czzd-9845bd-cee41109a965bn43845f                     ,numerique,75007,Valide,4,3,4,4,4,4,4,2,4,2,10,0,2,1,7,0
 965bn931bc15-5f9a965bnc-4845845f*y34f-466965bne965bnef965bn965bn9a965bnb                     ,numerique,75007,Valide,4,3,3,3,2,2,2,1,2,3,10,1,4,4,1,0
 f3845ff84504-9a965bn4e0-4c845e-845b9a965bnzz-5965bn08451dfee9a965bn51                     ,numerique,75007,Valide,3,1,2,1,4,4,4,3,3,4,10,2,1,3,4,0
 965bn9f33965bn9a965bnf-4d95-453zz-9a965bn3e3-5965bn555zz965bn5464d                     ,numerique,75007,Valide,2,2,1,2,3,3,3,2,3,4,10,1,4,4,1,0
 ogrhodjinti4nzqzyjfizdu1nwy965bnyj9a965bn0zgnmzgm0zmm0zgm965bnzdeyzg== ,numerique,75007,Valide,1,2,2,3,2,2,2,3,3,2,10,1,6,3,0,0
 fe9a965bn965bnc845c845-9a965bnd6d-4zzbb-8456965bn0-6b8459a965bn565b0c3965bn                     ,numerique,75007,Valide,novote,1,1,novote,novote,novote,novote,1,novote,2,4,3,1,0,0,6
 49a965bn9f098455-965bn3845zz-43zz9a965bn-996e-93d65965bn965bnefc965bnb                     ,numerique,75007,Valide,4,1,1,1,4,4,4,2,4,3,10,3,1,1,5,0
 845c845965bnezzd9-c4zz3-4zz5zz*y845c0-zz0e4df44c5zzf                     ,numerique,75007,Valide,3,1,1,2,3,3,3,2,3,2,10,2,3,5,0,0
 njzhzdbmmtbiywi5zddmywvlytjmy965bnvlyjczogu3mzliyweyyjkxo9a965bn== ,numerique,75007,Valide,1,1,1,1,novote,novote,novote,novote,novote,1,5,5,0,0,0,5
 dfzzbb84595-d9a965bneb-45zz845-9df0-3df84554965bnd5e61                     ,numerique,75007,Valide,novote,novote,1,1,novote,novote,novote,1,novote,1,4,4,0,0,0,6
 1zz3zz0e36-zz150-4f04-845845f1-dc9a965bnc9845fec31b                     ,numerique,75007,Valide,3,2,2,2,3,3,3,1,3,3,10,1,3,6,0,0
 f965bn639d94-9965bndf-40845845-8459a965bnzzb-06350fb48454965bn0                     ,numerique,75007,Valide,novote,novote,4,novote,novote,novote,4,1,novote,4,4,1,0,0,3,6
 b3569a965bn84505-648459a965bn-4c46-84555c-f4116zze5350zz                     ,numerique,75007,Valide,1,3,3,4,1,1,1,1,novote,3,9,5,0,3,1,1
 44965bn019965bne-c6d3-4965*y98459a965bn-9a965bnc0c4de6845bb1                     ,numerique,75007,Valide,4,2,4,4,4,4,4,1,4,4,10,1,1,0,8,0
 469a965bnczzzzc845-351e-439c-9a965bn4965bnc-0ef965bnzz6965bn634e4                     ,numerique,75007,Valide,4,2,3,3,2,2,2,1,1,3,10,2,4,3,1,0
 f49a965bn6965bn6ed-5fe0-49a965bnd5-8459a965bn3965bn-965bnc8455zz0f845cd3845                     ,numerique,75007,Valide,1,1,1,1,1,novote,novote,1,1,novote,7,7,0,0,0,3
 9fb39a965bnb59a965bn-965bn8450c-48459a965bn4-9a965bn16e-965bn3965bn96b5ezzb30                     ,numerique,75007,Valide,novote,novote,2,2,2,2,2,1,2,2,8,1,7,0,0,2
 f3c911fzz-fzz8451-4bbf*y41c-6cd93f845c9a965bn156                     ,numerique,75007,Valide,novote,1,3,novote,novote,novote,novote,1,3,novote,4,2,0,2,0,6
 e648456d45-e369a965bn-44f5*yb9b-8459a965bn5cc9a965bnc539a965bndf                     ,numerique,75007,Valide,novote,novote,2,1,4,4,4,4,4,novote,7,1,1,0,5,3
 be6bc6d5-11e0-4e4e-845965bn1b-f965bn845b965bn30b9c9a965bn965bn                     ,numerique,75007,Valide,4,4,4,4,4,4,4,1,4,4,10,1,0,0,9,0
 45441c9a965bn9-zzzzc5-484549a965bn*y54c-9b1bfe149c1f                     ,numerique,75007,Valide,4,4,3,4,novote,4,novote,1,4,4,8,1,0,1,6,2
 965bn1czzc069-698455-403e-9f6b-dec449a965bn0cbfbc                     ,numerique,75007,Valide,2,3,3,3,2,3,4,1,2,novote,9,1,3,4,1,1
 ecdc19b9-f50e-459a965bnc-845d9c-zz453965bnb94965bn965bnff                     ,numerique,75007,Valide,1,1,2,3,4,4,4,1,2,3,10,3,2,2,3,0
 4fed9a965bn4965bn0-95zze-4491-845c965bn0-845965bn4965bn11845006d3                     ,numerique,75007,Valide,2,novote,2,novote,novote,1,novote,novote,novote,1,4,2,2,0,0,6
 ff04zz609a965bn-965bn9df-40965bn5-845zz59a965bn-5069e5e01ec5                     ,numerique,75007,Valide,4,1,1,2,2,2,2,1,1,3,10,4,4,1,1,0
 965bn8458454b9e1-9d01-484593*ye9a965bn0*y6965bn94845cbf9d3                     ,numerique,75007,Valide,4,3,3,2,2,3,3,1,2,3,10,1,3,5,1,0
 9a965bnb845ef9a965bn59a965bn-c66zz-4503*y965bn9c*yd09bzzd48455c3                     ,numerique,75007,Valide,4,2,4,2,3,2,2,1,2,3,10,1,5,2,2,0
 965bn05845965bn695-465b-4ffe*y965bn3965bn-965bnbb1bf6e845c63                     ,numerique,75007,Valide,1,1,1,1,1,3,1,1,1,1,10,9,0,1,0,0
 dc1f934845-6996-4bc5-845ezze-439d1e9a965bne50965bn4                     ,numerique,75007,Valide,4,2,4,3,3,3,3,2,3,3,10,0,2,6,2,0
 e84505zz669-dddzz-444e-8459a965bnfc-d454zz965bn6bfc6c                     ,numerique,75007,Valide,novote,novote,4,3,novote,novote,novote,2,novote,2,4,0,2,1,1,6
 9845cc59a965bn4c-db36-4f39-9bef*ye491bd965bnf434                     ,numerique,75007,Valide,novote,novote,3,novote,1,novote,1,novote,novote,4,4,2,0,1,1,6
 e1bzz501f-3965bnf845-499a965bn1-9c965bn3-e9zz9a965bn54965bn49cc0                     ,numerique,75007,Valide,4,3,4,2,2,2,2,1,4,3,10,1,4,2,3,0
 6zz965bn430bf*yzz19a965bn-463c-8455zz1-845zz4965bnc6f1bc61                     ,numerique,75007,Valide,3,1,2,novote,novote,novote,novote,1,2,novote,5,2,2,1,0,5
 bzz3965bn49a965bn4e-cdd9a965bn-4450-845159a965bn-c9a965bn9cf19a965bn0cc8451                     ,numerique,75007,Valide,novote,novote,1,novote,1,novote,1,novote,1,novote,4,4,0,0,0,6
 5e10845zz3e-ce44-4965bn845845-9a965bn456-zz06fzz84564965bnb1f                     ,numerique,75007,Valide,novote,1,1,1,novote,novote,novote,1,novote,novote,4,4,0,0,0,6
 1c9493d1-df965bn1-4845e6*y4czz-19a965bn965bneb6c965bn61c6                     ,numerique,75007,Valide,novote,novote,1,2,novote,2,novote,novote,novote,novote,3,1,2,0,0,7
 dbe1f15845-c66f-4bzz3-9zz35-1de0965bnbfcfd99                     ,numerique,75007,Valide,4,4,4,4,3,3,2,1,2,4,10,1,2,2,5,0
 bzz5e4e30-049845-4845dd-845de5-0fzz9b5eb9a965bnb0b                     ,numerique,75007,Valide,3,1,1,1,4,4,4,1,1,2,10,5,1,1,3,0
 9a965bnec965bn63fd*y3f1-4f91-845f0f-e9a965bn039a965bncb1c93845                     ,numerique,75007,Valide,novote,novote,2,1,2,novote,novote,2,novote,novote,4,1,3,0,0,6
 19a965bn9a965bnf439a965bnb-c18459a965bn-484559a965bn-9fdf-98455ced9a965bne9a965bn65zz                     ,numerique,75007,Valide,3,1,1,1,3,4,3,3,2,2,10,3,2,4,1,0
 df449a965bnd9b-6845b9-49a965bn03-9965bndf-f49a965bn5ecdf5111                     ,numerique,75007,Valide,4,1,1,1,novote,novote,1,2,3,novote,7,4,1,1,1,3
 zz9a965bn0c64e965bn-zz00965bn-4zzdc-9a965bn9a965bn845965bn-f5c53965bnff08453zz                     ,numerique,75007,Valide,novote,2,1,1,novote,novote,novote,3,novote,novote,4,2,1,1,0,6
 mzg1yjljmwu3zgvintcymmixy965bnzhmjhjndy0zwy1zgi1mzcyyjqznq== ,numerique,75007,Valide,2,2,2,2,novote,novote,novote,novote,novote,1,5,1,4,0,0,5
 e9a965bn845bbb1b-00fzz-4c64-9a965bnc6e-e9a965bn965bne1f845d9a965bn965bne9                     ,numerique,75007,Valide,4,1,4,4,novote,4,4,1,2,4,9,2,1,0,6,1
 1965bn845f1e965bn9a965bn-90d6-4dzz9a965bn-9a965bnzz8453-e6551c18459f9c                     ,numerique,75007,Valide,novote,novote,1,1,novote,novote,novote,novote,novote,novote,2,2,0,0,0,8
 965bnc0549a965bn8450-fd39a965bn-48453e-984550-ce8455cd66b4zz0                     ,numerique,75007,Valide,4,3,2,4,1,4,1,1,4,4,10,3,1,1,5,0
 ztmyymu0owmwntzjztzmy965bny0ntlhmju3yzq5nzc965bnmzjizwrizmywz9a965bn== ,numerique,75007,Valide,novote,1,1,2,novote,novote,novote,novote,novote,2,4,2,2,0,0,6
 cd965bn01zzd1-dd965bn9-4e53-9d9d-509a965bne845965bne3b0d6                     ,numerique,75007,Valide,novote,1,1,1,3,novote,novote,4,3,1,7,4,0,2,1,3
