ID,Urne,QR-Code,Categorie,1 - Ameliorer l accueil des sportifs dans le 12e arrondissement,2 - Renover nos Terrains d’Education Physique (TEP),3 - Faire du 12e un arrondissement plus solidaire,4 - Realiser deux amenagements ponctuels et mesurer la pollution sonore,"5 - Sublimer nos squares, parcs et jardins",6 - Ameliorer le quotidien des eleves du 12e,7 - Faisons du 12e un arrondissement toujours plus culturel !,8 - Renovons notre Patrimoine,9 - Restaurer la facade de l eglise du Rendez vous,10 - Ameliorer le quotidien des habitant·e·s du quartier Bel-Air Nord,11 - Renforcer l accessibilite et l inclusivite dans le 12e arrondissement,12 - Valoriser les squares du quartier Erard-Rozanoff,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
225066,U10-014,2022AR12A,Valide,2,novote,novote,novote,2,2,2,novote,novote,novote,1,novote,5,1,4,0,0,7
225069,U12-009,2022AR12B,Nul,novote,1,novote,novote,1,1,novote,novote,novote,novote,novote,novote,3,3,0,0,0,9
225089,U12-009,2022AR12B,Valide,novote,2,novote,novote,1,1,novote,novote,novote,novote,2,novote,4,2,2,0,0,8
225090,U12-002,2022AR12B,Valide,3,novote,2,3,2,2,3,3,1,2,2,2,11,1,6,4,0,1
225098,U12-002,2022AR12A,Valide,1,novote,1,3,novote,3,1,novote,4,novote,2,novote,7,3,1,2,1,5
225107,U12-099,2022AR12A,Valide,novote,novote,1,novote,novote,2,1,novote,novote,1,novote,novote,4,3,1,0,0,8
225113,U12-002,2022AR12A,Valide,1,novote,novote,1,novote,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
225123,U12-002,2022AR12A,Valide,2,novote,novote,1,1,1,novote,novote,novote,novote,novote,novote,4,3,1,0,0,8
225129,U12-009,2022AR12B,Valide,novote,novote,1,novote,novote,novote,1,novote,1,novote,1,novote,4,4,0,0,0,8
225135,U12-008,2022AR12A,Valide,novote,2,novote,novote,novote,1,1,1,novote,novote,novote,novote,4,3,1,0,0,8
225144,U12-008,2022AR12A,Valide,novote,1,1,novote,novote,novote,1,novote,novote,novote,1,novote,4,4,0,0,0,8
225147,U12-099,2022AR12A,Valide,1,1,novote,novote,1,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,8
225178,U12-099,2022AR12A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
225182,U12-008,2022AR12A,Valide,novote,novote,4,2,1,1,novote,novote,4,novote,novote,novote,5,2,1,0,2,7
225183,U12-002,2022AR12A,Valide,novote,1,novote,2,1,1,2,novote,4,novote,1,novote,7,4,2,0,1,5
225186,U12-011,2022AR12A,Valide,novote,1,1,novote,novote,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,8
225196,U12-008,2022AR12B,Valide,novote,novote,1,novote,novote,1,novote,2,novote,novote,1,novote,4,3,1,0,0,8
225203,U12-007,2022AR12A,Valide,2,2,2,1,1,2,1,2,2,3,3,3,12,3,6,3,0,0
225208,U12-009,2022AR12A,Valide,novote,novote,novote,1,1,novote,novote,novote,1,novote,novote,1,4,4,0,0,0,8
225211,U12-002,2022AR12A,Nul,novote,novote,2,novote,novote,novote,1,1,novote,novote,novote,novote,3,2,1,0,0,9
225234,U12-099,2022AR12A,Valide,1,3,1,4,2,2,2,1,2,3,1,3,12,4,4,3,1,0
225239,U12-019,2022AR12A,Valide,2,novote,novote,novote,2,2,2,novote,novote,1,novote,novote,5,1,4,0,0,7
225265,U12-011,2022AR12A,Valide,novote,1,1,novote,novote,novote,novote,novote,1,novote,1,novote,4,4,0,0,0,8
225268,U12-002,2022AR12A,Nul,1,novote,novote,novote,1,1,novote,novote,novote,novote,novote,novote,3,3,0,0,0,9
225280,U12-008,2022AR12B,Valide,novote,1,novote,1,novote,4,novote,1,2,3,2,novote,7,3,2,1,1,5
225291,U12-008,2022AR12B,Valide,novote,1,novote,1,novote,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
225299,U12-099,2022AR12A,Valide,1,2,3,2,2,1,3,3,3,3,2,3,12,2,4,6,0,0
225301,U12-002,2022AR12A,Valide,novote,1,novote,novote,novote,novote,novote,1,2,1,novote,novote,4,3,1,0,0,8
225302,U12-011,2022AR12A,Valide,1,2,3,3,4,1,3,3,1,2,3,1,12,4,2,5,1,0
225325,U12-009,2022AR12B,Valide,novote,novote,1,1,1,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,8
225328,U12-001,2022AR12A,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,1,4,4,0,0,0,8
225342,U12-009,2022AR12A,Valide,3,3,1,3,1,2,1,1,4,3,2,1,12,5,2,4,1,0
225360,U12-001,2022AR12B,Valide,1,novote,novote,novote,1,novote,novote,1,novote,novote,novote,1,4,4,0,0,0,8
225386,U12-019,2022AR12B,Valide,4,2,1,3,2,1,2,3,1,1,2,1,12,5,4,2,1,0
225388,U12-009,2022AR12A,Valide,novote,novote,novote,1,1,novote,1,novote,1,1,novote,novote,5,5,0,0,0,7
225398,U12-002,2022AR12B,Valide,novote,novote,novote,1,novote,1,novote,novote,novote,1,1,novote,4,4,0,0,0,8
225407,U12-002,2022AR12B,Valide,novote,novote,novote,2,2,2,2,novote,novote,novote,novote,novote,4,0,4,0,0,8
225410,U12-019,2022AR12B,Valide,2,2,novote,novote,2,novote,novote,novote,novote,novote,novote,4,4,0,3,0,1,8
225427,U12-002,2022AR12A,Valide,3,2,2,3,1,1,2,2,1,1,2,3,12,4,5,3,0,0
225428,U12-019,2022AR12A,Valide,novote,novote,novote,novote,2,2,2,novote,novote,1,novote,novote,4,1,3,0,0,8
225447,U12-019,2022AR12A,Valide,2,2,novote,novote,2,novote,novote,novote,novote,1,novote,novote,4,1,3,0,0,8
225448,U12-009,2022AR12A,Valide,1,1,1,2,novote,novote,novote,novote,novote,novote,novote,novote,4,3,1,0,0,8
225449,U12-008,2022AR12B,Valide,2,1,2,1,1,1,1,3,2,4,2,1,12,6,4,1,1,0
225451,U12-002,2022AR12A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
225459,U12-008,2022AR12B,Valide,2,2,2,2,2,2,2,3,3,2,2,2,12,0,10,2,0,0
225460,U12-002,2022AR12A,Valide,2,2,1,1,1,1,2,1,1,2,1,2,12,7,5,0,0,0
225462,U12-099,2022AR12B,Nul,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,2,2,0,0,0,10
225465,U12-001,2022AR12B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
225471,U12-099,2022AR12A,Valide,novote,novote,novote,novote,1,novote,1,1,1,novote,novote,novote,4,4,0,0,0,8
225502,U12-002,2022AR12A,Valide,3,2,3,1,1,2,3,novote,4,2,2,3,11,2,4,4,1,1
225509,U12-001,2022AR12A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
225514,U12-009,2022AR12A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
225521,U12-009,2022AR12B,Valide,novote,novote,1,novote,1,novote,1,novote,novote,novote,1,novote,4,4,0,0,0,8
225530,U12-099,2022AR12A,Nul,1,novote,novote,novote,1,novote,1,1,novote,novote,2 4,1,5,5,0,0,0,6
225535,U12-008,2022AR12B,Valide,1,1,3,2,1,1,2,2,3,3,3,3,12,4,3,5,0,0
225559,U12-009,2022AR12A,Nul,novote,novote,novote,novote,novote,novote,novote,1,1,novote,novote,novote,2,2,0,0,0,10
225561,U12-002,2022AR12B,Valide,1,1,1,1,2,1,1,1,1,1,1,1,12,11,1,0,0,0
225577,U12-002,2022AR12A,Valide,3,1,1,1,1,1,2,3,3,2,1,4,12,6,2,3,1,0
225588,U12-001,2022AR12B,Valide,novote,novote,novote,novote,novote,4,novote,1,1,novote,4,novote,4,2,0,0,2,8
225603,U12-099,2022AR12B,Valide,2,2,1,4,1,1,1,2,3,1,1,1,12,7,3,1,1,0
225610,U12-008,2022AR12A,Valide,novote,novote,1,novote,novote,1,1,novote,novote,novote,1,novote,4,4,0,0,0,8
225631,U12-008,2022AR12A,Valide,novote,novote,novote,1,1,1,novote,2,novote,novote,1,novote,5,4,1,0,0,7
225636,U12-002,2022AR12B,Valide,novote,3,1,1,1,1,1,1,2,1,2,1,11,8,2,1,0,1
225653,U12-005,2022AR12B,Valide,novote,1,1,1,novote,1,novote,novote,4,novote,novote,novote,5,4,0,0,1,7
225667,U12-011,2022AR12A,Valide,1,1,1,2,1,1,1,1,3,1,2,1,12,9,2,1,0,0
225668,U12-009,2022AR12B,Valide,1,1,1,3,1,1,novote,1,novote,novote,1,novote,8,7,0,1,0,4
225691,U12-009,2022AR12B,Valide,4,3,4,novote,1,1,1,novote,1,1,1,2,10,6,1,1,2,2
225699,U12-009,2022AR12B,Valide,novote,novote,1,novote,novote,1,novote,1,novote,1,novote,novote,4,4,0,0,0,8
225705,U12-008,2022AR12A,Valide,3,2,novote,novote,novote,1,1,1,4,novote,1,3,8,4,1,2,1,4
225747,U12-008,2022AR12A,Valide,1,1,1,1,1,1,1,1,1,2,2,2,12,9,3,0,0,0
225749,U12-009,2022AR12B,Valide,1,1,novote,1,novote,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
225755,U12-008,2022AR12A,Valide,3,2,2,1,2,2,2,2,3,2,2,3,12,1,8,3,0,0
225759,U12-099,2022AR12A,Valide,novote,novote,novote,novote,2,2,1,novote,4,novote,novote,novote,4,1,2,0,1,8
225763,U12-002,2022AR12A,Valide,2,2,2,3,2,2,3,2,3,2,2,3,12,0,8,4,0,0
225766,U12-009,2022AR12A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
225776,U12-009,2022AR12A,Valide,novote,novote,novote,novote,1,1,novote,novote,novote,1,novote,1,4,4,0,0,0,8
225801,U12-001,2022AR12B,Valide,novote,1,novote,1,novote,1,novote,novote,1,novote,novote,novote,4,4,0,0,0,8
225812,U12-019,2022AR12B,Valide,2,2,3,novote,1,novote,novote,novote,novote,novote,novote,novote,4,1,2,1,0,8
225815,U12-008,2022AR12B,Valide,novote,novote,novote,novote,1,1,1,novote,novote,1,novote,novote,4,4,0,0,0,8
225820,U12-001,2022AR12B,Valide,3,2,3,2,2,1,2,2,3,2,1,2,12,2,7,3,0,0
225838,U12-009,2022AR12A,Valide,novote,novote,1,novote,1,1,1,novote,novote,novote,novote,1,5,5,0,0,0,7
225842,U12-011,2022AR12A,Valide,1,novote,1,1,novote,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,8
225850,U12-019,2022AR12A,Valide,novote,novote,novote,novote,novote,novote,3,3,3,1,novote,novote,4,1,0,3,0,8
225856,U12-008,2022AR12A,Valide,2,1,3,2,1,2,2,1,1,2,2,1,12,5,6,1,0,0
225871,U12-099,2022AR12A,Valide,1,novote,novote,1,1,novote,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
225875,U12-002,2022AR12A,Nul,1,1,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,3,3,0,0,0,9
225879,U12-008,2022AR12B,Valide,2,2,2,novote,2,2,2,3,3,3,3,3,11,0,6,5,0,1
225887,U12-019,2022AR12A,Nul,novote,novote,novote,novote,novote,novote,novote,1,1,1,novote,novote,3,3,0,0,0,9
225888,U12-008,2022AR12A,Valide,4,3,novote,novote,novote,1,1,1,4,novote,1,1,8,5,0,1,2,4
225897,U12-008,2022AR12B,Valide,4,2,1,1,3,1,1,3,1,2,2,3,12,5,3,3,1,0
225898,U12-002,2022AR12B,Valide,novote,1,3,1,2,1,novote,3,4,novote,novote,3,8,3,1,3,1,4
225900,U12-009,2022AR12B,Valide,1,1,novote,1,novote,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
225906,U12-008,2022AR12A,Valide,4,4,3,3,4,1,1,3,4,4,2,4,12,2,1,3,6,0
225912,U12-008,2022AR12A,Valide,novote,novote,novote,novote,novote,1,2,2,3,novote,2,1,6,2,3,1,0,6
225941,U12-008,2022AR12A,Valide,3,3,2,2,3,1,3,3,3,3,1,3,12,2,2,8,0,0
225951,U12-008,2022AR12B,Valide,1,2,2,4,1,2,2,4,3,3,4,2,12,2,5,2,3,0
225977,U12-001,2022AR12A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
225986,U12-099,2022AR12A,Valide,novote,novote,1,novote,2,1,1,novote,novote,novote,1,novote,5,4,1,0,0,7
226010,U12-001,2022AR12A,Valide,3,3,1,2,3,1,3,4,4,3,3,3,12,2,1,7,2,0
226014,U12-009,2022AR12B,Valide,2,2,2,novote,1,1,novote,4,4,2,1,3,10,3,4,1,2,2
226022,U12-009,2022AR12A,Valide,2,2,3,1,1,2,1,1,1,2,1,1,12,7,4,1,0,0
226024,U12-002,2022AR12A,Valide,1,novote,novote,1,1,2,novote,novote,novote,1,novote,novote,5,4,1,0,0,7
226036,U12-008,2022AR12B,Valide,novote,1,novote,novote,1,novote,1,novote,novote,novote,1,novote,4,4,0,0,0,8
226045,U12-008,2022AR12B,Valide,3,2,3,2,2,2,3,2,1,2,3,2,12,1,7,4,0,0
226069,U12-009,2022AR12A,Valide,novote,novote,3,novote,2,novote,1,novote,novote,3,novote,novote,4,1,1,2,0,8
226070,U12-002,2022AR12B,Valide,2,2,2,novote,1,novote,1,2,novote,novote,2,novote,7,2,5,0,0,5
226109,U12-009,2022AR12A,Valide,1,novote,novote,1,novote,1,novote,novote,novote,novote,novote,2,4,3,1,0,0,8
226110,U12-099,2022AR12B,Valide,novote,1,novote,novote,1,novote,1,novote,1,novote,novote,novote,4,4,0,0,0,8
226120,U12-009,2022AR12B,Valide,3,3,2,3,2,1,2,2,3,3,3,3,12,1,4,7,0,0
226126,U12-008,2022AR12B,Valide,novote,novote,1,novote,1,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,8
226132,U12-002,2022AR12A,Valide,1,novote,novote,novote,novote,1,1,novote,novote,1,novote,novote,4,4,0,0,0,8
226133,U12-011,2022AR12A,Valide,1,3,1,1,4,2,1,2,4,1,2,3,12,5,3,2,2,0
226156,U12-009,2022AR12A,Valide,3,3,3,1,1,2,2,1,1,3,1,1,12,6,2,4,0,0
226158,U12-011,2022AR12A,Valide,1,novote,novote,novote,novote,novote,1,novote,novote,1,1,novote,4,4,0,0,0,8
226165,U12-099,2022AR12B,Valide,2,1,1,2,2,1,2,2,1,1,2,2,12,5,7,0,0,0
226178,U12-011,2022AR12A,Valide,1,novote,novote,novote,novote,novote,1,novote,novote,1,2,novote,4,3,1,0,0,8
226191,U12-002,2022AR12A,Valide,3,2,2,2,1,1,3,3,3,3,3,3,12,2,3,7,0,0
226210,U12-009,2022AR12B,Valide,1,novote,1,novote,novote,1,1,novote,novote,novote,1,novote,5,5,0,0,0,7
226219,U12-099,2022AR12A,Valide,3,2,4,4,3,3,3,1,1,3,4,2,12,2,2,5,3,0
226223,U12-009,2022AR12B,Valide,novote,novote,novote,novote,1,1,novote,novote,novote,1,1,1,5,5,0,0,0,7
226231,U12-002,2022AR12A,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
226233,U12-099,2022AR12A,Valide,3,1,3,4,3,1,3,3,3,3,2,4,12,2,1,7,2,0
226242,U12-009,2022AR12B,Valide,1,1,novote,novote,novote,1,novote,novote,novote,novote,2,novote,4,3,1,0,0,8
226248,U12-001,2022AR12B,Valide,3,2,1,novote,2,2,novote,1,novote,2,1,2,9,3,5,1,0,3
226250,U12-002,2022AR12A,Valide,3,3,2,2,3,2,1,2,1,2,2,3,12,2,6,4,0,0
226251,U12-009,2022AR12A,Valide,1,1,novote,novote,novote,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
226256,U12-009,2022AR12B,Valide,novote,novote,1,novote,novote,novote,novote,1,1,novote,1,novote,4,4,0,0,0,8
226258,U12-008,2022AR12A,Valide,2,1,4,3,2,2,2,2,3,4,3,3,12,1,5,4,2,0
226266,U12-008,2022AR12A,Valide,1,2,2,4,1,2,1,2,3,3,2,3,12,3,5,3,1,0
226278,U12-019,2022AR12A,Valide,2,novote,novote,2,2,novote,novote,novote,novote,1,novote,novote,4,1,3,0,0,8
226284,U12-008,2022AR12B,Valide,novote,2,2,2,2,novote,novote,novote,novote,2,2,1,7,1,6,0,0,5
226299,U12-002,2022AR12A,Nul,novote,novote,novote,novote,novote,novote,novote,1,1,novote,1,novote,3,3,0,0,0,9
226303,U12-002,2022AR12A,Valide,2,2,1,3,1,1,2,2,3,novote,1,2,11,4,5,2,0,1
226318,U12-008,2022AR12B,Nul,novote,1,novote,novote,novote,1,1,novote,novote,novote,novote,novote,3,3,0,0,0,9
226322,U12-011,2022AR12A,Valide,3,2,4,3,2,1,1,2,2,1,1,3,12,4,4,3,1,0
226334,U12-002,2022AR12A,Nul,novote,novote,novote,novote,novote,1,novote,novote,novote,1,novote,novote,2,2,0,0,0,10
226338,U12-099,2022AR12A,Valide,novote,novote,novote,2,2,1,novote,novote,novote,novote,1,novote,4,2,2,0,0,8
226347,U12-019,2022AR12A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
226352,U12-008,2022AR12B,Valide,novote,novote,2,1,1,novote,novote,novote,novote,2,novote,novote,4,2,2,0,0,8
226356,U12-019,2022AR12B,Valide,1,1,1,3,2,1,2,2,4,1,2,3,12,5,4,2,1,0
226387,U12-001,2022AR12B,Valide,1,1,1,1,2,1,2,3,1,novote,1,3,11,7,2,2,0,1
226399,U12-009,2022AR12B,Valide,3,1,1,1,1,2,1,3,4,2,2,2,12,5,4,2,1,0
226405,U12-011,2022AR12A,Valide,3,2,2,2,2,1,1,1,1,3,1,1,12,6,4,2,0,0
226408,U12-008,2022AR12A,Valide,1,3,3,4,1,1,1,2,3,1,1,1,12,7,1,3,1,0
226413,U12-001,2022AR12A,Valide,novote,novote,1,novote,1,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,8
226418,U12-099,2022AR12B,Valide,novote,novote,2,1,novote,2,2,novote,novote,novote,2,novote,5,1,4,0,0,7
226424,U12-009,2022AR12A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
226426,U12-008,2022AR12B,Valide,3,2,1,3,2,1,1,3,4,novote,1,2,11,4,3,3,1,1
226433,U12-001,2022AR12B,Valide,novote,novote,novote,novote,1,1,novote,novote,4,novote,novote,3,4,2,0,1,1,8
226443,U12-008,2022AR12B,Valide,novote,1,1,1,novote,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,8
226447,U12-001,2022AR12B,Valide,2,1,2,1,2,1,2,1,2,1,1,1,12,7,5,0,0,0
226449,U12-008,2022AR12B,Nul,novote,novote,1,novote,novote,novote,1,novote,novote,novote,novote,novote,2,2,0,0,0,10
226462,U12-002,2022AR12A,Valide,1,2,3,1,1,1,2,2,3,1,1,3,12,6,3,3,0,0
226468,U12-008,2022AR12B,Valide,3,2,3,3,2,2,2,2,2,2,2,2,12,0,9,3,0,0
226469,U12-099,2022AR12B,Valide,2,2,3,3,1,1,2,novote,4,3,novote,3,10,2,3,4,1,2
226473,U12-099,2022AR12A,Valide,novote,novote,1,novote,novote,1,1,novote,novote,novote,1,novote,4,4,0,0,0,8
226482,U12-099,2022AR12B,Valide,1,1,novote,novote,novote,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
226487,U12-009,2022AR12B,Valide,novote,1,novote,novote,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
226491,U12-009,2022AR12A,Valide,1,1,1,2,1,1,1,1,2,1,1,1,12,10,2,0,0,0
226494,U12-008,2022AR12B,Valide,2,2,1,1,1,1,1,3,3,4,1,1,12,7,2,2,1,0
226496,U12-001,2022AR12B,Valide,novote,2,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,3,1,0,0,8
226509,U12-008,2022AR12A,Nul,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,11
226524,U12-019,2022AR12B,Valide,novote,1,novote,1,1,novote,novote,1,1,novote,novote,novote,5,5,0,0,0,7
226530,U12-099,2022AR12B,Valide,2,1,2,3,4,1,2,2,3,2,2,2,12,2,7,2,1,0
226535,U12-001,2022AR12B,Valide,1,1,2,1,2,1,2,2,2,2,2,3,12,4,7,1,0,0
226538,U12-009,2022AR12B,Valide,1,1,1,1,1,novote,novote,1,novote,novote,1,1,8,8,0,0,0,4
226541,U12-008,2022AR12A,Valide,3,3,3,2,3,3,3,3,3,3,3,3,12,0,1,11,0,0
226542,U12-002,2022AR12B,Nul,novote,novote,2,novote,2,2,novote,novote,novote,novote,novote,novote,3,0,3,0,0,9
226547,U12-099,2022AR12B,Valide,novote,novote,1,novote,1,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,8
226549,U12-008,2022AR12B,Valide,3,2,2,3,1,1,2,2,3,1,3,2,12,3,5,4,0,0
226562,U12-009,2022AR12B,Valide,1,1,novote,novote,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
226576,U12-011,2022AR12A,Valide,2,2,2,2,novote,2,1,2,1,2,1,2,11,3,8,0,0,1
226590,U12-011,2022AR12A,Valide,2,novote,novote,novote,novote,novote,novote,novote,novote,1,1,4,4,2,1,0,1,8
226612,U12-002,2022AR12B,Valide,1,1,1,1,1,1,1,1,2,1,1,1,12,11,1,0,0,0
226627,U12-001,2022AR12B,Valide,novote,novote,1,novote,1,novote,2,1,2,1,novote,novote,6,4,2,0,0,6
226634,U12-002,2022AR12A,Valide,4,4,2,2,3,3,3,3,2,2,3,3,12,0,4,6,2,0
226635,U12-009,2022AR12A,Valide,2,2,novote,novote,1,2,novote,novote,novote,2,novote,novote,5,1,4,0,0,7
226638,U12-009,2022AR12A,Valide,2,3,3,2,2,2,4,3,2,3,4,3,12,0,5,5,2,0
226668,U12-099,2022AR12B,Valide,novote,novote,4,novote,1,1,novote,novote,novote,1,1,1,6,5,0,0,1,6
226671,U12-019,2022AR12A,Valide,4,novote,novote,novote,novote,2,novote,novote,novote,2,novote,2,4,0,3,0,1,8
226675,U12-008,2022AR12B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
226678,U12-002,2022AR12A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
226686,U12-019,2022AR12A,Valide,novote,4,novote,4,4,novote,novote,novote,novote,1,novote,novote,4,1,0,0,3,8
226693,U12-009,2022AR12A,Valide,2,2,3,1,2,2,2,2,3,1,1,3,12,3,6,3,0,0
226713,U12-011,2022AR12A,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,1,4,4,0,0,0,8
226716,U12-008,2022AR12A,Valide,novote,novote,novote,1,1,1,1,novote,3,novote,novote,novote,5,4,0,1,0,7
226733,U12-099,2022AR12B,Nul,novote,1,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,2,2,0,0,0,10
226738,U12-002,2022AR12A,Valide,1,1,1,2,1,1,1,1,1,1,1,1,12,11,1,0,0,0
226740,U12-009,2022AR12A,Valide,2,2,1,1,2,1,2,3,4,3,2,3,12,3,5,3,1,0
226747,U12-008,2022AR12A,Valide,3,2,2,3,3,1,1,2,3,3,3,3,12,2,3,7,0,0
226748,U12-011,2022AR12A,Valide,2,2,2,2,2,1,1,novote,novote,novote,2,2,9,2,7,0,0,3
226754,U12-009,2022AR12A,Valide,2,4,3,4,2,novote,1,novote,4,novote,novote,novote,7,1,2,1,3,5
226797,U12-002,2022AR12A,Valide,novote,novote,2,novote,novote,2,novote,novote,novote,2,novote,2,4,0,4,0,0,8
226845,U12-099,2022AR12A,Valide,3,3,novote,novote,1,novote,1,1,novote,4,novote,novote,6,3,0,2,1,6
226862,U12-008,2022AR12A,Valide,1,1,novote,3,3,novote,2,2,3,3,1,3,10,3,2,5,0,2
226877,U12-002,2022AR12B,Valide,novote,novote,novote,novote,novote,novote,1,novote,1,2,1,1,5,4,1,0,0,7
226883,U12-009,2022AR12A,Valide,1,1,2,2,novote,2,3,novote,novote,novote,2,2,8,2,5,1,0,4
226889,U12-002,2022AR12A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
226905,U12-008,2022AR12B,Valide,novote,1,novote,novote,1,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,8
226908,U12-001,2022AR12B,Valide,2,1,1,novote,1,novote,novote,4,4,novote,2,novote,7,3,2,0,2,5
226910,U12-009,2022AR12A,Valide,1,2,2,1,1,1,1,2,3,3,3,3,12,5,3,4,0,0
226926,U12-099,2022AR12B,Valide,2,2,2,1,2,1,1,2,3,2,1,1,12,5,6,1,0,0
226927,U12-009,2022AR12B,Valide,2,2,novote,novote,2,2,novote,novote,2,novote,2,1,7,1,6,0,0,5
226936,U12-011,2022AR12A,Valide,1,2,novote,novote,novote,2,2,novote,novote,novote,2,novote,5,1,4,0,0,7
226942,U12-009,2022AR12B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
226955,U12-019,2022AR12A,Valide,1,2,novote,1,novote,novote,1,novote,novote,novote,1,novote,5,4,1,0,0,7
226957,U12-002,2022AR12A,Valide,novote,novote,1,novote,novote,novote,1,novote,novote,1,1,novote,4,4,0,0,0,8
226963,U12-011,2022AR12A,Valide,1,novote,novote,1,1,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,8
226965,U12-008,2022AR12A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
226966,U12-002,2022AR12B,Valide,novote,novote,1,novote,novote,novote,novote,1,novote,1,1,novote,4,4,0,0,0,8
226967,U12-099,2022AR12B,Nul,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,11
226975,U12-019,2022AR12A,Valide,2,2,novote,novote,2,novote,2,novote,novote,1,novote,novote,5,1,4,0,0,7
226984,U12-001,2022AR12B,Valide,1,2,1,1,2,1,2,2,2,2,2,2,12,4,8,0,0,0
227007,U12-011,2022AR12A,Valide,1,1,novote,4,novote,2,2,novote,novote,novote,1,novote,6,3,2,0,1,6
227072,U12-009,2022AR12A,Valide,novote,novote,novote,novote,novote,2,1,novote,1,novote,novote,1,4,3,1,0,0,8
227074,U12-002,2022AR12B,Valide,2,2,novote,novote,2,novote,novote,novote,novote,1,novote,novote,4,1,3,0,0,8
227075,U12-008,2022AR12B,Valide,2,2,3,2,2,4,3,2,3,3,2,2,12,0,7,4,1,0
227078,U12-099,2022AR12B,Valide,1,1,1,3,1,1,1,4,2,3,1,1,12,8,1,2,1,0
227079,U12-019,2022AR12A,Valide,2,2,novote,novote,2,novote,novote,novote,novote,1,novote,novote,4,1,3,0,0,8
227080,U12-099,2022AR12A,Valide,2,2,1,1,1,1,2,2,3,3,2,1,12,5,5,2,0,0
227093,U12-099,2022AR12B,Valide,novote,2,novote,novote,1,novote,1,novote,novote,novote,1,novote,4,3,1,0,0,8
227102,U12-008,2022AR12A,Valide,1,1,2,2,1,1,1,2,3,3,1,3,12,6,3,3,0,0
227110,U12-099,2022AR12A,Valide,1,1,novote,3,2,2,1,3,4,2,novote,2,10,3,4,2,1,2
227114,U12-009,2022AR12A,Valide,1,novote,novote,novote,1,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,8
227125,U12-002,2022AR12B,Valide,1,1,1,2,1,1,2,2,1,1,1,3,12,8,3,1,0,0
227142,U12-009,2022AR12B,Valide,1,2,2,novote,novote,novote,novote,novote,novote,novote,2,novote,4,1,3,0,0,8
