ID,Urne,QR-Code,Categorie,1 - Ce serait Elisa « bete » de jouer au tennis sous la pluie !,2 - La balle est dans votre camp pour plus de sport au Stade Didot !,3 - Creons une oasis associative et citoyenne a Porte de Vanves !,4 - Du matos pour les assoc !,5 - Adoucir et rafraichir les espaces verts du 14e,6 - Jouons toutes et tous ensemble !,7 - Ouvrons les ecoles aux enfants extraordinaires !,"8 - Mettre en valeur l Aqueduc Medicis, lieu de patrimoine et d histoire",9 - Un musee a ciel ouvert en quartier populaire !,10 - Un vent de fraicheur sur le patrimoine du 14e,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
32500,U14-006,2022AR14A,Valide,4,4,2,1,4,2,novote,novote,novote,novote,6,1,2,0,3,4
32506,U14-027,2022AR14B,Valide,1,1,1,1,1,1,1,1,1,1,10,10,0,0,0,0
32509,U14-006,2022AR14A,Valide,3,2,2,3,1,2,2,2,1,3,10,2,5,3,0,0
32516,U14-027,2022AR14A,Valide,4,3,novote,1,1,1,1,3,2,2,9,4,2,2,1,1
32519,U14-006,2022AR14A,Valide,2,3,3,novote,1,1,1,1,2,3,9,4,2,3,0,1
32526,U14-027,2022AR14B,Valide,novote,novote,novote,novote,1,1,1,novote,1,novote,4,4,0,0,0,6
32532,U14-009,2022AR14A,Nul,3,3,novote,novote,novote,novote,novote,novote,2,novote,3,0,1,2,0,7
32541,U14-027,2022AR14A,Valide,novote,novote,novote,novote,2,novote,2,2,novote,1,4,1,3,0,0,6
32542,U14-026,2022AR14B,Valide,3,3,2,1,1,2,1,3,1,2,10,4,3,3,0,0
32554,U14-026,2022AR14B,Valide,1,1,1,1,1,1,1,1,1,1,10,10,0,0,0,0
32559,U14-009,2022AR14B,Valide,novote,novote,novote,1,1,novote,1,novote,1,novote,4,4,0,0,0,6
32564,U14-026,2022AR14B,Valide,3,3,2,3,2,1,1,2,1,2,10,3,4,3,0,0
32568,U14-006,2022AR14A,Valide,novote,novote,novote,novote,1,1,novote,1,1,novote,4,4,0,0,0,6
32573,U14-027,2022AR14A,Valide,novote,novote,novote,novote,1,1,novote,novote,1,1,4,4,0,0,0,6
32574,U14-026,2022AR14B,Valide,1,1,2,1,2,3,1,1,3,3,10,5,2,3,0,0
32576,U14-001,2022AR14B,Valide,novote,novote,1,novote,novote,novote,1,2,novote,2,4,2,2,0,0,6
32590,U14-027,2022AR14A,Valide,1,1,1,1,1,2,1,1,2,2,10,7,3,0,0,0
32595,U14-006,2022AR14A,Valide,4,1,3,4,1,1,3,4,1,2,10,4,1,2,3,0
32599,U14-027,2022AR14A,Nul,4,4,4,4,4,4,4,4,4,1 4,9,0,0,0,9,0
32603,U14-012,2022AR14A,Valide,1,1,2,2,1,2,1,3,2,2,10,4,5,1,0,0
32605,U14-006,2022AR14A,Valide,1,1,3,1,1,3,2,1,3,1,10,6,1,3,0,0
32608,U14-009,2022AR14B,Valide,2,2,2,2,1,1,1,3,1,2,10,4,5,1,0,0
32613,U14-026,2022AR14B,Valide,1,1,1,1,1,1,1,1,1,1,10,10,0,0,0,0
32622,U14-026,2022AR14B,Valide,3,3,2,2,2,3,2,2,3,3,10,0,5,5,0,0
32627,U14-006,2022AR14A,Valide,3,1,2,2,1,1,1,1,2,3,10,5,3,2,0,0
32629,U14-009,2022AR14B,Valide,novote,novote,novote,2,1,novote,novote,novote,2,2,4,1,3,0,0,6
32631,U14-026,2022AR14B,Valide,3,1,1,1,1,3,3,3,1,3,10,5,0,5,0,0
32642,U14-027,2022AR14B,Valide,1,novote,novote,1,1,1,1,novote,novote,novote,5,5,0,0,0,5
32647,U14-006,2022AR14A,Valide,3,2,2,2,2,2,1,2,2,1,10,2,7,1,0,0
32652,U14-026,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
32658,U14-006,2022AR14A,Valide,3,3,3,2,1,2,3,3,2,2,10,1,4,5,0,0
32663,U14-026,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
32665,U14-027,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
32669,U14-006,2022AR14A,Valide,2,2,2,2,1,2,2,1,2,2,10,2,8,0,0,0
32684,U14-026,2022AR14B,Valide,4,4,2,1,1,1,1,2,1,4,10,5,2,0,3,0
32687,U14-027,2022AR14B,Valide,novote,3,2,novote,1,novote,1,1,2,2,7,3,3,1,0,3
32688,U14-006,2022AR14A,Valide,1,novote,2,novote,1,novote,1,novote,novote,novote,4,3,1,0,0,6
32694,U14-026,2022AR14B,Valide,2,3,3,3,1,4,1,3,4,4,10,2,1,4,3,0
32696,U14-006,2022AR14A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
32707,U14-006,2022AR14A,Valide,2,2,1,1,1,1,1,3,3,3,10,5,2,3,0,0
32715,U14-027,2022AR14B,Valide,3,3,3,2,2,novote,novote,1,1,2,8,2,3,3,0,2
32716,U14-006,2022AR14A,Valide,2,2,1,1,2,2,1,3,3,3,10,3,4,3,0,0
32728,U14-006,2022AR14A,Valide,4,1,2,2,1,3,4,2,1,2,10,3,4,1,2,0
32736,U14-027,2022AR14B,Nul,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,1,1,0,0,0,9
32746,U14-027,2022AR14B,Nul,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,1,1,0,0,0,9
32747,U14-001,2022AR14B,Valide,2,3,2,2,1,2,2,2,2,2,10,1,8,1,0,0
32749,U14-006,2022AR14A,Valide,2,2,1,1,1,1,1,1,1,1,10,8,2,0,0,0
32751,U14-026,2022AR14B,Valide,novote,novote,1,novote,1,novote,1,novote,novote,1,4,4,0,0,0,6
32752,U14-009,2022AR14A,Valide,2,novote,novote,novote,novote,2,1,novote,2,novote,4,1,3,0,0,6
32759,U14-006,2022AR14A,Valide,2,4,1,2,1,2,2,4,2,2,10,2,6,0,2,0
32762,U14-026,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
32783,U14-006,2022AR14A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
32792,U14-006,2022AR14A,Valide,2,2,2,1,2,1,1,4,2,3,10,3,5,1,1,0
32800,U14-027,2022AR14B,Valide,novote,novote,novote,2,1,2,novote,novote,novote,2,4,1,3,0,0,6
32806,U14-001,2022AR14B,Valide,3,2,2,1,1,novote,novote,novote,1,3,7,3,2,2,0,3
32807,U14-026,2022AR14B,Valide,1,novote,novote,novote,1,novote,novote,1,novote,1,4,4,0,0,0,6
32818,U14-026,2022AR14B,Valide,2,2,3,3,2,1,3,2,3,2,10,1,5,4,0,0
32821,U14-006,2022AR14A,Valide,novote,novote,1,novote,1,novote,1,novote,1,novote,4,4,0,0,0,6
32829,U14-026,2022AR14B,Valide,2,novote,novote,novote,1,1,2,3,2,3,7,2,3,2,0,3
32838,U14-009,2022AR14B,Valide,novote,novote,1,novote,1,novote,novote,1,1,novote,4,4,0,0,0,6
32842,U14-027,2022AR14B,Valide,novote,1,1,novote,novote,novote,1,novote,1,novote,4,4,0,0,0,6
32857,U14-006,2022AR14A,Valide,2,2,1,1,3,2,1,3,1,2,10,4,4,2,0,0
32868,U14-006,2022AR14A,Valide,1,1,novote,novote,1,1,1,1,1,1,8,8,0,0,0,2
32869,U14-026,2022AR14B,Valide,4,4,3,2,1,1,1,3,2,4,10,3,2,2,3,0
32876,U14-027,2022AR14B,Valide,3,3,2,2,1,1,1,2,1,1,10,5,3,2,0,0
32877,U14-006,2022AR14A,Valide,1,2,novote,novote,1,novote,novote,novote,2,2,5,2,3,0,0,5
32882,U14-026,2022AR14B,Valide,novote,novote,novote,novote,1,1,1,1,novote,novote,4,4,0,0,0,6
32887,U14-027,2022AR14B,Valide,2,1,2,1,1,1,novote,2,1,2,9,5,4,0,0,1
32893,U14-026,2022AR14B,Valide,1,novote,1,novote,novote,novote,1,1,novote,novote,4,4,0,0,0,6
32897,U14-006,2022AR14A,Valide,3,2,2,3,1,2,1,2,1,1,10,4,4,2,0,0
32898,U14-027,2022AR14B,Valide,2,2,2,1,1,2,2,3,2,2,10,2,7,1,0,0
32906,U14-016,2022AR14A,Valide,3,1,1,novote,1,novote,1,novote,novote,novote,5,4,0,1,0,5
32909,U14-006,2022AR14A,Valide,3,3,2,2,2,3,1,3,4,4,10,1,3,4,2,0
32912,U14-027,2022AR14B,Valide,novote,1,1,1,1,novote,novote,novote,1,novote,5,5,0,0,0,5
32917,U14-009,2022AR14B,Valide,novote,2,1,1,1,1,novote,2,2,2,8,4,4,0,0,2
32920,U14-006,2022AR14A,Valide,4,4,1,1,1,1,1,1,1,1,10,8,0,0,2,0
32934,U14-027,2022AR14B,Valide,1,2,novote,2,1,1,1,3,2,1,9,5,3,1,0,1
32935,U14-016,2022AR14A,Valide,2,3,2,1,1,2,3,2,2,1,10,3,5,2,0,0
32945,U14-027,2022AR14B,Valide,4,3,2,1,2,3,2,2,3,3,10,1,4,4,1,0
32953,U14-006,2022AR14A,Valide,4,4,3,2,1,2,2,1,3,2,10,2,4,2,2,0
32957,U14-026,2022AR14B,Valide,1,2,3,3,2,2,2,3,2,1,10,2,5,3,0,0
32979,U14-027,2022AR14B,Nul,1 4,novote,novote,2,1,2,1,novote,novote,1,5,3,2,0,0,4
32990,U14-026,2022AR14B,Valide,1,1,3,2,1,3,2,1,4,2,10,4,3,2,1,0
32992,U14-027,2022AR14B,Nul,4,3,2,2,1,2,1 3,2,4,1,9,2,4,1,2,0
32999,U14-006,2022AR14A,Valide,3,1,4,3,2,1,1,2,3,2,10,3,3,3,1,0
33009,U14-027,2022AR14B,Valide,novote,3,3,novote,3,novote,3,novote,novote,3,5,0,0,5,0,5
33012,U14-026,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
33014,U14-006,2022AR14A,Valide,1,2,2,1,1,1,1,1,2,2,10,6,4,0,0,0
33015,U14-027,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
33040,U14-001,2022AR14B,Valide,1,2,2,2,1,novote,2,2,1,2,9,3,6,0,0,1
33044,U14-006,2022AR14A,Valide,2,3,1,4,2,2,1,novote,novote,novote,7,2,3,1,1,3
33054,U14-006,2022AR14A,Valide,2,1,novote,novote,novote,1,novote,novote,1,novote,4,3,1,0,0,6
33065,U14-026,2022AR14B,Valide,novote,novote,novote,novote,1,2,1,novote,1,novote,4,3,1,0,0,6
33070,U14-027,2022AR14A,Valide,1,novote,1,novote,novote,1,novote,novote,novote,1,4,4,0,0,0,6
33076,U14-026,2022AR14B,Valide,novote,1,1,novote,1,novote,1,1,1,novote,6,6,0,0,0,4
33079,U14-027,2022AR14B,Valide,2,2,2,1,1,2,2,1,2,2,10,3,7,0,0,0
33098,U14-006,2022AR14A,Valide,2,3,2,2,2,2,2,2,1,2,10,1,8,1,0,0
33106,U14-027,2022AR14B,Nul,novote,novote,novote,novote,novote,novote,novote,2,1,1,3,2,1,0,0,7
33109,U14-006,2022AR14A,Valide,1,1,3,4,1,1,1,2,1,1,10,7,1,1,1,0
33123,U14-009,2022AR14A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
33125,U14-026,2022AR14B,Valide,2,2,2,2,1,1,1,2,1,2,10,4,6,0,0,0
33142,U14-006,2022AR14A,Valide,1,novote,novote,novote,novote,1,novote,novote,1,1,4,4,0,0,0,6
33150,U14-026,2022AR14B,Valide,novote,novote,novote,novote,1,novote,1,novote,1,1,4,4,0,0,0,6
33161,U14-006,2022AR14A,Nul,novote,novote,novote,2,novote,novote,novote,novote,2,2,3,0,3,0,0,7
33162,U14-027,2022AR14B,Valide,novote,novote,novote,novote,1,2,1,1,novote,novote,4,3,1,0,0,6
33166,U14-006,2022AR14A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
33174,U14-027,2022AR14A,Valide,1,novote,novote,1,novote,1,novote,novote,novote,1,4,4,0,0,0,6
33179,U14-006,2022AR14A,Valide,1,2,1,2,2,2,novote,1,1,2,9,4,5,0,0,1
33180,U14-026,2022AR14B,Valide,1,1,2,1,1,1,1,2,1,2,10,7,3,0,0,0
33185,U14-027,2022AR14A,Valide,novote,novote,novote,novote,1,3,1,novote,novote,1,4,3,0,1,0,6
33199,U14-006,2022AR14A,Valide,4,2,1,1,2,2,1,2,1,3,10,4,4,1,1,0
33201,U14-026,2022AR14B,Valide,novote,1,novote,novote,1,novote,1,novote,novote,1,4,4,0,0,0,6
33210,U14-006,2022AR14A,Valide,3,3,1,2,2,2,1,2,1,2,10,3,5,2,0,0
33221,U14-016,2022AR14A,Valide,novote,1,1,novote,novote,novote,1,novote,1,novote,4,4,0,0,0,6
33228,U14-006,2022AR14A,Valide,novote,novote,1,1,2,novote,1,novote,novote,novote,4,3,1,0,0,6
33241,U14-006,2022AR14A,Valide,2,3,3,1,1,2,1,4,2,4,10,3,3,2,2,0
33248,U14-026,2022AR14B,Valide,1,1,1,2,1,3,3,3,3,2,10,4,2,4,0,0
33250,U14-006,2022AR14A,Valide,3,3,3,3,1,2,1,1,1,1,10,5,1,4,0,0
33259,U14-026,2022AR14B,Valide,novote,novote,2,2,novote,novote,2,2,novote,novote,4,0,4,0,0,6
33262,U14-006,2022AR14A,Valide,3,3,3,4,1,3,1,4,1,1,10,4,0,4,2,0
33269,U14-026,2022AR14B,Valide,novote,novote,novote,1,novote,1,2,novote,novote,2,4,2,2,0,0,6
33276,U14-006,2022AR14A,Valide,2,2,novote,novote,2,novote,novote,novote,novote,2,4,0,4,0,0,6
33284,U14-006,2022AR14A,Valide,3,2,1,1,1,1,1,2,1,3,10,6,2,2,0,0
33286,U14-027,2022AR14A,Valide,1,2,1,1,1,2,1,1,1,1,10,8,2,0,0,0
33291,U14-012,2022AR14A,Valide,3,1,2,2,1,1,novote,novote,1,novote,7,4,2,1,0,3
33293,U14-026,2022AR14B,Valide,4,3,1,2,1,1,2,2,3,2,10,3,4,2,1,0
33296,U14-027,2022AR14B,Valide,novote,novote,novote,2,3,novote,2,2,novote,novote,4,0,3,1,0,6
33311,U14-016,2022AR14A,Valide,4,4,1,1,novote,novote,novote,4,novote,novote,5,2,0,0,3,5
33318,U14-027,2022AR14A,Nul,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,1,1,0,0,0,9
33334,U14-009,2022AR14B,Valide,3,3,novote,novote,1,2,2,novote,novote,novote,5,1,2,2,0,5
33336,U14-026,2022AR14B,Nul,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,9
33352,U14-006,2022AR14A,Valide,3,2,2,2,2,novote,novote,1,1,novote,7,2,4,1,0,3
33363,U14-026,2022AR14B,Valide,4,3,3,2,3,3,3,3,1,2,10,1,2,6,1,0
33371,U14-026,2022AR14B,Valide,novote,novote,2,2,1,novote,novote,novote,2,novote,4,1,3,0,0,6
33376,U14-027,2022AR14B,Valide,1,2,1,3,1,1,1,1,2,3,10,6,2,2,0,0
33382,U14-026,2022AR14B,Nul,novote,novote,novote,2,novote,novote,novote,novote,2,novote,2,0,2,0,0,8
33387,U14-027,2022AR14B,Valide,1,1,1,novote,novote,novote,1,novote,1,novote,5,5,0,0,0,5
33399,U14-027,2022AR14A,Nul,novote,novote,1 2,novote,novote,novote,novote,1,novote,novote,1,1,0,0,0,8
33400,U14-009,2022AR14B,Valide,novote,novote,2,1,1,2,1,novote,2,1,7,4,3,0,0,3
33410,U14-027,2022AR14A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
33415,U14-006,2022AR14A,Valide,3,3,2,2,2,2,2,2,2,2,10,0,8,2,0,0
33426,U14-006,2022AR14A,Valide,4,4,4,4,4,4,4,1,4,1,10,2,0,0,8,0
33437,U14-026,2022AR14B,Valide,3,3,2,2,1,2,1,1,2,2,10,3,5,2,0,0
33446,U14-006,2022AR14A,Valide,novote,novote,novote,novote,3,2,novote,1,4,1,5,2,1,1,1,5
33453,U14-001,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
33459,U14-006,2022AR14A,Valide,3,2,2,1,2,1,2,2,4,2,10,2,6,1,1,0
33462,U14-006,2022AR14A,Valide,1,1,1,2,1,1,1,3,1,1,10,8,1,1,0,0
33466,U14-026,2022AR14B,Valide,novote,novote,1,novote,1,novote,1,novote,1,novote,4,4,0,0,0,6
33481,U14-026,2022AR14B,Valide,4,4,4,1,4,4,4,1,1,1,10,4,0,0,6,0
33492,U14-026,2022AR14B,Valide,4,4,1,3,1,1,1,3,4,3,10,4,0,3,3,0
33493,U14-016,2022AR14A,Valide,2,novote,novote,2,novote,novote,1,novote,novote,2,4,1,3,0,0,6
33495,U14-006,2022AR14A,Valide,3,3,1,1,2,2,3,3,2,2,10,2,4,4,0,0
33497,U14-027,2022AR14B,Valide,novote,2,2,novote,novote,2,novote,novote,2,novote,4,0,4,0,0,6
33503,U14-026,2022AR14B,Valide,2,2,2,1,1,3,3,2,3,1,10,3,4,3,0,0
33512,U14-026,2022AR14B,Valide,4,4,4,4,1,4,4,4,4,4,10,1,0,0,9,0
33516,U14-009,2022AR14A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
33518,U14-006,2022AR14A,Valide,novote,novote,1,1,2,2,1,novote,1,novote,6,4,2,0,0,4
33523,U14-026,2022AR14B,Valide,4,3,3,3,3,2,2,3,3,3,10,0,2,7,1,0
33524,U14-027,2022AR14A,Valide,2,3,1,3,3,1,3,3,2,3,10,2,2,6,0,0
33536,U14-026,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
33545,U14-027,2022AR14B,Valide,1,1,2,1,1,1,1,3,2,1,10,7,2,1,0,0
33547,U14-026,2022AR14B,Valide,3,3,3,2,1,3,2,2,2,3,10,1,4,5,0,0
33548,U14-001,2022AR14B,Valide,3,1,1,1,2,3,2,3,3,4,10,3,2,4,1,0
33551,U14-006,2022AR14A,Valide,3,1,3,1,1,novote,1,novote,novote,novote,6,4,0,2,0,4
33561,U14-006,2022AR14A,Valide,1,novote,1,novote,1,novote,novote,novote,1,novote,4,4,0,0,0,6
33566,U14-027,2022AR14B,Valide,1,novote,novote,novote,1,novote,1,novote,novote,1,4,4,0,0,0,6
33571,U14-026,2022AR14B,Valide,novote,novote,1,novote,1,novote,1,1,novote,novote,4,4,0,0,0,6
33573,U14-006,2022AR14A,Valide,novote,1,1,novote,novote,novote,1,novote,1,novote,4,4,0,0,0,6
33580,U14-009,2022AR14B,Valide,1,2,1,novote,novote,novote,1,3,novote,novote,5,3,1,1,0,5
33583,U14-026,2022AR14B,Valide,2,4,4,4,novote,2,novote,4,4,2,8,0,3,0,5,2
33589,U14-027,2022AR14B,Valide,4,2,1,novote,novote,novote,1,novote,novote,novote,4,2,1,0,1,6
33591,U14-026,2022AR14B,Valide,2,3,2,2,2,2,1,3,2,4,10,1,6,2,1,0
33595,U14-006,2022AR14A,Valide,novote,novote,1,novote,novote,novote,novote,1,1,1,4,4,0,0,0,6
33611,U14-027,2022AR14B,Valide,2,2,2,1,2,2,1,2,1,2,10,3,7,0,0,0
33618,U14-006,2022AR14A,Valide,novote,3,novote,2,2,2,novote,2,novote,2,6,0,5,1,0,4
33628,U14-006,2022AR14A,Valide,novote,1,2,novote,1,novote,1,1,novote,novote,5,4,1,0,0,5
33639,U14-027,2022AR14B,Valide,1,1,novote,3,novote,novote,novote,2,novote,novote,4,2,1,1,0,6
33647,U14-026,2022AR14B,Valide,novote,novote,novote,novote,1,1,1,1,novote,1,5,5,0,0,0,5
33654,U14-006,2022AR14A,Valide,2,2,1,2,2,1,1,3,2,2,10,3,6,1,0,0
33659,U14-027,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
33666,U14-006,2022AR14A,Valide,novote,novote,novote,novote,1,novote,novote,1,1,1,4,4,0,0,0,6
33670,U14-027,2022AR14A,Valide,2,2,2,1,2,1,1,novote,novote,novote,7,3,4,0,0,3
33678,U14-001,2022AR14B,Valide,novote,novote,2,2,novote,2,1,novote,novote,novote,4,1,3,0,0,6
33680,U14-026,2022AR14B,Valide,2,3,3,2,1,3,3,2,3,1,10,2,3,5,0,0
33690,U14-026,2022AR14B,Valide,novote,novote,1,1,novote,novote,novote,1,1,novote,4,4,0,0,0,6
33695,U14-027,2022AR14B,Nul,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
33699,U14-006,2022AR14A,Valide,3,novote,1,4,2,4,4,2,4,1,9,2,2,1,4,1
33702,U14-026,2022AR14B,Valide,novote,novote,3,novote,3,novote,novote,2,novote,1,4,1,1,2,0,6
33711,U14-026,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
33716,U14-027,2022AR14B,Valide,novote,novote,novote,novote,1,1,1,novote,novote,1,4,4,0,0,0,6
33733,U14-026,2022AR14B,Valide,1,novote,novote,2,novote,novote,novote,2,2,novote,4,1,3,0,0,6
33745,U14-006,2022AR14A,Valide,2,2,1,1,1,1,1,1,2,2,10,6,4,0,0,0
33755,U14-012,2022AR14A,Valide,3,2,2,3,1,3,3,3,1,novote,9,2,2,5,0,1
33766,U14-027,2022AR14A,Valide,1,novote,novote,novote,novote,1,1,novote,2,novote,4,3,1,0,0,6
33773,U14-027,2022AR14B,Valide,3,3,1,1,1,1,1,1,1,1,10,8,0,2,0,0
33777,U14-006,2022AR14A,Valide,1,1,1,2,1,1,2,2,1,2,10,6,4,0,0,0
33781,U14-027,2022AR14B,Nul,3,1 2,2,2,1,2,1,3,2,3,9,2,4,3,0,0
33788,U14-006,2022AR14A,Nul,4,novote,novote,novote,novote,1,novote,novote,1,novote,3,2,0,0,1,7
33799,U14-006,2022AR14A,Valide,2,1,1,1,1,2,1,2,2,2,10,5,5,0,0,0
33801,U14-026,2022AR14B,Valide,1,2,1,1,1,2,1,3,1,2,10,6,3,1,0,0
33803,U14-027,2022AR14B,Valide,2,1,1,1,1,1,1,2,2,1,10,7,3,0,0,0
33822,U14-026,2022AR14B,Valide,1,1,2,1,1,1,1,2,novote,2,9,6,3,0,0,1
33829,U14-006,2022AR14A,Valide,1,1,1,2,1,novote,novote,novote,novote,novote,5,4,1,0,0,5
33834,U14-026,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
33843,U14-006,2022AR14A,Valide,3,2,2,2,1,3,2,3,2,1,10,2,5,3,0,0
33845,U14-026,2022AR14B,Valide,novote,novote,2,2,2,novote,novote,novote,novote,2,4,0,4,0,0,6
33849,U14-027,2022AR14B,Valide,novote,novote,novote,1,1,2,2,1,2,2,7,3,4,0,0,3
33856,U14-006,2022AR14A,Valide,1,1,1,1,1,1,1,1,1,2,10,9,1,0,0,0
33876,U14-009,2022AR14B,Valide,1,novote,1,novote,novote,novote,1,novote,novote,1,4,4,0,0,0,6
33877,U14-006,2022AR14A,Valide,2,2,novote,3,2,3,2,2,3,2,9,0,6,3,0,1
33881,U14-026,2022AR14B,Valide,novote,novote,1,novote,1,novote,novote,1,novote,1,4,4,0,0,0,6
33887,U14-006,2022AR14A,Valide,4,1,4,4,4,novote,novote,1,4,4,8,2,0,0,6,2
33896,U14-027,2022AR14A,Valide,novote,2,novote,novote,1,novote,1,novote,novote,2,4,2,2,0,0,6
33905,U14-026,2022AR14B,Valide,1,novote,4,2,3,novote,novote,novote,novote,novote,4,1,1,1,1,6
33916,U14-001,2022AR14B,Valide,novote,novote,1,novote,novote,novote,novote,2,4,1,4,2,1,0,1,6
33921,U14-027,2022AR14A,Nul,4,2 4,3,4,2,3,2,3,3,1,9,1,2,4,2,0
33924,U14-026,2022AR14B,Valide,1,3,2,2,1,2,1,3,2,1,10,4,4,2,0,0
33932,U14-027,2022AR14A,Valide,2,2,3,2,3,2,2,3,2,3,10,0,6,4,0,0
33934,U14-026,2022AR14B,Valide,4,3,4,3,1,4,4,4,4,3,10,1,0,3,6,0
33940,U14-006,2022AR14A,Valide,novote,novote,novote,novote,1,1,novote,1,1,1,5,5,0,0,0,5
33944,U14-026,2022AR14B,Valide,4,4,1,1,2,2,2,3,1,3,10,3,3,2,2,0
33946,U14-027,2022AR14B,Valide,2,2,2,2,2,2,2,2,2,2,10,0,10,0,0,0
33949,U14-006,2022AR14A,Valide,novote,3,novote,3,1,2,3,2,novote,novote,6,1,2,3,0,4
33951,U14-026,2022AR14B,Valide,novote,novote,1,novote,1,1,1,novote,novote,novote,4,4,0,0,0,6
33952,U14-027,2022AR14B,Valide,3,2,1,1,2,1,1,1,1,1,10,7,2,1,0,0
33961,U14-009,2022AR14A,Valide,2,novote,1,1,1,1,1,2,novote,novote,7,5,2,0,0,3
33966,U14-027,2022AR14A,Valide,3,3,4,2,3,4,novote,2,2,1,9,1,3,3,2,1
33973,U14-006,2022AR14A,Valide,3,2,3,3,2,1,1,2,3,3,10,2,3,5,0,0
33980,U14-006,2022AR14A,Valide,3,novote,2,novote,1,2,novote,1,2,novote,6,2,3,1,0,4
33999,U14-006,2022AR14A,Valide,3,3,1,1,1,2,2,3,1,2,10,4,3,3,0,0
34011,U14-027,2022AR14B,Valide,novote,1,novote,1,1,1,1,novote,novote,novote,5,5,0,0,0,5
34012,U14-006,2022AR14A,Valide,3,3,3,3,3,2,3,2,1,3,10,1,2,7,0,0
34023,U14-027,2022AR14B,Valide,2,2,2,novote,novote,novote,2,novote,novote,novote,4,0,4,0,0,6
34024,U14-006,2022AR14A,Valide,novote,1,1,1,novote,novote,3,1,3,novote,6,4,0,2,0,4
34028,U14-026,2022AR14B,Valide,1,4,1,4,1,1,1,3,3,1,10,6,0,2,2,0
34037,U14-006,2022AR14A,Valide,1,2,1,2,1,1,1,1,2,2,10,6,4,0,0,0
34042,U14-001,2022AR14B,Valide,2,2,novote,2,2,2,1,2,2,novote,8,1,7,0,0,2
34046,U14-006,2022AR14A,Valide,1,2,1,1,2,2,1,1,1,1,10,7,3,0,0,0
34052,U14-026,2022AR14B,Valide,1,novote,novote,1,novote,1,1,novote,novote,novote,4,4,0,0,0,6
34054,U14-006,2022AR14A,Valide,3,novote,2,novote,1,2,1,2,1,2,8,3,4,1,0,2
34066,U14-027,2022AR14B,Valide,3,3,2,1,1,1,2,2,1,4,10,4,3,2,1,0
34081,U14-027,2022AR14A,Valide,3,1,3,3,1,2,2,3,2,3,10,2,3,5,0,0
34085,U14-026,2022AR14B,Valide,4,3,2,2,2,3,3,3,3,2,10,0,4,5,1,0
34090,U14-027,2022AR14A,Valide,2,novote,novote,novote,2,2,novote,novote,novote,1,4,1,3,0,0,6
34094,U14-026,2022AR14B,Valide,novote,novote,novote,2,1,novote,novote,2,novote,2,4,1,3,0,0,6
34095,U14-006,2022AR14A,Valide,3,2,1,3,1,2,1,2,3,2,10,3,4,3,0,0
34101,U14-027,2022AR14A,Nul,novote,novote,novote,novote,novote,2,novote,novote,1,novote,2,1,1,0,0,8
34107,U14-026,2022AR14B,Valide,2,1,2,2,2,novote,1,1,2,2,9,3,6,0,0,1
34116,U14-006,2022AR14A,Valide,novote,novote,1,1,1,1,1,1,2,2,8,6,2,0,0,2
34122,U14-026,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
34125,U14-027,2022AR14A,Valide,3,3,3,2,2,2,1,1,1,1,10,4,3,3,0,0
