ID,Urne,QR-Code,Categorie,1 - Moderniser les salles d escrime du gymnase Buffault,2 - Reinventer la maison pour tous YMCA de la rue de Trevise,3 - Installer des radars pedagogiques,4 - Diversifier les commerces dans le quartier Pigalle,5 - Ameliorer le confort des usagers du Conservatoire Boulanger,6 - Creer un parcours patrimonial grace a des QR codes,7 - Restaurer les publicites peintes de la rue des Martyrs,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
 dff1845533-965c-4845e9a965bn-845c5zz-1d9a965bn9904845c845df                     ,numerique,75009,Valide,1,novote,novote,1,1,novote,1,4,4,0,0,0,3
 9zz845fbdc9a965bn-ee66-4bb3-9a965bn6bd-35d0050f504zz                     ,numerique,75009,Valide,1,novote,novote,novote,1,novote,1,3,3,0,0,0,4
 cc4zz0fec-1e19a965bn-408456-845514-43dd0965bn40965bnc00                     ,numerique,75009,Valide,1,novote,2,1,2,novote,3,5,2,2,1,0,2
 30d1059e-1zz0965bn-4606-9zzb965bn*yzz9a965bn965bnd69ee1e9                     ,numerique,75009,Valide,1,novote,novote,2,2,novote,2,4,1,3,0,0,3
 965bnd0dzzbcb-43845c-4eb5*y965bn69a965bn-efzz965bnzze1194zzzz                     ,numerique,75009,Valide,novote,novote,novote,novote,1,novote,1,2,2,0,0,0,5
 e9a965bn4f584539a965bn-1ec0-4845zzb-9a965bnbfzz-8455zzd130fd3b5                     ,numerique,75009,Valide,2,novote,novote,novote,3,novote,novote,2,0,1,1,0,5
 03d8456f4d-536e-4ef4*y69a965bn845-46f965bnb84549zz965bn965bn4                     ,numerique,75009,Valide,novote,novote,novote,novote,1,novote,novote,1,1,0,0,0,6
 43f349a965bn1c-dfe5-4ec0*ye59-c5fdd66ed46e                     ,numerique,75009,Valide,1,novote,1,novote,1,1,novote,4,4,0,0,0,3
 69c9d3965bnb-59d5-4845e4-9f845b-130zz9845zz1eb46                     ,numerique,75009,Valide,1,novote,2,novote,1,novote,3,4,2,1,1,0,3
 mdfizdkyotu0mtmzotfingnkytdhymy4mz9a965bn965bnotjmytnimtm1mzi3mq== ,numerique,75009,Valide,novote,novote,2,3,2,4,1,5,1,2,1,1,2
 zz965bndzzf5d9-9965bnf965bn-4d845c*y9e9-58455965bnb9e513d6                     ,numerique,75009,Valide,4,novote,4,novote,1,2,1,5,2,1,0,2,2
 965bnddb965bncd0-6e0965bn-4b6b-9b0845-9a965bnc4bzz316deec                     ,numerique,75009,Valide,novote,novote,novote,novote,1,novote,novote,1,1,0,0,0,6
 5965bnfbbezz845-c9b6-4136-95bzz-845419fd49a965bn68454f                     ,numerique,75009,Valide,1,novote,novote,4,4,novote,4,4,1,0,0,3,3
 54135e9a965bn845-e9a965bn4845-45d0-8458459a965bn6-zz5zz60bb9413e                     ,numerique,75009,Valide,novote,novote,1,novote,1,novote,1,3,3,0,0,0,4
 d06313b965bn-63f5-41c9-9f14-5d1fd6c4zzf99                     ,numerique,75009,Valide,3,novote,4,1,4,4,1,6,2,0,1,3,1
 19965bn9a965bn6zz845845-c34965bn-49a965bn9a965bne-9bcb-845dd9965bn9a965bndf9965bn49a965bn                     ,numerique,75009,Valide,4,novote,1,novote,2,4,novote,4,1,1,0,2,3
 ce0zz9965bn5845-140b-44dzz*y1f6-e965bnbzzf9965bn519a965bnc1                     ,numerique,75009,Valide,1,novote,4,novote,2,novote,3,4,1,1,1,1,3
 8450e9a965bn194d-9e40-484566-9b9a965bnf-48456zzfe408456c9a965bn                     ,numerique,75009,Valide,2,novote,novote,3,1,4,novote,4,1,1,1,1,3
 965bnd9d646b-09c3-4fe1*y0965bnzz-965bn8456391845c003965bn                     ,numerique,75009,Valide,novote,novote,novote,2,1,2,2,4,1,3,0,0,3
 463c9a965bnb53-9a965bnzz965bn6-4d43-84584513-zzf69a965bn3d6619a965bn9a965bn0                     ,numerique,75009,Valide,novote,novote,3,novote,2,4,2,4,0,2,1,1,3
 4zze0zzfb1-e503-465965bn-96965bn6-e6zz5zz965bn0965bnzzc5c                     ,numerique,75009,Valide,novote,novote,novote,novote,1,novote,novote,1,1,0,0,0,6
 39f9a965bn9393-965bn3845d-43845zz-9a965bn4965bnf-c9a965bn965bn9a965bnf33060c9                     ,numerique,75009,Valide,1,novote,3,novote,2,3,novote,4,1,1,2,0,3
 69d9a965bnzzfce-9a965bnb00-4636-99a965bn1e-99845d910f90cd                     ,numerique,75009,Valide,2,novote,2,novote,1,1,1,5,3,2,0,0,2
 d59b8454965bnzz-965bn046-4391-8454ff-d3c0359311bf                     ,numerique,75009,Valide,novote,novote,novote,novote,1,novote,1,2,2,0,0,0,5
 3f94d0f4-56b1-4e40-99a965bnbf-dce9a965bn3ed6zz603                     ,numerique,75009,Valide,2,novote,1,2,novote,novote,1,4,2,2,0,0,3
 b6ce3965bn8456-19dzz-4509-8456e4-e1b9fb10693845                     ,numerique,75009,Valide,2,novote,1,novote,novote,1,2,4,2,2,0,0,3
 bce845965bnf0e-34ed-446b-99a965bn59*y845cbfzz1d9f4zz                     ,numerique,75009,Valide,1,novote,novote,1,novote,novote,novote,2,2,0,0,0,5
 6zz4e965bnb5e-6f03-4b3965bn*yb0b-c008453zz4409a965bn9e                     ,numerique,75009,Valide,1,novote,novote,1,novote,novote,1,3,3,0,0,0,4
 6d9a965bnb3d1c-55zz1-4b0845-9a965bndzz0-e3359a965bnd53fb9b                     ,numerique,75009,Valide,2,novote,novote,2,novote,novote,1,3,1,2,0,0,4
 zjllmwnhzji965bnnjyxmdm1ownhm965bnrinwe4mdy5mwmznzqzyzhjztc3zq== ,numerique,75009,Valide,3,novote,novote,2,novote,2,1,4,1,2,1,0,3
 598459a965bn16dc-965bn0d1-4e95-9b56-06300zz84560546                     ,numerique,75009,Valide,4,novote,4,2,novote,novote,1,4,1,1,0,2,3
 c0bbc50965bn*yb965bnf-4ed9*y5c845-35965bnzzzz16845b9a965bn3b                     ,numerique,75009,Valide,1,novote,1,2,novote,2,novote,4,2,2,0,0,3
 5e5965bn369a965bn9-9a965bn45c-4fcb-845de965bn-zzb58458454ed0zz9a965bn9                     ,numerique,75009,Valide,1,novote,4,3,novote,novote,1,4,2,0,1,1,3
 b0b93965bn8459a965bn-c55965bn-4zz01*y845dd*y6cbe60d9a965bn965bnf965bn                     ,numerique,75009,Valide,3,novote,novote,novote,novote,1,2,3,1,1,1,0,4
 mmuyzmy0zdhknjm1ymmwmwvhnzllotm4oddjzgnhzju0mmq4mdc965bnm9a965bn== ,numerique,75009,Valide,2,novote,novote,1,novote,1,1,4,3,1,0,0,3
 591965bn543c-60c9a965bn-451zz-9499a965bn-59zz9a965bn5d41fc61                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 5cd6369a965bne-965bneb9-49a965bnb4*yed9-zz058459a965bn4d5e84513                     ,numerique,75009,Valide,3,novote,2,2,novote,3,novote,4,0,2,2,0,3
 9a965bnef8459c965bn5-9a965bn4965bnf-4db965bn-9a965bn84591-cf845965bn1e9b03bzz                     ,numerique,75009,Valide,2,novote,4,1,novote,3,4,5,1,1,1,2,2
 0965bnzzd3c845c-fcc5-4965bnf845-845c965bnd-99a965bnb039bb0965bn9a965bn4                     ,numerique,75009,Valide,1,novote,1,1,novote,novote,1,4,4,0,0,0,3
 yzq1owe5mzmymge1zmfkmzcwotkyywuxnjflotfhotg3ymqwngjhyw== ,numerique,75009,Valide,2,novote,novote,2,novote,novote,2,3,0,3,0,0,4
 53990zz15-35zz9-4fec-9a965bn9a965bnd845-09a965bndf3965bn69zz9a965bn8451                     ,numerique,75009,Valide,1,novote,novote,1,novote,novote,novote,2,2,0,0,0,5
 dzzf3d14d*y69a965bn9a965bn-4zz69-9e6c-6965bn19zz8456ec945                     ,numerique,75009,Valide,1,novote,1,1,novote,novote,1,4,4,0,0,0,3
 3965bnb019dzz-ddb9-459f*yc43-39a965bnee965bndbd013d                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 5539a965bnbe0e-d84506-45zz0-845c8456-c1b698453f009a965bnf                     ,numerique,75009,Valide,3,novote,3,3,novote,2,novote,4,0,1,3,0,3
 f084530439-3965bn9a965bnzz-4845d9a965bn-9a965bnbf0-69a965bn965bn9cc30zz1e1                     ,numerique,75009,Valide,2,novote,novote,novote,novote,novote,1,2,1,1,0,0,5
 1c4f109a965bn9-cf43-4845ee-84584549a965bn-cf3zz845f965bn3969a965bnf                     ,numerique,75009,Valide,1,novote,1,1,novote,novote,1,4,4,0,0,0,3
 53ef155d-9a965bnczz1-4004-9a965bn05e-40f3f5965bn49a965bn61e                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 965bn13845b10f-5cef-4e9a965bn0*y5f965bn-eb99d5f9a965bn496f                     ,numerique,75009,Valide,3,novote,2,1,novote,3,novote,4,1,1,2,0,3
 965bn6965bnd411b-41f5-49a965bn6b-845e3c-zzzz845965bn8453965bnb845fb3                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 46zz454845zz-965bn965bnb6-4d5d-9a965bnece-9a965bn65963d58459bf                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 dzz9003dc-5de0-4fb9-94ezz-c965bnbb845058455beb                     ,numerique,75009,Valide,1,novote,novote,1,novote,2,1,4,3,1,0,0,3
 943103e6-010zz-49a965bnb3*y931-845459c965bn965bn0b965bnf845                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 d49a965bn6eb6b-c845fzz-4340*y5bf-d965bnzzc84504965bn965bn965bn965bn965bn                     ,numerique,75009,Valide,1,novote,novote,2,novote,2,1,4,2,2,0,0,3
 8456b3e5cc-9e965bne-4b4b-8459a965bn1965bn-15965bn6f9a965bnec1e8459a965bn                     ,numerique,75009,Valide,1,novote,4,4,novote,4,2,5,1,1,0,3,2
 f99a965bn845034f-965bnzzf845-4304*y4ee*yb845b845b3b6ee0                     ,numerique,75009,Valide,3,novote,2,2,novote,novote,3,4,0,2,2,0,3
 b0845965bn8459a965bn39a965bn-965bncf845-401c-9zz54-3zzczzcc845d9146                     ,numerique,75009,Valide,1,novote,4,2,novote,novote,4,4,1,1,0,2,3
 e313418455-dcd9-453965bn-845401-1f965bnfef65f84519                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 365b9zzbc-c0dc-4efd-84594d-e8458459965bnfc6d604                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 666b19b3-6d53-493845-8453fzz-1e965bn1bb5e9a965bncc1                     ,numerique,75009,Valide,1,novote,2,4,novote,4,4,5,1,1,0,3,2
 845eb8459c5e-zz303-4013*yc41-zz184554965bn9a965bn9a965bnc9ec                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 zme5zgm965bnowflztizm965bnvmyje4yzlhm965bniwmgqxnwy1ytm965bnmzjkowmwz9a965bn== ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 5965bn05b18450-04965bnzz-45965bn9*y43d-1e0efd19zz19a965bn3                     ,numerique,75009,Valide,2,novote,1,1,novote,2,novote,4,2,2,0,0,3
 bzzb511de-zz96zz-4539a965bn*y356-8453cd159965bn15c9a965bn                     ,numerique,75009,Valide,1,novote,2,2,novote,3,4,5,1,2,1,1,2
 cc68456zzd4-19a965bn965bn1-4965bnc5-968459-e965bn5c1619a965bnzz9a965bn34                     ,numerique,75009,Valide,1,novote,4,2,novote,novote,4,4,1,1,0,2,3
 69110fd4-161965bn-41d3-99a965bn96-154f08458458456fde                     ,numerique,75009,Valide,1,novote,2,2,novote,novote,2,4,1,3,0,0,3
 f49a965bn019a965bnfb-fe1b-441zz*yzzd845-411c8455965bnb49a965bn965bnb                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 cbczz1b3zz-0b65-49a965bnbf-9f50-965bne9a965bn6031959a965bn40                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 965bnb845ef41f-c944-40ezz*y1965bn3-9a965bnff1ecf6d965bn39                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 95965bn8458459a965bndf-9a965bn5c1-43e4-84569a965bn9-zzd4zz9a965bne8459a965bnd1bc                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 53fd054845-845965bn06-49a965bnb845-9a965bn965bndd-c19a965bn965bn8455zz4c69a965bnc                     ,numerique,75009,Valide,3,novote,2,1,novote,2,2,5,1,3,1,0,2
 03900f44-4bc845-4zz09-84519965bn-845e45669dc14965bn                     ,numerique,75009,Valide,1,novote,3,2,novote,novote,3,4,1,1,2,0,3
 84594845b6df-c6zz845-4dfb-845b6c-f514d9a965bnf9e16c                     ,numerique,75009,Valide,2,novote,4,novote,novote,novote,novote,2,0,1,0,1,5
 ogu3zgewmmqyzji3yzm1odm4ndeyzdnkntllmmeymtg5oddhztrmz9a965bn== ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 46845cfzzfb-4zzf965bn-4c9a965bn0-8459a965bn5845-f9a965bned965bn9a965bnc01c9b                     ,numerique,75009,Valide,4,novote,novote,novote,novote,novote,novote,1,0,0,0,1,6
 9a965bn0zz18458451965bn-1e9a965bne-4f9a965bn5-9516-9ff001109d01                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 99965cd0-19zzzz-498450-9a965bnef3*y8459a965bn0zzb965bncb9a965bn9a965bn3                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 9a965bn3df014c-9f845845-4f45-8451f845-965bne6zzce451f1845                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 bb69a965bnzz053-d84509a965bn-4bce-9a965bn91d-166965bnzz3cd0d3b                     ,numerique,75009,Valide,2,novote,novote,2,novote,3,1,4,1,2,1,0,3
 d6zz0c84561-4fzzb-4zzb4-9a965bndb6-184539965bnczz0c38455                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 663f6fzzb-9a965bn9a965bn34-4ebf-9a965bn095-9a965bn9a965bnzz0845be845969d                     ,numerique,75009,Valide,1,novote,novote,2,novote,3,3,4,1,1,2,0,3
 zgmxzdqyzje3mmuyntrmztjinmvkyjnky965bnfkzdrimwjmzddkmzzizg== ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 69a965bn0zz965bnb965bnc-6309a965bn-40e6-9a965bnddb-9b9a965bn9fc9a965bn04bzz9                     ,numerique,75009,Valide,1,novote,novote,3,novote,3,3,4,1,0,3,0,3
 mt9a965bn5zt9a965bn0y965bnm0ngfjnjmyyjrimty5otqzodqxndlizmjkm965bnnmmmu965bnzg== ,numerique,75009,Valide,3,novote,1,novote,novote,4,2,4,1,1,1,1,3
 zjeymwy965bnzmq0mmqznjbkyjk1m965bnnhnjg4mmi965bnmjjintrmodvmzgnio9a965bn== ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 5965bn845zzed0d-ccbzz-4845zzf-9a965bn44d-zz55965bn16zzd0zzd9a965bn                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 zz43zze936-e6zz9a965bn-49f4-845009-6b965bn43519a965bnd845fd                     ,numerique,75009,Valide,1,novote,novote,novote,novote,2,novote,2,1,1,0,0,5
 f965bn99a965bne8459a965bn3-4f6f-4d6zz-9d1b*y0ef0965bn845dzz965bn9d                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 3451zzbzz3-zzcb3-4zzdzz*y18454-13e965bn3416b3965bn3                     ,numerique,75009,Valide,1,novote,2,novote,novote,1,4,4,2,1,0,1,3
 684509a965bnc4f3-efb5-49a965bn09a965bn-99a965bn39-3zz619a965bn0845d5fb965bn                     ,numerique,75009,Valide,1,novote,2,novote,novote,4,2,4,1,2,0,1,3
 c6cd35cf-6ddf-4f3c*y494-cb9a965bn00e3zz03f0                     ,numerique,75009,Valide,1,novote,3,2,novote,novote,2,4,1,2,1,0,3
 e6b965bnd93965bn-d69a965bn3-434c-914d*y9a965bn9a965bn4bc66f95965bn                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 9b845db9a965bn31-3b90-403c*yc3845-69a965bn10e9a965bn965bn5f3fe                     ,numerique,75009,Valide,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
 c965bncd9b5zz-8451df-4c3zz*y9a965bn3b-zzzz4965bn965bn965bn56zz8450e                     ,numerique,75009,Valide,novote,novote,1,2,novote,2,3,4,1,2,1,0,3
 65c44c9845-zzffb-49a965bn53-845b36-9a965bn1dd365965bn9a965bn9a965bn10                     ,numerique,75009,Valide,novote,novote,2,1,novote,2,2,4,1,3,0,0,3
 0561538453-4zzzzf-4zz0c-845845ee-cfdedd5f8454e9a965bn                     ,numerique,75009,Valide,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,6
 beb533965bn965bn-6965bn845c-4965bn0b-8456845c-d469cdc40c9965bn                     ,numerique,75009,Valide,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,6
 9a965bnfzzzze9f845-3dd9-446f-9a965bn965bn30-e5c9a965bn306zz484515                     ,numerique,75009,Valide,novote,novote,novote,1,novote,novote,1,2,2,0,0,0,5
 60845ec9a965bn3e*y90f-49a965bnb5-845b8455-9a965bnd68451bd95965bncc                     ,numerique,75009,Valide,novote,novote,4,1,novote,3,1,4,2,0,1,1,3
 55zz9a965bn644b-e8455d-4e5zz-8459a965bn845e-c0ec9a965bn84546845d9d                     ,numerique,75009,Valide,novote,novote,2,1,novote,3,2,4,1,2,1,0,3
 f55965bnfd39-8455bf-4ed1-9965bn96-49a965bn8459f965bn6965bn6d69                     ,numerique,75009,Valide,novote,novote,3,2,novote,1,3,4,1,1,2,0,3
 b0f43566-c4d9-455f-9d0845-160dd965bnzz965bnezz1zz                     ,numerique,75009,Valide,novote,novote,3,1,novote,2,2,4,1,2,1,0,3
 0d00zz845e9a965bn-8459e9-4845de-845e845f*yd606845zz9c9a965bn63                     ,numerique,75009,Valide,novote,novote,1,1,novote,novote,1,3,3,0,0,0,4
 1315ed46-33cd-4zz965bn0-9a965bnd34-9a965bne3f539b99bd                     ,numerique,75009,Valide,novote,novote,1,4,novote,3,1,4,2,0,1,1,3
 69a965bn6f5c5f-zzdb6-49a965bn8459a965bn-90zzf-965bn5bzz84563845zz58453                     ,numerique,75009,Valide,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,6
 9a965bn99bf9ee-9a965bn94f-4664-8454bd-zz36e9a965bn965bn584505b1                     ,numerique,75009,Valide,novote,novote,4,1,novote,4,2,4,1,1,0,2,3
 5965bnb1f0zz965bn*yf09-4d9a965bn0-845bd9a965bn-46f9a965bne965bn31110e                     ,numerique,75009,Valide,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,6
 8451d301b9-fb3zz-4cde*yeb9-c9zz4c3965bn0zzcf0                     ,numerique,75009,Valide,novote,novote,novote,2,novote,novote,1,2,1,1,0,0,5
 nmexnjhjmjkwywe0mwe3njy5mgziy965bnq965bnzgzhmgy1ytnkmwy3nty965bnmw== ,numerique,75009,Valide,novote,novote,1,1,novote,1,1,4,4,0,0,0,3
 44d69a965bnbb9a965bn-845c65-4bb9-845fzz9-d4084549d9a965bnb965bn1zz                     ,numerique,75009,Valide,novote,novote,4,4,novote,4,4,4,0,0,0,4,3
 zz9a965bn8459a965bn418459-6fzz0-4czz9*yf09-845cefd3ezz0f9a965bn0                     ,numerique,75009,Valide,novote,novote,1,2,novote,4,4,4,1,1,0,2,3
 odc0mzu965bnztcxy965bnrmmmfizjriodk965bnowuznzqwn965bni3zdqwzmu0mjqyyq== ,numerique,75009,Valide,novote,novote,4,1,novote,3,2,4,1,1,1,1,3
 13dbzz564-59a965bn9a965bnf-4965bnb965bn*yb49-ff6965bnzzc4bzzzz5845                     ,numerique,75009,Valide,novote,novote,2,2,novote,novote,1,3,1,2,0,0,4
 e63zz3690-669a965bnzz-4d845c-9zz845e-3e1b9f4d9361                     ,numerique,75009,Valide,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,6
 b4b391zze-5d55-4c61-8455zz9-cfec5czz0cfcd                     ,numerique,75009,Valide,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,6
 408453344d-cbzzf-44dd-955c*yzzb58458456f34e845                     ,numerique,75009,Valide,novote,novote,4,2,novote,4,3,4,0,1,1,2,3
 cd965bn845d4965bn4-edzz5-451e-845965bnd9a965bn-c9cbdbdbf3965bn6                     ,numerique,75009,Valide,novote,novote,1,2,novote,1,2,4,2,2,0,0,3
 9f0e65965bne-9a965bn0e965bn-4965bn965bnc-9a965bn08455-965bn41b9ec965bn5c4zz                     ,numerique,75009,Valide,novote,novote,novote,2,novote,novote,novote,1,0,1,0,0,6
 d416dc1b-e965bn6zz-4b05-845cf4-c39a965bnf1093zz34845                     ,numerique,75009,Valide,novote,novote,1,1,novote,1,1,4,4,0,0,0,3
 njhjmj9a965bn965bnognlotrkmjdiymuzmwy4nde0mdu0njjjzdhjogjizwq0mg== ,numerique,75009,Valide,novote,novote,2,2,novote,novote,2,3,0,3,0,0,4
 09a965bn43f493-1zz50-49a965bn3845-9511-f1965bne4e0zzc965bn66                     ,numerique,75009,Valide,novote,novote,2,1,novote,2,1,4,2,2,0,0,3
 f34965bnbdd4-965bn9a965bn9d-49a965bn845f-9a965bn1965bnb-965bn8455b95965bn4f3ef                     ,numerique,75009,Valide,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,6
 510c3cfb*y1965bn1-4f44-845d9a965bn6-965bn49fd91c4965bnf9a965bn                     ,numerique,75009,Valide,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,6
 4965bn9a965bn0965bn941-c5zzc-48459a965bne-9a965bn99a965bnf-1f84511965bn9a965bnezz4b6                     ,numerique,75009,Valide,novote,novote,3,1,novote,novote,novote,2,1,0,1,0,5
 5c1zz09965bn6-f8453zz-4845d6-9a965bnf15-965bn6c99b9f56c4                     ,numerique,75009,Valide,novote,novote,novote,2,novote,2,novote,2,0,2,0,0,5
 1edcb66d-c8455zz-416zz*y6zz965bn-9dd8455fc965bnbd01                     ,numerique,75009,Valide,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,6
 owq4odm965bnnzy4mmqwogiwzdg5mdm4ytzmoguxywi965bnywfjzgjhmze1zq== ,numerique,75009,Valide,novote,novote,2,2,novote,2,2,4,0,4,0,0,3
 343de965bnb1-9949a965bn-4509a965bn-8456b3-d965bn845edd6845d05e                     ,numerique,75009,Valide,novote,novote,2,1,novote,2,1,4,2,2,0,0,3
 c6c9a965bnde3845-1e63-49f845-9a965bn99d-13e913f9fb1b                     ,numerique,75009,Valide,novote,novote,1,2,novote,2,1,4,2,2,0,0,3
 owuznmflmgq3zjc965bnmdc3mdk5zde1mgjim965bne5nmjmzjg1zdk1mjk1mg== ,numerique,75009,Valide,novote,novote,novote,2,novote,2,novote,2,0,2,0,0,5
 bfe3cef9a965bn-69b0-45dc-9a965bn9a965bn19a965bn-d965bnzzf4b9a965bnc9a965bn6f6                     ,numerique,75009,Valide,novote,novote,1,1,novote,2,1,4,3,1,0,0,3
 845c5996be-5e5e-4f965bn3-9a965bn9f965bn-zz1f1zz39a965bn6965bnzz9965bn                     ,numerique,75009,Valide,novote,novote,novote,1,novote,1,1,3,3,0,0,0,4
 zwe0ngy0njyyztu965bnmtu4mdczmd9a965bn1mdk5mdmxmtczzje5nwvlmwy1zq== ,numerique,75009,Valide,novote,novote,2,1,novote,3,2,4,1,2,1,0,3
 965bn965bn44df8454-31f9-44zz9a965bn-845zz56-5zz9febed9a965bne9965bn                     ,numerique,75009,Valide,novote,novote,1,2,novote,novote,2,3,1,2,0,0,4
 1zz3ff3965bn845-f9a965bnc3-4cezz*y965bnf845-9zz4595303fdb                     ,numerique,75009,Valide,novote,novote,novote,4,novote,novote,novote,1,0,0,0,1,6
 9a965bn965bn09cc1d-c9a965bncc-49a965bn8454-9a965bndzz9*y549a965bn3b84561zz31                     ,numerique,75009,Valide,novote,novote,1,1,novote,1,1,4,4,0,0,0,3
 df9a965bn965bn8459a965bn5845-34d845-4b39a965bn-9a965bn965bn9a965bnb-69a965bn8459a965bnd95e9bb965bn                     ,numerique,75009,Valide,novote,novote,2,1,novote,2,2,4,1,3,0,0,3
 965bncf1069a965bn9a965bn-6d4zz-49a965bnf4-9a965bn91f-0zzc119a965bncc9a965bn99a965bnzz                     ,numerique,75009,Valide,novote,novote,1,2,novote,2,1,4,2,2,0,0,3
 mmrlnthlnmjlmzi0ogu1mjc1y965bnu3ywe5zge3zmu0yzjkymmzowe5yq== ,numerique,75009,Valide,novote,novote,1,1,novote,1,1,4,4,0,0,0,3
 09965bnd6d90-fffe-4965bnee-845e3c-8456e3c3309a965bnzz965bnf                     ,numerique,75009,Valide,novote,novote,novote,1,novote,novote,2,2,1,1,0,0,5
 19a965bn6b343845-8454b3-465zz-9a965bnc6f-eb845zz43bdezz3c                     ,numerique,75009,Valide,novote,novote,novote,2,novote,novote,novote,1,0,1,0,0,6
 3550de4c-zzc8459a965bn-4zz9a965bn9*y965bnd845-9a965bnf533c49965bnfc5                     ,numerique,75009,Valide,novote,novote,2,1,novote,4,3,4,1,1,1,1,3
 zz04zz9a965bn4ce-3d49-4049a965bn-8450965bnd-9zze9a965bn4845ddc9a965bn9a965bn9a965bn                     ,numerique,75009,Valide,novote,novote,2,1,novote,2,1,4,2,2,0,0,3
 owvjzmi4ymiyzthmmde4ngnjm965bnjkytrmzwy1mgewngm5ogrlmdbizq== ,numerique,75009,Valide,novote,novote,1,1,novote,1,1,4,4,0,0,0,3
 9f8453ee19-d99a965bn9-4965bn5b-8456845d-594zz36zzb60f4                     ,numerique,75009,Valide,novote,novote,novote,2,novote,novote,2,2,0,2,0,0,5
 m965bnm0mznmngq4njnjzwq1ywvlnwrkzjczn965bnzmnjuzy965bnrimjc5nmixnq== ,numerique,75009,Valide,novote,novote,novote,2,novote,3,novote,2,0,1,1,0,5
 mteymwe0ntc965bnzgjmmwvimmywmwqwmdrlnwjmnwq965bnzwy1mjnimtjmnq== ,numerique,75009,Valide,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,6
 965bn4e4f965bn0c-9163-4845e4-9b54-9f161d9965bne845cb                     ,numerique,75009,Valide,novote,novote,novote,novote,novote,1,1,2,2,0,0,0,5
