ID,Urne,QR-Code,Categorie,1 - Des stationnements pour les velos,2 - Renovation espace de glisse JEMMAPES,3 - Un terrain couvert pour les sportifs du 10eme,4 - Aider les sans-abris et lutter contre la precarite menstruelle,5 - Agrandir le jardin du Chalet et favoriser la biodiversite,6 - Des cours d ecoles et de colleges vegetalisees et Oasis,7 - Les ecoliers du 10e pionniers de l egalite numerique,8 - Un eco-lieu pour le 10e,9 - Rendre son lustre a la maison des habitant.e.s du 10e !,10 - Restauration de la Chapelle de la Vierge,11 - Restauration des decors de l eglise Saint-Martin-des-Champs,12 - Restaurer les grilles de l eglise Saint-Vincent-de-Paul,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
101153,U10-007,2022AR10A,Valide,2,2,1,2,1,1,3,1,3,3,4,4,12,4,3,3,2,0
101180,U10-011,2022AR10A,Nul,1,novote,novote,novote,1,novote,novote,novote,1,novote,novote,novote,3,3,0,0,0,9
101186,U10-007,2022AR10A,Nul,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,11
101274,U10-006,2022AR10A,Valide,novote,novote,1,1,novote,novote,novote,novote,novote,1,1,1,5,5,0,0,0,7
101342,U10-006,2022AR10A,Nul,novote,novote,novote,novote,novote,novote,novote,1,novote,2,2,novote,3,1,2,0,0,9
101356,U10-011,2022AR10A,Valide,1,3,1,2,3,2,3,4,4,3,3,3,12,2,2,6,2,0
101357,U10-006,2022AR10A,Valide,4,4,1,1,2,2,2,3,4,4,4,4,12,2,3,1,6,0
101392,U10-009,2022AR10A,Valide,1,2,novote,1,novote,1,novote,novote,novote,novote,novote,novote,4,3,1,0,0,8
101400,U10-007,2022AR10A,Valide,1,4,4,1,1,2,4,2,3,4,4,1,12,4,2,1,5,0
101408,U10-006,2022AR10A,Valide,2,1,3,1,2,2,2,2,2,3,3,3,12,2,6,4,0,0
101446,U10-011,2022AR10A,Nul,novote,novote,novote,novote,1,novote,novote,1,novote,novote,1,novote,3,3,0,0,0,9
101537,U10-008,2022AR10A,Valide,3,1,novote,1,novote,1,1,novote,1,novote,novote,novote,6,5,0,1,0,6
101541,U10-006,2022AR10A,Valide,3,4,2,1,2,3,3,2,3,4,3,3,12,1,3,6,2,0
101555,U10-006,2022AR10A,Valide,2,3,3,1,novote,1,2,2,3,3,3,3,11,2,3,6,0,1
101580,U10-008,2022AR10A,Valide,novote,1,novote,1,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
101610,U10-008,2022AR10A,Valide,2,3,1,1,2,1,1,1,2,3,3,3,12,5,3,4,0,0
101631,U10-007,2022AR10A,Valide,1,4,1,1,1,4,3,3,4,4,4,4,12,4,0,2,6,0
101681,U10-011,2022AR10A,Valide,2,novote,3,3,2,2,2,novote,novote,2,novote,novote,7,0,5,2,0,5
101685,U10-008,2022AR10A,Nul,2,1 2,2,2,2,2,2,2,novote,2,novote,novote,8,0,8,0,0,3
101699,U10-006,2022AR10A,Valide,2,novote,3,1,2,1,novote,2,1,3,3,novote,9,3,3,3,0,3
101707,U10-011,2022AR10A,Valide,1,3,1,1,1,3,2,3,3,2,3,2,12,4,3,5,0,0
101744,U10-006,2022AR10A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
101768,U10-011,2022AR10A,Valide,2,2,3,1,1,1,2,1,2,3,3,2,12,4,5,3,0,0
101772,U10-008,2022AR10A,Valide,3,3,3,2,2,1,1,3,3,novote,3,3,11,2,2,7,0,1
101819,U10-011,2022AR10A,Valide,1,2,4,1,1,2,1,3,4,4,novote,novote,10,4,2,1,3,2
101831,U10-008,2022AR10A,Valide,3,1,novote,3,novote,novote,novote,2,novote,novote,novote,novote,4,1,1,2,0,8
101843,U10-007,2022AR10A,Valide,3,1,1,1,2,2,novote,novote,2,1,novote,2,9,4,4,1,0,3
101849,U10-011,2022AR10A,Valide,2,2,1,1,2,novote,novote,2,2,3,3,3,10,2,5,3,0,2
101863,U10-006,2022AR10A,Valide,3,3,3,1,2,2,3,2,novote,novote,novote,novote,8,1,3,4,0,4
101881,U10-009,2022AR10A,Valide,1,1,1,1,2,1,1,2,1,novote,2,1,11,8,3,0,0,1
101892,U10-011,2022AR10A,Valide,2,2,3,1,1,1,novote,1,1,3,2,2,11,5,4,2,0,1
101903,U10-008,2022AR10A,Valide,novote,novote,novote,1,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
101906,U10-011,2022AR10A,Valide,3,2,1,1,1,1,1,1,1,1,1,2,12,9,2,1,0,0
101920,U10-008,2022AR10A,Valide,2,2,3,1,2,3,3,1,3,2,2,3,12,2,5,5,0,0
101957,U10-007,2022AR10A,Valide,2,3,2,1,2,1,3,2,3,3,3,2,12,2,5,5,0,0
101969,U10-008,2022AR10A,Valide,2,novote,novote,1,novote,1,2,1,2,4,4,4,9,3,3,0,3,3
101974,U10-011,2022AR10A,Valide,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
101979,U10-008,2022AR10A,Valide,novote,novote,novote,novote,1,1,1,2,2,2,novote,novote,6,3,3,0,0,6
102032,U10-008,2022AR10A,Valide,2,2,1,2,1,1,2,1,3,3,3,3,12,4,4,4,0,0
102046,U10-008,2022AR10A,Valide,novote,2,novote,2,novote,novote,novote,2,novote,novote,novote,2,4,0,4,0,0,8
102118,U10-008,2022AR10A,Valide,4,1,2,1,4,novote,1,1,3,3,3,1,11,5,1,3,2,1
102165,U10-011,2022AR10A,Valide,4,1,1,1,3,2,1,1,4,4,4,4,12,5,1,1,5,0
102177,U10-007,2022AR10A,Valide,1,3,3,1,1,3,2,2,3,3,3,3,12,3,2,7,0,0
102179,U10-011,2022AR10A,Valide,2,3,1,1,3,3,2,2,3,2,3,1,12,3,4,5,0,0
102195,U10-011,2022AR10A,Nul,2 4,1,3,1,1,novote,1,2,1,4,4,4,10,5,1,1,3,1
102200,U10-008,2022AR10A,Valide,1,novote,novote,1,novote,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
102215,U10-008,2022AR10A,Valide,1,1,1,2,2,1,2,2,1,2,2,1,12,6,6,0,0,0
102230,U10-006,2022AR10A,Valide,4,3,3,1,1,2,4,2,3,2,2,4,12,2,4,3,3,0
102258,U10-008,2022AR10A,Valide,1,3,3,1,1,3,3,3,1,1,1,1,12,7,0,5,0,0
102271,U10-008,2022AR10A,Valide,1,novote,novote,1,1,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,8
102325,U10-011,2022AR10A,Valide,2,novote,novote,2,1,1,novote,novote,novote,novote,novote,novote,4,2,2,0,0,8
102367,U10-008,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
102443,U10-008,2022AR10A,Valide,1,4,4,1,1,1,1,1,4,1,1,1,12,9,0,0,3,0
102598,U10-009,2022AR10A,Valide,2,2,1,1,1,1,1,1,2,3,3,3,12,6,3,3,0,0
102641,U10-008,2022AR10A,Valide,1,1,2,1,2,1,1,1,novote,novote,1,novote,9,7,2,0,0,3
102674,U10-011,2022AR10A,Valide,novote,novote,novote,4,novote,4,4,novote,novote,novote,1,novote,4,1,0,0,3,8
102713,U10-011,2022AR10A,Valide,3,3,2,2,3,2,3,3,2,3,3,3,12,0,4,8,0,0
102735,U10-011,2022AR10A,Valide,1,1,3,2,3,2,2,2,3,3,novote,3,11,2,4,5,0,1
102809,U10-011,2022AR10A,Valide,1,3,2,2,novote,1,1,2,novote,4,novote,4,9,3,3,1,2,3
102866,U10-011,2022AR10A,Valide,novote,2,novote,2,1,novote,novote,2,novote,novote,novote,novote,4,1,3,0,0,8
102871,U10-008,2022AR10A,Valide,1,2,3,1,2,novote,2,2,4,4,4,4,11,2,4,1,4,1
102960,U10-008,2022AR10A,Valide,1,3,1,3,3,1,2,3,2,2,3,3,12,3,3,6,0,0
102987,U10-008,2022AR10A,Valide,1,4,1,3,2,4,1,1,1,1,1,1,12,8,1,1,2,0
103068,U10-006,2022AR10A,Valide,4,novote,2,2,2,2,2,2,4,novote,novote,novote,8,0,6,0,2,4
103155,U10-008,2022AR10A,Valide,3,4,2,1,1,1,3,1,3,3,2,3,12,4,2,5,1,0
103170,U10-011,2022AR10A,Valide,4,2,1,1,2,3,novote,1,2,novote,2,novote,9,3,4,1,1,3
103232,U10-011,2022AR10A,Valide,2,2,novote,novote,2,novote,novote,novote,2,novote,novote,novote,4,0,4,0,0,8
103237,U10-009,2022AR10A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
103273,U10-008,2022AR10A,Valide,1,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,5,5,0,0,0,7
103278,U10-009,2022AR10A,Valide,1,novote,novote,novote,novote,1,1,1,novote,novote,novote,novote,4,4,0,0,0,8
103348,U10-008,2022AR10A,Valide,4,3,1,novote,3,4,1,1,1,1,2,3,11,5,1,3,2,1
103400,U10-007,2022AR10A,Valide,2,3,3,2,2,2,1,1,3,2,2,1,12,3,6,3,0,0
103477,U10-008,2022AR10A,Valide,novote,2,2,2,1,1,novote,3,4,1,1,1,10,5,3,1,1,2
103556,U10-011,2022AR10A,Nul,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,11
103608,U10-006,2022AR10A,Nul,1,novote,novote,1,2,novote,novote,novote,novote,novote,novote,novote,3,2,1,0,0,9
103631,U10-006,2022AR10A,Nul,novote,novote,novote,1,1,1,novote,novote,novote,novote,novote,novote,3,3,0,0,0,9
103648,U10-011,2022AR10A,Valide,2,2,1,1,3,2,1,1,2,3,3,3,12,4,4,4,0,0
103697,U10-008,2022AR10A,Nul,3 4,3,novote,3,novote,novote,1,novote,novote,novote,novote,novote,3,1,0,2,0,8
103699,U10-011,2022AR10A,Valide,2,2,2,2,2,2,2,novote,2,2,2,2,11,0,11,0,0,1
103763,U10-009,2022AR10A,Valide,1,1,novote,1,1,1,novote,novote,novote,novote,novote,novote,5,5,0,0,0,7
103765,U10-008,2022AR10A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
103800,U10-008,2022AR10A,Valide,1,1,2,1,novote,2,2,2,novote,novote,novote,novote,7,3,4,0,0,5
103818,U10-006,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
103898,U10-006,2022AR10A,Nul,novote,novote,novote,2,novote,novote,2,novote,novote,1,novote,novote,3,1,2,0,0,9
103899,U10-008,2022AR10A,Valide,2,3,2,2,3,2,3,2,3,2,3,3,12,0,6,6,0,0
103912,U10-008,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
103993,U10-007,2022AR10A,Valide,3,4,1,1,1,1,4,4,3,2,2,2,12,4,3,2,3,0
104002,U10-006,2022AR10A,Valide,1,3,2,1,3,3,3,2,3,3,3,3,12,2,2,8,0,0
104005,U10-008,2022AR10A,Valide,1,3,3,1,1,2,1,2,2,4,3,4,12,4,3,3,2,0
104039,U10-008,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
104048,U10-011,2022AR10A,Valide,1,2,1,novote,novote,2,3,3,novote,novote,novote,2,7,2,3,2,0,5
104102,U10-008,2022AR10A,Valide,1,1,1,1,1,novote,1,1,novote,1,novote,novote,8,8,0,0,0,4
104114,U10-008,2022AR10A,Valide,1,1,1,1,1,1,1,1,3,3,3,3,12,8,0,4,0,0
104120,U10-007,2022AR10A,Valide,2,3,1,2,3,2,3,1,3,2,2,2,12,2,6,4,0,0
104130,U10-011,2022AR10A,Valide,1,novote,1,2,2,1,1,novote,novote,novote,novote,novote,6,4,2,0,0,6
104200,U10-008,2022AR10A,Valide,1,1,1,2,1,1,1,1,2,1,2,2,12,8,4,0,0,0
104329,U10-007,2022AR10A,Valide,2,novote,1,1,novote,novote,novote,novote,novote,1,novote,novote,4,3,1,0,0,8
104484,U10-006,2022AR10A,Valide,3,1,1,2,2,1,1,3,1,3,1,1,12,7,2,3,0,0
104493,U10-007,2022AR10A,Valide,1,novote,novote,1,novote,novote,1,1,novote,novote,novote,novote,4,4,0,0,0,8
104537,U10-006,2022AR10A,Valide,novote,3,1,1,2,1,1,2,2,2,3,2,11,4,5,2,0,1
104554,U10-007,2022AR10A,Valide,4,3,4,1,3,4,4,4,4,4,4,4,12,1,0,2,9,0
104586,U10-008,2022AR10A,Valide,2,4,3,1,1,2,3,2,3,1,3,3,12,3,3,5,1,0
104593,U10-007,2022AR10A,Valide,1,4,4,1,1,1,4,4,4,4,4,3,12,4,0,1,7,0
104599,U10-008,2022AR10A,Nul,1,novote,novote,2,novote,novote,novote,novote,novote,novote,novote,2,3,1,2,0,0,9
104613,U10-008,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
104634,U10-007,2022AR10A,Valide,1,1,1,1,2,1,3,3,3,3,3,3,12,5,1,6,0,0
104666,U10-008,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
104670,U10-006,2022AR10A,Valide,4,2,3,1,novote,novote,novote,2,1,novote,novote,novote,6,2,2,1,1,6
104762,U10-009,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
104812,U10-011,2022AR10A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
104823,U10-011,2022AR10A,Valide,1,2,2,1,1,1,2,1,2,2,2,2,12,5,7,0,0,0
104835,U10-008,2022AR10A,Valide,2,2,1,2,1,1,2,1,2,2,2,2,12,4,8,0,0,0
104886,U10-009,2022AR10A,Valide,2,novote,novote,1,1,1,2,1,novote,novote,novote,novote,6,4,2,0,0,6
104895,U10-006,2022AR10A,Valide,4,3,1,1,3,3,3,3,3,2,2,3,12,2,2,7,1,0
104952,U10-011,2022AR10A,Valide,4,1,1,1,1,1,novote,1,novote,2,4,novote,9,6,1,0,2,3
104972,U10-011,2022AR10A,Valide,2,2,2,1,1,3,3,3,3,3,3,3,12,2,3,7,0,0
105004,U10-007,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
105080,U10-011,2022AR10A,Valide,3,2,3,1,1,2,3,1,1,1,2,1,12,6,3,3,0,0
105093,U10-011,2022AR10A,Valide,2,2,2,2,3,2,2,novote,novote,2,2,2,10,0,9,1,0,2
105161,U10-008,2022AR10A,Valide,1,1,1,1,1,1,1,novote,1,novote,1,1,10,10,0,0,0,2
105188,U10-008,2022AR10A,Valide,2,1,1,1,1,3,3,4,4,4,4,4,12,4,1,2,5,0
105242,U10-008,2022AR10A,Valide,1,1,novote,novote,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
105244,U10-011,2022AR10A,Valide,novote,novote,novote,1,1,novote,novote,1,novote,novote,1,novote,4,4,0,0,0,8
105295,U10-008,2022AR10B,Valide,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
105308,U10-008,2022AR10A,Valide,1,3,3,1,3,1,3,2,3,3,2,3,12,3,2,7,0,0
105352,U10-007,2022AR10A,Valide,1,novote,2,1,1,1,4,1,3,3,3,1,11,6,1,3,1,1
105354,U10-011,2022AR10B,Valide,1,1,1,2,2,2,2,1,2,2,2,2,12,4,8,0,0,0
105360,U10-008,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
105362,U10-006,2022AR10A,Nul,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,11
105396,U10-007,2022AR10A,Valide,1,1,1,1,1,1,2,2,2,3,3,3,12,6,3,3,0,0
105412,U10-006,2022AR10A,Valide,2,2,1,1,1,2,1,1,2,novote,1,1,11,7,4,0,0,1
105421,U10-007,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
105433,U10-011,2022AR10A,Valide,4,4,3,2,1,3,3,1,1,3,3,3,12,3,1,6,2,0
105466,U10-008,2022AR10A,Valide,4,1,1,novote,novote,novote,3,2,3,3,2,2,9,2,3,3,1,3
105509,U10-006,2022AR10A,Valide,4,4,4,1,3,3,3,1,1,4,4,2,12,3,1,3,5,0
105525,U10-008,2022AR10A,Valide,1,1,4,2,2,2,novote,3,3,3,3,3,11,2,3,5,1,1
105563,U10-008,2022AR10A,Nul,1,1 2,novote,1,1,1,1 3,1,1,1,1,1,9,9,0,0,0,1
105607,U10-008,2022AR10A,Valide,4,1,1,1,novote,novote,novote,novote,novote,novote,novote,novote,4,3,0,0,1,8
105770,U10-011,2022AR10A,Valide,1,1,novote,1,1,1,1,1,1,1,1,1,11,11,0,0,0,1
105825,U10-007,2022AR10A,Valide,1,3,3,1,2,1,3,2,4,3,4,4,12,3,2,4,3,0
105839,U10-008,2022AR10A,Valide,1,1,novote,novote,novote,novote,1,1,novote,novote,novote,novote,4,4,0,0,0,8
105842,U10-011,2022AR10A,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
105853,U10-008,2022AR10A,Valide,3,3,2,1,4,2,2,1,4,3,4,4,12,2,3,3,4,0
105865,U10-008,2022AR10A,Valide,4,4,3,1,2,2,3,1,3,2,1,1,12,4,3,3,2,0
105972,U10-008,2022AR10A,Valide,2,novote,2,2,novote,1,1,2,3,novote,novote,novote,7,2,4,1,0,5
105979,U10-006,2022AR10A,Valide,2,novote,novote,novote,1,2,novote,1,novote,novote,novote,novote,4,2,2,0,0,8
106004,U10-006,2022AR10A,Valide,3,3,4,1,1,1,2,1,3,3,3,2,12,4,2,5,1,0
106032,U10-008,2022AR10A,Valide,2,3,2,1,3,2,novote,2,2,1,2,3,11,2,6,3,0,1
106047,U10-011,2022AR10A,Valide,2,1,3,3,novote,3,novote,3,2,3,3,3,10,1,2,7,0,2
106057,U10-008,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
106190,U10-011,2022AR10A,Nul,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,11
106191,U10-009,2022AR10A,Valide,novote,novote,novote,novote,novote,1,1,1,novote,1,novote,novote,4,4,0,0,0,8
106197,U10-008,2022AR10A,Nul,2,3,4,1,1 2,1,3,1,3,3,3,3,11,3,1,6,1,0
106261,U10-007,2022AR10A,Nul,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,11
106270,U10-008,2022AR10A,Valide,2,2,1,1,2,2,1,2,2,1,1,2,12,5,7,0,0,0
106302,U10-008,2022AR10A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
106316,U10-008,2022AR10A,Valide,3,1,1,2,1,2,1,1,1,1,2,1,12,8,3,1,0,0
106347,U10-008,2022AR10A,Valide,1,2,1,1,1,1,2,1,3,3,3,3,12,6,2,4,0,0
106369,U10-006,2022AR10A,Valide,3,3,2,1,4,4,3,4,2,2,3,2,12,1,4,4,3,0
106372,U10-008,2022AR10A,Valide,3,4,3,2,novote,4,2,3,4,4,novote,novote,9,0,2,3,4,3
106386,U10-011,2022AR10A,Valide,4,3,3,2,1,1,2,2,1,2,2,2,12,3,6,2,1,0
106414,U10-006,2022AR10A,Valide,1,4,4,1,2,3,1,4,4,4,4,4,12,3,1,1,7,0
106429,U10-007,2022AR10A,Valide,1,2,2,1,1,2,2,2,2,1,1,1,12,6,6,0,0,0
106441,U10-007,2022AR10A,Valide,1,2,3,1,2,2,1,2,3,3,4,4,12,3,4,3,2,0
106481,U10-007,2022AR10A,Valide,1,1,novote,novote,1,novote,novote,1,1,novote,novote,novote,5,5,0,0,0,7
106482,U10-006,2022AR10A,Valide,2,novote,2,1,2,novote,1,1,novote,2,2,2,9,3,6,0,0,3
106503,U10-008,2022AR10A,Valide,novote,novote,novote,2,2,2,novote,1,1,novote,novote,novote,5,2,3,0,0,7
106587,U10-008,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
106601,U10-008,2022AR10A,Valide,1,novote,novote,2,novote,novote,2,2,novote,novote,novote,novote,4,1,3,0,0,8
106640,U10-006,2022AR10A,Valide,1,novote,novote,1,1,novote,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
106660,U10-008,2022AR10A,Valide,2,1,1,3,1,1,1,2,1,2,3,1,12,7,3,2,0,0
106781,U75-001,2022AR10A,Valide,2,3,3,1,2,2,2,2,1,2,2,2,12,2,8,2,0,0
106821,U10-011,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
106886,U10-008,2022AR10A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
106928,U10-006,2022AR10A,Nul,2,novote,novote,1,1 2,1,novote,2,novote,novote,1,novote,5,3,2,0,0,6
106933,U10-011,2022AR10A,Valide,3,4,1,1,2,1,2,novote,1,3,1,3,11,5,2,3,1,1
106979,U10-011,2022AR10A,Valide,1,4,2,1,novote,novote,1,novote,novote,1,novote,novote,6,4,1,0,1,6
107094,U10-006,2022AR10A,Valide,3,4,1,1,1,1,4,2,4,4,4,4,12,4,1,1,6,0
107137,U10-009,2022AR10A,Valide,2,1,3,1,1,1,1,1,1,2,1,1,12,9,2,1,0,0
107275,U10-008,2022AR10A,Valide,novote,1,novote,1,novote,novote,1,1,novote,novote,novote,novote,4,4,0,0,0,8
107322,U10-006,2022AR10A,Valide,1,3,2,1,2,1,2,1,2,3,3,3,12,4,4,4,0,0
107338,U10-009,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
107364,U10-006,2022AR10A,Valide,4,4,1,1,4,2,1,3,4,4,4,4,12,3,1,1,7,0
107372,U10-008,2022AR10A,Valide,4,novote,2,1,3,4,2,3,3,2,1,2,11,2,4,3,2,1
107412,U10-006,2022AR10A,Valide,2,2,2,1,2,1,1,1,novote,2,2,1,11,5,6,0,0,1
107450,U10-008,2022AR10A,Valide,novote,novote,novote,1,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
107456,U10-011,2022AR10A,Valide,2,2,2,2,1,2,1,2,2,1,1,novote,11,4,7,0,0,1
107465,U10-008,2022AR10A,Valide,1,novote,1,novote,novote,novote,4,1,novote,novote,novote,novote,4,3,0,0,1,8
107471,U10-011,2022AR10A,Valide,2,3,3,1,1,1,3,novote,novote,novote,2,2,9,3,3,3,0,3
107505,U10-008,2022AR10A,Valide,2,novote,2,3,1,1,3,4,2,novote,novote,novote,8,2,3,2,1,4
107540,U10-011,2022AR10A,Valide,3,3,2,1,1,1,1,2,novote,2,3,4,11,4,3,3,1,1
107557,U10-008,2022AR10A,Valide,1,2,novote,novote,2,1,1,1,3,novote,novote,novote,7,4,2,1,0,5
107591,U10-007,2022AR10A,Valide,2,1,1,1,3,1,4,2,2,2,3,1,12,5,4,2,1,0
107597,U75-001,2022AR10A,Valide,2,3,3,1,2,2,2,2,2,4,4,4,12,1,6,2,3,0
107624,U10-011,2022AR10A,Valide,2,3,1,1,2,1,2,3,novote,3,1,1,11,5,3,3,0,1
107637,U10-011,2022AR10A,Valide,1,novote,novote,1,novote,novote,1,novote,1,novote,novote,novote,4,4,0,0,0,8
107681,U10-006,2022AR10A,Valide,1,1,2,1,1,1,3,3,4,4,4,4,12,5,1,2,4,0
107694,U10-008,2022AR10A,Valide,4,1,1,3,3,4,3,3,3,3,3,3,12,2,0,8,2,0
107704,U10-011,2022AR10A,Valide,2,2,1,1,1,1,2,2,3,novote,2,2,11,4,6,1,0,1
107722,U10-011,2022AR10B,Valide,1,novote,1,1,novote,1,novote,1,novote,novote,novote,novote,5,5,0,0,0,7
107737,U10-008,2022AR10A,Valide,2,3,3,2,1,2,3,1,3,3,3,3,12,2,3,7,0,0
107791,U10-011,2022AR10A,Valide,novote,novote,novote,4,novote,4,4,novote,novote,novote,1,novote,4,1,0,0,3,8
107814,U10-009,2022AR10A,Valide,novote,novote,novote,novote,novote,1,novote,1,novote,novote,1,1,4,4,0,0,0,8
107821,U10-008,2022AR10A,Valide,1,2,2,1,2,2,2,2,2,3,3,3,12,2,7,3,0,0
107866,U10-008,2022AR10A,Valide,1,novote,novote,2,novote,1,1,novote,1,novote,novote,novote,5,4,1,0,0,7
107883,U10-008,2022AR10A,Valide,1,novote,novote,1,novote,novote,1,1,novote,novote,novote,1,5,5,0,0,0,7
107937,U10-008,2022AR10A,Valide,2,2,2,1,2,2,2,2,4,3,2,2,12,1,9,1,1,0
107942,U10-006,2022AR10A,Valide,4,2,1,1,2,4,2,4,2,2,2,1,12,3,6,0,3,0
107946,U10-008,2022AR10A,Valide,1,1,3,2,3,2,4,3,4,4,4,4,12,2,2,3,5,0
107985,U10-011,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
107989,U10-006,2022AR10A,Valide,1,3,1,1,1,2,4,1,4,1,1,1,12,8,1,1,2,0
108014,U10-006,2022AR10A,Valide,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
108050,U10-008,2022AR10A,Nul,2,3,4,2,1,1 2,1 2,2,2,1,1 2,1 2,8,2,4,1,1,0
108133,U10-011,2022AR10B,Valide,1,novote,novote,1,1,1,1,1,novote,novote,novote,novote,6,6,0,0,0,6
108180,U10-006,2022AR10A,Valide,2,1,1,1,2,3,3,3,3,3,3,3,12,3,2,7,0,0
108189,U10-011,2022AR10A,Valide,2,1,1,1,2,2,3,1,1,1,1,1,12,8,3,1,0,0
108202,U10-011,2022AR10B,Valide,3,2,1,1,2,2,2,3,2,3,3,3,12,2,5,5,0,0
108220,U10-007,2022AR10A,Valide,novote,novote,2,1,novote,novote,novote,novote,novote,1,1,1,5,4,1,0,0,7
108226,U10-008,2022AR10A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
108271,U10-011,2022AR10A,Valide,1,4,4,4,4,1,1,4,4,4,4,4,12,3,0,0,9,0
108299,U10-008,2022AR10A,Valide,novote,1,novote,1,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
108345,U10-011,2022AR10A,Valide,1,3,2,1,1,1,1,1,4,4,4,4,12,6,1,1,4,0
108376,U10-007,2022AR10A,Valide,3,novote,1,2,1,novote,2,1,3,3,3,2,10,3,3,4,0,2
108382,U10-008,2022AR10A,Valide,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
108424,U10-007,2022AR10A,Valide,novote,novote,novote,novote,2,novote,novote,novote,novote,4,4,4,4,0,1,0,3,8
108435,U10-006,2022AR10A,Valide,novote,3,4,1,2,2,3,1,4,4,4,4,11,2,2,2,5,1
108443,U10-011,2022AR10A,Valide,1,2,2,1,1,1,2,1,3,2,1,1,12,7,4,1,0,0
108454,U10-007,2022AR10A,Valide,3,4,1,2,1,1,1,2,2,2,1,1,12,6,4,1,1,0
108480,U10-006,2022AR10A,Valide,2,1,1,1,1,1,3,novote,novote,novote,novote,novote,7,5,1,1,0,5
108558,U10-011,2022AR10A,Valide,1,3,3,3,1,2,4,2,3,3,3,3,12,2,2,7,1,0
108657,U10-008,2022AR10A,Valide,novote,4,2,1,2,1,1,1,4,4,4,2,11,4,3,0,4,1
108709,U10-008,2022AR10A,Valide,2,4,4,2,4,3,4,1,4,4,4,3,12,1,2,2,7,0
