ID,Urne,QR-Code,Categorie,1 - Developper les stationnements velos dans le 19e,2 - Faciliter les deplacements des pietons et des cyclistes,3 - Marcher et pedaler en toute securite,4 - Destination 2024 : le 19e a l heure du sport,5 - Modernisons nos equipements pour faire du sport ensemble,6 - Faire vivre l inclusion dans le 19e,7 - Soutenons le dynamisme associatif et solidaire de nos quartiers,8 - Rafraichir la ville et promouvoir la biodiversite,"9 - Cours vegetalisees, musique et lecture pour mieux vivre a l ecole",10 - Plus belles nos ecoles : de la nature et du ciel bleu,"11 - Art, patrimoine et couleur : le 19e plus culturel",12 - Embellir et illuminer les rues et jardins de nos quartiers,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
112369,U19-016,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112375,U19-024,2022AR19B,Valide,novote,novote,1,1,1,novote,novote,1,1,1,1,1,8,8,0,0,0,4
112378,U19-035,2022AR19A,Valide,1,1,1,novote,novote,novote,novote,1,1,1,novote,novote,6,6,0,0,0,6
112379,U19-009,2022AR19A,Valide,novote,novote,novote,novote,1,1,1,novote,1,novote,novote,novote,4,4,0,0,0,8
112383,U19-018,2022AR19A,Nul,novote,novote,novote,1,1,novote,novote,novote,novote,novote,novote,novote,2,2,0,0,0,10
112385,U19-017,2022AR19B,Valide,4,4,novote,1,1,novote,novote,2,4,4,4,novote,8,2,1,0,5,4
112391,U19-012,2022AR19A,Valide,novote,2,1,3,1,novote,novote,1,2,2,novote,1,8,4,3,1,0,4
112398,U19-060,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112400,U19-039,2022AR19B,Valide,2,2,2,2,1,2,2,2,1,1,1,2,12,4,8,0,0,0
112406,U19-012,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112411,U19-035,2022AR19B,Valide,novote,novote,2,novote,novote,1,novote,1,novote,novote,1,novote,4,3,1,0,0,8
112418,U19-016,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112422,U19-035,2022AR19A,Valide,4,4,2,1,1,1,1,1,1,1,novote,1,11,8,1,0,2,1
112423,U19-030,2022AR19B,Valide,4,4,novote,1,1,4,novote,2,4,novote,novote,novote,7,2,1,0,4,5
112428,U19-016,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
112438,U19-016,2022AR19B,Valide,novote,novote,novote,novote,1,novote,novote,novote,1,1,3,1,5,4,0,1,0,7
112448,U19-035,2022AR19B,Valide,2,1,1,2,1,2,1,2,2,1,1,1,12,7,5,0,0,0
112451,U19-035,2022AR19A,Valide,novote,novote,novote,1,1,novote,1,novote,novote,novote,1,novote,4,4,0,0,0,8
112455,U19-035,2022AR19B,Valide,novote,1,novote,novote,novote,novote,novote,novote,novote,2,1,2,4,2,2,0,0,8
112467,U19-030,2022AR19B,Valide,4,4,novote,1,1,novote,novote,2,novote,novote,4,novote,6,2,1,0,3,6
112468,U19-007,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
112469,U19-035,2022AR19B,Valide,novote,novote,1,novote,2,1,1,2,novote,1,2,novote,7,4,3,0,0,5
112476,U19-012,2022AR19B,Valide,novote,3,2,novote,3,3,3,3,novote,3,3,2,9,0,2,7,0,3
112479,U19-016,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112485,U19-041,2022AR19A,Valide,1,1,1,novote,novote,novote,novote,1,novote,novote,1,1,6,6,0,0,0,6
112488,U19-016,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112495,U19-034,2022AR19B,Nul,novote,novote,novote,novote,novote,novote,novote,2,1,1,novote,novote,3,2,1,0,0,9
112497,U19-043,2022AR19B,Valide,1,novote,novote,novote,novote,2,novote,novote,novote,1,novote,2,4,2,2,0,0,8
112500,U19-035,2022AR19B,Valide,1,1,novote,novote,1,novote,novote,1,novote,1,2,1,7,6,1,0,0,5
112503,U19-009,2022AR19B,Valide,novote,2,novote,novote,1,novote,2,1,novote,novote,2,1,6,3,3,0,0,6
112504,U19-016,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112507,U19-017,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,novote,novote,4,novote,6,2,1,0,3,6
112512,U19-024,2022AR19B,Valide,1,novote,2,novote,1,novote,novote,2,2,1,1,1,8,5,3,0,0,4
112513,U19-021,2022AR19B,Valide,4,novote,novote,1,1,4,novote,2,4,4,4,novote,8,2,1,0,5,4
112516,U19-035,2022AR19B,Valide,novote,1,3,novote,1,novote,novote,novote,3,novote,novote,novote,4,2,0,2,0,8
112520,U19-009,2022AR19B,Valide,1,1,1,1,1,1,1,1,2,1,1,1,12,11,1,0,0,0
112522,U19-016,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112526,U19-018,2022AR19B,Valide,4,4,novote,1,1,novote,novote,2,4,4,4,novote,8,2,1,0,5,4
112532,U19-016,2022AR19A,Valide,1,novote,novote,1,1,1,novote,novote,novote,novote,novote,1,5,5,0,0,0,7
112555,U19-017,2022AR19B,Valide,4,4,novote,1,1,4,4,2,novote,novote,4,novote,8,2,1,0,5,4
112557,U19-030,2022AR19B,Valide,4,4,novote,1,1,novote,novote,2,novote,novote,4,novote,6,2,1,0,3,6
112565,U19-012,2022AR19B,Valide,novote,novote,novote,novote,novote,1,novote,1,1,1,novote,novote,4,4,0,0,0,8
112566,U19-016,2022AR19B,Valide,1,1,1,novote,novote,2,1,1,1,1,1,1,10,9,1,0,0,2
112571,U19-009,2022AR19A,Valide,1,novote,1,2,novote,1,novote,1,novote,1,novote,novote,6,5,1,0,0,6
112588,U19-035,2022AR19B,Valide,1,novote,novote,novote,1,novote,novote,novote,1,novote,2,novote,4,3,1,0,0,8
112595,U19-016,2022AR19B,Valide,novote,2,novote,novote,1,1,novote,novote,2,novote,novote,novote,4,2,2,0,0,8
112598,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,4,4,4,novote,8,2,1,0,5,4
112605,U19-041,2022AR19B,Valide,novote,novote,novote,1,1,novote,novote,novote,1,3,1,novote,5,4,0,1,0,7
112621,U19-036,2022AR19A,Nul,novote,4,novote,novote,4,novote,1,1 2 3 4,1 2,novote,1 2,2,4,1,1,0,2,5
112627,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112630,U19-034,2022AR19B,Valide,1,1,1,3,2,1,1,2,1,1,1,2,12,8,3,1,0,0
112635,U19-041,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,1,novote,5,5,0,0,0,7
112638,U19-019,2022AR19A,Valide,novote,novote,novote,1,1,1,novote,novote,1,novote,novote,novote,4,4,0,0,0,8
112645,U19-030,2022AR19A,Valide,4,4,novote,1,novote,novote,novote,2,4,4,4,novote,7,1,1,0,5,5
112646,U19-034,2022AR19B,Valide,1,1,1,1,1,1,1,1,novote,1,1,1,11,11,0,0,0,1
112655,U19-007,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
112666,U19-035,2022AR19B,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,1,2,1,4,3,1,0,0,8
112677,U19-018,2022AR19B,Valide,4,4,novote,1,1,novote,novote,2,novote,novote,novote,novote,5,2,1,0,2,7
112701,U19-035,2022AR19B,Valide,1,1,1,1,1,novote,novote,novote,1,1,novote,novote,7,7,0,0,0,5
112705,U19-009,2022AR19A,Valide,novote,1,1,1,novote,1,1,novote,1,1,novote,novote,7,7,0,0,0,5
112709,U19-060,2022AR19B,Valide,novote,novote,novote,1,1,novote,1,novote,novote,novote,1,novote,4,4,0,0,0,8
112715,U19-030,2022AR19B,Valide,4,novote,novote,1,1,novote,novote,2,novote,novote,4,3,6,2,1,1,2,6
112716,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112721,U19-043,2022AR19B,Valide,novote,1,novote,novote,novote,1,novote,novote,1,novote,1,novote,4,4,0,0,0,8
112730,U19-018,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,4,4,novote,novote,7,2,1,0,4,5
112732,U19-041,2022AR19A,Valide,1,1,1,novote,novote,novote,novote,1,novote,novote,1,novote,5,5,0,0,0,7
112747,U19-041,2022AR19A,Valide,novote,novote,2,4,novote,4,novote,novote,novote,novote,1,novote,4,1,1,0,2,8
112749,U19-043,2022AR19B,Valide,novote,novote,novote,novote,novote,1,novote,1,novote,1,novote,1,4,4,0,0,0,8
112752,U19-033,2022AR19B,Nul,3,2,3,novote,2,1,1,1,2,2,3,2 3,10,3,4,3,0,1
112769,U19-033,2022AR19B,Nul,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,2,1,1,0,0,10
112776,U19-012,2022AR19B,Valide,2,2,1,2,2,2,2,2,1,1,1,2,12,4,8,0,0,0
112780,U19-016,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112781,U19-018,2022AR19B,Valide,4,4,novote,1,1,novote,novote,2,4,4,4,4,9,2,1,0,6,3
112785,U19-060,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112793,U19-016,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112795,U19-035,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,1,1,novote,novote,4,4,0,0,0,8
112797,U19-018,2022AR19B,Valide,4,4,novote,1,1,novote,4,novote,4,4,4,novote,8,2,0,0,6,4
112798,U19-016,2022AR19A,Valide,1,novote,1,novote,1,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
112801,U19-060,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112805,U19-034,2022AR19B,Valide,3,3,3,2,2,2,2,2,2,2,2,4,12,0,8,3,1,0
112807,U19-043,2022AR19B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,11
112812,U19-041,2022AR19B,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,1,4,4,0,0,0,8
112817,U19-060,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112819,U19-035,2022AR19B,Valide,1,2,2,3,1,2,2,2,1,2,2,1,12,4,7,1,0,0
112821,U19-035,2022AR19A,Valide,1,1,1,2,2,novote,novote,novote,1,1,novote,novote,7,5,2,0,0,5
112832,U19-017,2022AR19B,Valide,4,4,novote,1,1,novote,4,2,novote,novote,4,novote,7,2,1,0,4,5
112844,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112855,U19-016,2022AR19A,Valide,3,2,2,4,4,1,2,2,1,1,2,1,12,4,5,1,2,0
112875,U19-009,2022AR19B,Valide,1,1,1,1,1,1,2,1,3,1,1,2,12,9,2,1,0,0
112886,U19-012,2022AR19B,Valide,3,3,3,2,2,1,1,2,1,1,1,4,12,5,3,3,1,0
112901,U19-021,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
112905,U19-018,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,novote,4,4,3,8,2,1,1,4,4
112906,U19-009,2022AR19B,Valide,novote,novote,3,1,novote,novote,1,novote,novote,2,novote,1,5,3,1,1,0,7
112912,U19-033,2022AR19B,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
112918,U19-030,2022AR19B,Valide,4,novote,novote,1,1,novote,novote,2,novote,novote,4,novote,5,2,1,0,2,7
112926,U19-016,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112933,U19-016,2022AR19B,Nul,2,2,2,1,novote,1,2,1,1,1 2,2 3,3,9,4,4,1,0,1
112946,U19-060,2022AR19A,Valide,1,1,novote,1,1,1,novote,novote,novote,novote,novote,novote,5,5,0,0,0,7
112948,U19-033,2022AR19A,Nul,novote,novote,novote,1,1,novote,novote,novote,novote,novote,1,novote,3,3,0,0,0,9
112950,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112961,U19-035,2022AR19B,Valide,1,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,5,5,0,0,0,7
112964,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112969,U19-041,2022AR19A,Valide,4,4,4,1,1,1,1,1,2,2,3,4,12,5,2,1,4,0
112973,U19-041,2022AR19B,Valide,1,4,4,novote,novote,novote,novote,2,novote,novote,novote,novote,4,1,1,0,2,8
112977,U19-043,2022AR19B,Valide,2,2,2,1,1,1,1,1,1,1,2,2,12,7,5,0,0,0
112978,U19-018,2022AR19A,Valide,novote,4,novote,1,1,novote,novote,novote,4,4,4,novote,6,2,0,0,4,6
112979,U19-009,2022AR19B,Valide,novote,novote,novote,novote,1,novote,1,novote,2,2,2,novote,5,2,3,0,0,7
112987,U19-035,2022AR19A,Valide,novote,1,novote,1,1,1,novote,novote,1,novote,1,novote,6,6,0,0,0,6
112991,U19-016,2022AR19A,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
112995,U19-021,2022AR19A,Valide,4,novote,novote,1,1,novote,novote,novote,4,4,4,novote,6,2,0,0,4,6
112996,U19-012,2022AR19A,Nul,novote,novote,novote,novote,novote,novote,novote,1,novote,1,novote,novote,2,2,0,0,0,10
112998,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
113009,U19-030,2022AR19B,Valide,4,novote,novote,1,1,novote,novote,2,novote,novote,4,novote,5,2,1,0,2,7
113012,U19-012,2022AR19B,Nul,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,11
113022,U19-041,2022AR19A,Valide,2,1,2,2,2,novote,novote,novote,novote,novote,novote,novote,5,1,4,0,0,7
113043,U19-035,2022AR19B,Valide,novote,1,1,novote,novote,novote,novote,1,novote,novote,novote,1,4,4,0,0,0,8
113044,U19-012,2022AR19A,Valide,2,2,1,2,1,2,1,1,2,1,3,1,12,6,5,1,0,0
113045,U19-023,2022AR19B,Valide,novote,novote,1,1,1,novote,novote,novote,1,novote,novote,novote,4,4,0,0,0,8
113062,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
113064,U19-017,2022AR19A,Valide,4,4,4,1,1,novote,novote,2,4,4,3,3,10,2,1,2,5,2
113072,U19-018,2022AR19A,Valide,4,4,4,1,1,novote,novote,novote,novote,4,4,novote,7,2,0,0,5,5
113073,U19-060,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
113079,U19-016,2022AR19B,Valide,1,novote,3,3,3,novote,novote,1,1,3,2,2,9,3,2,4,0,3
113082,U19-016,2022AR19A,Valide,3,2,2,1,novote,novote,novote,novote,novote,novote,novote,novote,4,1,2,1,0,8
113085,U19-041,2022AR19B,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,1,4,4,0,0,0,8
113086,U19-016,2022AR19B,Valide,novote,novote,novote,novote,novote,novote,1,1,novote,1,1,novote,4,4,0,0,0,8
113091,U19-016,2022AR19A,Valide,1,1,1,novote,novote,3,3,1,1,novote,novote,1,8,6,0,2,0,4
113098,U19-009,2022AR19B,Valide,2,novote,1,novote,1,2,1,novote,2,novote,novote,1,7,4,3,0,0,5
113111,U19-016,2022AR19B,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,1,4,4,0,0,0,8
113115,U19-018,2022AR19B,Valide,4,4,novote,1,1,novote,novote,2,novote,novote,novote,novote,5,2,1,0,2,7
113116,U19-021,2022AR19B,Valide,4,novote,novote,1,1,novote,novote,2,4,4,4,novote,7,2,1,0,4,5
113122,U19-041,2022AR19A,Valide,4,3,2,1,1,1,1,1,2,2,4,2,12,5,4,1,2,0
113124,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,novote,novote,4,novote,6,2,1,0,3,6
113128,U19-021,2022AR19A,Valide,novote,4,3,1,1,novote,novote,novote,novote,4,4,novote,6,2,0,1,3,6
113129,U19-041,2022AR19A,Valide,novote,2,novote,novote,2,2,novote,1,novote,novote,novote,novote,4,1,3,0,0,8
113138,U19-024,2022AR19B,Valide,novote,novote,1,3,3,novote,novote,2,novote,2,2,2,7,1,4,2,0,5
113144,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
113152,U19-016,2022AR19A,Valide,novote,novote,novote,1,1,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,8
113157,U19-018,2022AR19A,Valide,4,4,novote,1,1,novote,novote,novote,novote,novote,4,novote,5,2,0,0,3,7
113165,U19-035,2022AR19B,Valide,1,novote,1,1,1,novote,1,novote,2,novote,novote,1,7,6,1,0,0,5
113170,U19-043,2022AR19B,Valide,4,2,2,2,2,2,2,2,2,2,2,2,12,0,11,0,1,0
113174,U19-024,2022AR19A,Valide,novote,1,novote,1,novote,novote,novote,1,novote,1,novote,1,5,5,0,0,0,7
113175,U19-017,2022AR19A,Valide,4,4,4,1,1,novote,novote,1,novote,novote,novote,2,7,3,1,0,3,5
113180,U19-018,2022AR19B,Valide,4,4,3,1,1,novote,novote,novote,novote,novote,novote,novote,5,2,0,1,2,7
113192,U19-041,2022AR19A,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,11
113204,U19-034,2022AR19B,Valide,2,1,1,2,2,3,3,novote,1,1,2,2,11,4,5,2,0,1
113209,U19-016,2022AR19A,Valide,novote,novote,novote,1,2,2,2,2,novote,novote,1,1,7,3,4,0,0,5
113215,U19-043,2022AR19B,Valide,novote,1,2,novote,1,novote,novote,novote,novote,novote,novote,2,4,2,2,0,0,8
113216,U19-039,2022AR19B,Valide,2,2,2,novote,novote,1,novote,novote,novote,novote,novote,novote,4,1,3,0,0,8
113220,U19-024,2022AR19A,Valide,1,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,5,5,0,0,0,7
113221,U19-009,2022AR19B,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
113229,U19-018,2022AR19B,Valide,1,1,1,1,1,novote,novote,novote,1,1,novote,1,8,8,0,0,0,4
113236,U19-012,2022AR19A,Valide,4,3,2,3,2,2,1,1,2,1,1,2,12,4,5,2,1,0
113237,U19-030,2022AR19B,Valide,4,novote,novote,1,1,novote,novote,2,novote,4,4,novote,6,2,1,0,3,6
113246,U19-041,2022AR19A,Valide,4,3,3,1,1,1,1,1,2,2,3,2,12,5,3,3,1,0
113248,U19-039,2022AR19B,Valide,2,3,2,2,2,1,1,2,3,3,2,2,12,2,7,3,0,0
113254,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
113263,U19-021,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,novote,4,novote,novote,6,2,1,0,3,6
113272,U19-041,2022AR19B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
113274,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
113278,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,4,4,4,novote,8,2,1,0,5,4
113290,U19-016,2022AR19A,Valide,novote,4,novote,4,novote,4,novote,1,novote,novote,1,novote,5,2,0,0,3,7
113296,U19-043,2022AR19B,Valide,novote,2,novote,3,novote,novote,novote,novote,novote,3,novote,1,4,1,1,2,0,8
113297,U19-030,2022AR19B,Valide,4,novote,novote,1,1,novote,novote,2,novote,novote,4,novote,5,2,1,0,2,7
113306,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
113307,U19-041,2022AR19B,Valide,novote,novote,novote,novote,novote,novote,novote,1,1,1,1,1,5,5,0,0,0,7
113326,U19-009,2022AR19B,Valide,novote,novote,novote,2,2,novote,1,3,novote,3,2,novote,6,1,3,2,0,6
113332,U19-035,2022AR19B,Valide,1,1,1,1,1,novote,novote,novote,1,1,1,1,9,9,0,0,0,3
113333,U19-009,2022AR19B,Valide,2,novote,2,novote,3,novote,novote,2,novote,novote,2,1,6,1,4,1,0,6
113335,U19-016,2022AR19B,Valide,1,novote,novote,1,1,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,8
113346,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,4,4,4,novote,8,2,1,0,5,4
113348,U19-007,2022AR19A,Valide,novote,novote,novote,1,1,novote,1,novote,novote,2,1,1,6,5,1,0,0,6
113358,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
113366,U19-016,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
113373,U19-043,2022AR19B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
113378,U19-009,2022AR19A,Valide,1,1,1,1,1,1,1,novote,1,novote,novote,1,9,9,0,0,0,3
113382,U19-016,2022AR19B,Valide,1,novote,novote,1,1,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,8
113383,U19-017,2022AR19A,Valide,4,4,4,1,1,novote,novote,1,novote,novote,novote,novote,6,3,0,0,3,6
113384,U19-016,2022AR19B,Valide,novote,novote,1,1,1,novote,1,1,1,novote,2,novote,7,6,1,0,0,5
113392,U19-016,2022AR19B,Valide,1,novote,novote,1,1,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,8
113396,U19-035,2022AR19B,Valide,novote,novote,novote,novote,novote,2,novote,1,2,2,novote,novote,4,1,3,0,0,8
113399,U19-035,2022AR19B,Valide,2,1,2,2,1,2,2,2,1,2,2,2,12,3,9,0,0,0
113401,U19-024,2022AR19B,Valide,1,novote,1,1,novote,novote,novote,1,novote,1,1,novote,6,6,0,0,0,6
113402,U19-018,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,novote,novote,4,3,7,2,1,1,3,5
113412,U19-035,2022AR19A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
113422,U19-035,2022AR19B,Valide,2,1,1,2,3,2,1,2,2,3,2,3,12,3,6,3,0,0
113424,U19-016,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
113433,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,novote,4,4,novote,7,2,1,0,4,5
113440,U19-043,2022AR19B,Valide,2,1,1,2,2,3,3,2,3,3,3,1,12,3,4,5,0,0
113441,U19-021,2022AR19B,Valide,4,4,novote,1,1,novote,novote,novote,4,3,3,novote,7,2,0,2,3,5
113444,U19-035,2022AR19B,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,1,3,1,4,3,0,1,0,8
113451,U19-024,2022AR19B,Valide,novote,novote,1,1,1,novote,novote,novote,1,1,1,1,7,7,0,0,0,5
113452,U19-060,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
113456,U19-016,2022AR19B,Valide,4,2,2,novote,2,1,1,novote,novote,novote,1,1,8,4,3,0,1,4
113457,U19-035,2022AR19B,Valide,1,novote,1,2,novote,4,1,novote,novote,1,2,1,8,5,2,0,1,4
113458,U19-007,2022AR19A,Valide,novote,novote,novote,novote,novote,novote,1,1,1,novote,1,1,5,5,0,0,0,7
113461,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,novote,4,4,novote,7,2,1,0,4,5
113478,U19-018,2022AR19B,Valide,novote,novote,1,1,1,novote,novote,novote,1,1,novote,1,6,6,0,0,0,6
113479,U19-034,2022AR19B,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,11
113494,U19-041,2022AR19B,Valide,novote,1,2,1,1,novote,1,2,2,2,1,2,10,5,5,0,0,2
113497,U19-009,2022AR19A,Valide,novote,2,novote,novote,2,1,1,novote,2,1,2,1,8,4,4,0,0,4
113506,U19-012,2022AR19B,Valide,3,1,1,novote,novote,novote,1,1,novote,novote,2,2,7,4,2,1,0,5
113508,U19-019,2022AR19A,Valide,novote,novote,novote,novote,novote,novote,1,novote,3,3,3,3,5,1,0,4,0,7
113511,U19-009,2022AR19B,Valide,2,2,2,2,2,2,2,3,1,2,2,1,12,2,9,1,0,0
113520,U19-019,2022AR19A,Nul,novote,novote,novote,1,1,novote,novote,novote,novote,novote,novote,novote,2,2,0,0,0,10
113547,U19-035,2022AR19B,Valide,4,2,1,3,1,2,3,2,3,2,2,1,12,3,5,3,1,0
113551,U19-021,2022AR19B,Valide,4,novote,novote,1,1,4,4,2,4,4,4,novote,9,2,1,0,6,3
113556,U19-009,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,1,5,5,0,0,0,7
113564,U19-009,2022AR19B,Valide,novote,novote,2,novote,1,novote,1,novote,novote,1,2,2,6,3,3,0,0,6
113566,U19-023,2022AR19B,Valide,novote,novote,novote,1,1,novote,novote,novote,1,1,1,1,6,6,0,0,0,6
113574,U19-035,2022AR19B,Valide,novote,1,1,1,1,novote,novote,1,1,1,1,1,9,9,0,0,0,3
113577,U19-012,2022AR19B,Valide,novote,1,novote,novote,1,novote,novote,novote,1,novote,1,novote,4,4,0,0,0,8
113583,U19-035,2022AR19A,Valide,2,1,1,2,2,2,2,3,3,2,2,1,12,3,7,2,0,0
113589,U19-018,2022AR19A,Valide,novote,novote,novote,1,1,1,novote,novote,novote,novote,1,1,5,5,0,0,0,7
113599,U19-041,2022AR19B,Valide,novote,1,novote,2,1,novote,novote,1,3,1,1,1,8,6,1,1,0,4
113602,U19-043,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
113607,U19-030,2022AR19A,Valide,4,4,novote,1,1,novote,novote,2,4,4,4,3,9,2,1,1,5,3
113608,U19-016,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,1,novote,1,novote,novote,4,4,0,0,0,8
113612,U19-035,2022AR19A,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
113613,U19-035,2022AR19A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
113630,U19-043,2022AR19B,Valide,2,2,2,2,1,2,2,2,2,1,1,2,12,3,9,0,0,0
113631,U19-016,2022AR19A,Valide,4,3,3,3,3,1,1,novote,novote,novote,1,novote,8,3,0,4,1,4
113633,U19-043,2022AR19B,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,1,1,0,0,0,11
113637,U19-012,2022AR19B,Nul,1,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,2,0,0,0,10
