ID,Urne,QR-Code,Categorie,1 - Installer du mobilier urbain sur les berges pour les sports de glisse,2 - Rendre l eglise St-Germain l Auxerrois accessible au PMR,3 - Poursuivre la refection des chaussees des Grands Boulevards,4 - Ameliorer le confort et l amenagement d etablissements scolaires,5 - Completer la renovation des arcades de la rue de Rivoli,6 - Ravaler la facade de l eglise St-Nicolas-des-Champs,7 - Rénover le petit tunnel de l ecluse du bassin de l Arsenal,8 - Restaurer la facade et les candelabres de l eglise des Blancs-Manteaux,9 - Restaurer le patrimoine de 3 eglises de Paris Centre,10 - Restaurer le toit et les decors de l eglise Ste-Elisabeth de Hongrie,11 - Restaurer les chapelles de l eglise St-Germain-l Auxerrois,12 - Restaurer les fontaines du Theatre Francais,13 - Restaurer les peintures de 2 eglises et tracer le chemin de Compostelle,14 - Remplacer et renover les bancs de Paris Centre,15 - Renover les reverberes du Louvre,16 - Vegetaliser temporairement la rue Greneta,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
149925,U01-015,2022AR01B,Valide,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,12
149946,U01-014,2022AR01A,Valide,2,2,2,1,1,4,3,4,4,4,4,1,2,1,3,1,16,5,4,2,5,0
149962,U01-015,2022AR01B,Valide,3,1,1,1,2,2,2,1,3,3,2,1,2,2,2,3,16,5,7,4,0,0
149965,U01-002,2022AR01B,Valide,1,1,2,2,1,3,3,3,3,2,2,3,2,2,2,1,16,4,7,5,0,0
149975,U01-010,2022AR01A,Valide,novote,1,novote,novote,1,novote,novote,novote,1,novote,1,novote,novote,novote,novote,novote,4,4,0,0,0,12
149980,U01-015,2022AR01B,Valide,3,1,3,1,3,3,3,3,3,3,3,3,3,1,3,2,16,3,1,12,0,0
149984,U01-006,2022AR01B,Valide,1,3,2,1,2,2,1,3,3,3,3,2,3,3,3,2,16,3,5,8,0,0
149985,U01-014,2022AR01B,Nul,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,15
150003,U01-018,2022AR01B,Valide,2,1,1,2,2,3,3,3,3,3,3,3,3,3,3,1,16,3,3,10,0,0
150029,U01-013,2022AR01A,Valide,2,1,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,novote,novote,4,2,2,0,0,12
150042,U13-102,2022AR01B,Valide,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,3,16,9,6,1,0,0
150059,U01-004,2022AR01A,Valide,3,2,2,3,novote,2,2,3,2,3,3,2,2,1,2,1,15,2,8,5,0,1
150067,U01-013,2022AR01B,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,1,1,0,0,0,15
150076,U01-018,2022AR01B,Valide,2,1,1,1,1,1,1,4,4,3,1,1,novote,1,1,2,15,10,2,1,2,1
150095,U01-014,2022AR01A,Nul,novote,novote,novote,2,2,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,0,2,0,0,14
150098,U01-009,2022AR01A,Valide,1,2,novote,novote,novote,novote,novote,novote,novote,4,novote,novote,3,novote,novote,novote,4,1,1,1,1,12
150121,U01-013,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
150132,U75-001,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
150139,U01-013,2022AR01B,Valide,novote,novote,1,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,12
150149,U01-014,2022AR01B,Valide,3,1,2,novote,novote,3,novote,novote,novote,novote,novote,novote,novote,3,2,novote,6,1,2,3,0,10
150150,U75-001,2022AR01A,Valide,1,1,2,3,2,1,1,3,1,1,1,1,1,4,4,1,16,10,2,2,2,0
150152,U01-004,2022AR01B,Valide,4,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,16,12,3,0,1,0
150153,U01-015,2022AR01B,Valide,novote,novote,novote,1,2,novote,novote,novote,novote,novote,novote,novote,novote,2,2,1,5,2,3,0,0,11
150168,U75-001,2022AR01B,Valide,2,1,1,2,4,novote,1,4,1,2,1,3,2,4,4,2,15,5,5,1,4,1
150172,U01-013,2022AR01B,Nul,3,3,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,3,1,0,2,0,13
150175,U01-015,2022AR01B,Valide,4,novote,1,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,4,3,0,0,1,12
150195,U01-013,2022AR01B,Valide,1,1,1,1,2,2,1,2,1,2,2,2,3,2,3,1,16,7,7,2,0,0
150212,U01-010,2022AR01A,Valide,1,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,4,4,0,0,0,12
150214,U01-015,2022AR01B,Valide,4,1,2,1,1,2,2,3,3,2,2,1,1,4,3,3,16,5,5,4,2,0
150228,U01-018,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
150246,U01-014,2022AR01A,Nul,1 2,3 4,1 2,1,4,2 4,1 2,3 4,1 2,2,1 2,1 2,novote,1 2,1 2,1 2,3,1,1,0,1,1
150254,U01-015,2022AR01B,Valide,novote,novote,1,novote,1,novote,novote,2,novote,novote,novote,novote,novote,2,1,2,6,3,3,0,0,10
150256,U01-013,2022AR01B,Valide,novote,1,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,12
150266,U01-018,2022AR01B,Valide,novote,novote,2,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,3,novote,4,4,1,1,1,1,12
150280,U01-014,2022AR01A,Valide,2,1,3,1,3,3,3,3,3,3,3,2,3,2,4,1,16,3,3,9,1,0
150286,U01-015,2022AR01B,Valide,1,4,1,1,4,2,1,1,4,4,4,4,1,1,4,2,16,7,2,0,7,0
150296,U01-006,2022AR01B,Valide,novote,2,2,novote,novote,novote,2,novote,novote,novote,novote,novote,2,novote,novote,novote,4,0,4,0,0,12
150315,U01-006,2022AR01B,Valide,2,2,2,2,2,3,2,3,3,3,3,3,3,2,3,3,16,0,7,9,0,0
150329,U01-018,2022AR01B,Valide,4,2,1,2,4,3,2,3,3,3,4,4,4,2,2,3,16,1,5,5,5,0
150342,U13-102,2022AR01B,Valide,2,2,1,1,2,2,2,2,1,2,2,2,1,3,3,3,16,4,9,3,0,0
150349,U01-014,2022AR01A,Valide,novote,novote,novote,novote,2,novote,novote,2,novote,novote,novote,novote,novote,2,1,novote,4,1,3,0,0,12
150351,U01-002,2022AR01B,Valide,novote,novote,novote,1,novote,novote,1,novote,novote,novote,novote,1,novote,1,novote,novote,4,4,0,0,0,12
150354,U01-013,2022AR01B,Valide,1,novote,1,novote,novote,novote,novote,novote,novote,1,1,1,1,novote,novote,novote,6,6,0,0,0,10
150361,U01-015,2022AR01B,Valide,3,1,1,1,1,1,2,1,1,2,1,2,3,3,2,4,16,8,4,3,1,0
150388,U01-013,2022AR01B,Valide,novote,novote,1,novote,novote,novote,1,novote,novote,novote,novote,1,novote,novote,novote,1,4,4,0,0,0,12
150393,U01-008,2022AR01B,Valide,novote,novote,1,novote,1,novote,2,novote,1,novote,novote,novote,1,novote,novote,novote,5,4,1,0,0,11
150399,U01-013,2022AR01A,Nul,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,4,4,novote,novote,novote,3,1,0,0,2,13
150411,U01-008,2022AR01B,Valide,2,3,2,1,2,2,2,2,2,2,2,2,2,2,3,3,16,1,12,3,0,0
150424,U01-013,2022AR01A,Valide,novote,novote,novote,1,1,novote,1,novote,novote,novote,novote,novote,1,1,novote,novote,5,5,0,0,0,11
150427,U01-015,2022AR01A,Valide,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,16,13,0,0,3,0
150430,U01-014,2022AR01A,Valide,2,2,4,2,2,2,4,2,2,2,novote,novote,4,4,4,3,14,0,8,1,5,2
150438,U01-013,2022AR01A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
150445,U01-015,2022AR01A,Valide,1,1,2,1,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,5,4,1,0,0,11
150451,U01-008,2022AR01B,Valide,1,1,1,1,4,4,3,4,4,4,4,4,4,2,4,2,16,4,2,1,9,0
150460,U01-013,2022AR01B,Valide,1,1,novote,1,novote,novote,1,novote,novote,novote,novote,novote,novote,2,1,novote,6,5,1,0,0,10
150463,U01-015,2022AR01B,Valide,4,1,2,2,4,4,1,3,4,4,4,3,3,2,3,2,16,2,4,4,6,0
150487,U01-018,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
150493,U01-004,2022AR01A,Valide,novote,novote,novote,2,1,novote,1,novote,novote,novote,novote,2,novote,1,novote,novote,5,3,2,0,0,11
150509,U01-018,2022AR01B,Valide,4,2,3,2,2,3,3,2,2,3,2,3,3,3,3,3,16,0,6,9,1,0
150519,U01-015,2022AR01B,Valide,1,1,2,1,2,4,1,4,3,novote,4,3,4,2,3,4,15,4,3,3,5,1
150529,U01-013,2022AR01B,Valide,novote,novote,novote,2,2,novote,novote,novote,novote,novote,novote,2,novote,2,novote,novote,4,0,4,0,0,12
150530,U01-010,2022AR01A,Valide,2,novote,novote,2,novote,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,2,4,0,4,0,0,12
150545,U01-013,2022AR01B,Valide,novote,novote,novote,novote,novote,novote,novote,1,1,novote,2,novote,2,novote,novote,novote,4,2,2,0,0,12
150549,U01-006,2022AR01B,Valide,novote,novote,novote,2,novote,novote,1,novote,novote,novote,novote,2,novote,2,novote,novote,4,1,3,0,0,12
150558,U01-002,2022AR01B,Valide,1,1,3,1,3,3,4,2,2,3,2,2,2,2,3,2,16,3,7,5,1,0
150569,U75-001,2022AR01A,Valide,novote,1,4,2,3,2,3,novote,1,1,1,novote,1,3,4,novote,12,5,2,3,2,4
150587,U01-018,2022AR01B,Valide,3,1,2,1,2,2,2,2,1,2,2,3,2,1,4,2,16,4,9,2,1,0
150603,U01-008,2022AR01B,Valide,2,3,3,1,3,3,2,2,2,3,novote,novote,3,3,3,3,14,1,4,9,0,2
150609,U01-013,2022AR01B,Valide,novote,novote,2,1,novote,novote,novote,4,4,4,4,2,4,3,1,1,11,3,2,1,5,5
150618,U01-006,2022AR01B,Blanc,1 2 4,novote,novote,novote,novote,novote,novote,1 2 3 4,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,14
150628,U01-015,2022AR01B,Valide,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,16,8,8,0,0,0
150653,U01-018,2022AR01B,Valide,4,2,2,4,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,4,0,2,0,2,12
150656,U01-002,2022AR01B,Valide,4,1,3,3,1,2,2,2,2,2,2,2,2,4,4,3,16,2,8,3,3,0
150661,U01-015,2022AR01B,Valide,4,1,1,1,1,3,3,3,3,3,3,3,3,3,3,4,16,4,0,10,2,0
150662,U01-009,2022AR01A,Valide,3,3,3,1,1,2,1,2,2,1,3,1,2,1,2,4,16,6,5,4,1,0
150667,U01-006,2022AR01B,Valide,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,4,16,0,4,11,1,0
150674,U01-014,2022AR01A,Valide,4,novote,novote,1,4,novote,novote,novote,novote,novote,novote,novote,4,4,novote,novote,5,1,0,0,4,11
150683,U01-010,2022AR01A,Valide,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,2,novote,2,novote,2,4,1,3,0,0,12
150689,U01-013,2022AR01A,Valide,novote,novote,1,1,novote,novote,1,novote,novote,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,12
150705,U01-006,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
150744,U01-015,2022AR01B,Valide,3,1,novote,2,3,novote,novote,novote,novote,4,4,2,3,4,4,novote,10,1,2,3,4,6
150762,U01-018,2022AR01B,Valide,2,novote,2,1,1,novote,1,novote,2,novote,novote,novote,novote,1,2,3,9,4,4,1,0,7
150775,U01-002,2022AR01B,Nul,novote,novote,novote,1,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,2,2,0,0,0,14
150833,U01-014,2022AR01B,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,2,2,1,1,1,6,4,2,0,0,10
150859,U01-015,2022AR01B,Valide,2,2,3,1,3,3,3,3,3,3,3,3,3,3,2,1,16,2,3,11,0,0
150869,U01-014,2022AR01A,Valide,1,1,1,1,3,4,1,3,3,3,3,1,4,1,2,1,16,8,1,5,2,0
150895,U01-015,2022AR01B,Valide,3,1,4,4,4,1,4,1,1,1,1,2,1,4,4,4,16,7,1,1,7,0
150901,U01-013,2022AR01B,Valide,3,1,novote,3,2,1,2,1,1,1,1,1,1,2,1,1,15,10,3,2,0,1
150902,U01-014,2022AR01A,Valide,3,3,3,2,4,1,3,3,2,2,3,3,3,2,4,4,16,1,4,8,3,0
150912,U13-102,2022AR01B,Valide,1,2,4,1,novote,novote,1,1,novote,novote,novote,novote,4,1,novote,2,9,5,2,0,2,7
150916,U01-006,2022AR01B,Nul,novote,novote,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,novote,2,3,novote,3,0,2,1,0,13
150928,U01-010,2022AR01A,Valide,1,1,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,12
150932,U01-004,2022AR01B,Valide,1,1,1,1,2,novote,novote,novote,novote,novote,novote,2,novote,1,novote,novote,7,5,2,0,0,9
150933,U01-015,2022AR01B,Valide,novote,1,novote,novote,novote,1,novote,1,1,1,1,novote,1,novote,novote,novote,7,7,0,0,0,9
150949,U01-015,2022AR01B,Valide,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,novote,novote,1,4,4,0,0,0,12
150958,U01-014,2022AR01A,Valide,3,1,1,1,2,3,4,3,1,3,1,1,1,1,1,1,16,10,1,4,1,0
150964,U01-006,2022AR01B,Nul,novote,novote,novote,novote,1,1 2,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,14
150983,U01-009,2022AR01A,Valide,2,1,1,1,2,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,5,3,2,0,0,11
150989,U01-015,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
150994,U01-013,2022AR01B,Valide,1,4,4,1,3,4,1,3,3,3,3,3,2,4,4,1,16,4,1,6,5,0
151000,U01-014,2022AR01A,Nul,novote,novote,novote,1,novote,novote,novote,1,novote,novote,novote,novote,novote,1,novote,novote,3,3,0,0,0,13
151002,U01-006,2022AR01B,Valide,novote,novote,novote,novote,novote,novote,novote,2,novote,2,novote,novote,1,novote,2,novote,4,1,3,0,0,12
151030,U01-015,2022AR01B,Valide,3,novote,novote,novote,novote,novote,novote,4,novote,4,novote,novote,1,novote,novote,novote,4,1,0,1,2,12
151034,U01-014,2022AR01A,Valide,3,2,3,1,1,4,4,4,3,3,3,2,3,2,2,1,16,3,4,6,3,0
151050,U01-015,2022AR01A,Valide,novote,novote,novote,2,novote,novote,novote,novote,1,novote,novote,1,novote,novote,2,novote,4,2,2,0,0,12
151079,U01-013,2022AR01A,Valide,4,novote,2,1,1,1,3,3,2,3,novote,novote,novote,1,1,4,12,5,2,3,2,4
151086,U01-007,2022AR01A,Valide,4,3,novote,2,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,3,3,6,0,2,3,1,10
151088,U01-010,2022AR01A,Valide,4,2,4,1,3,novote,novote,2,2,novote,2,3,1,2,3,4,13,2,5,3,3,3
151090,U01-015,2022AR01B,Valide,4,1,2,2,1,3,3,3,4,4,4,3,4,2,3,1,16,3,3,5,5,0
151091,U01-014,2022AR01A,Valide,novote,1,novote,1,novote,novote,novote,novote,2,novote,novote,novote,novote,2,novote,novote,4,2,2,0,0,12
151101,U01-002,2022AR01B,Valide,novote,1,novote,2,novote,novote,novote,novote,novote,novote,novote,novote,2,2,novote,novote,4,1,3,0,0,12
151112,U01-015,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
151126,U01-013,2022AR01A,Valide,3,2,2,2,1,2,2,2,2,novote,novote,2,2,2,2,2,14,1,12,1,0,2
151131,U01-018,2022AR01B,Valide,novote,1,1,1,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,12
151136,U01-010,2022AR01A,Valide,2,3,1,1,2,3,4,3,2,3,1,3,1,1,4,1,16,6,3,5,2,0
151149,U01-006,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
151153,U01-019,2022AR01A,Valide,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,16,1,1,14,0,0
151163,U01-014,2022AR01A,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,1,novote,1,novote,1,novote,novote,4,4,0,0,0,12
151170,U75-001,2022AR01A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
151176,U01-013,2022AR01A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
151192,U01-009,2022AR01A,Valide,4,4,4,4,4,4,4,4,4,4,4,4,1,novote,novote,novote,13,1,0,0,12,3
151211,U13-102,2022AR01A,Valide,novote,novote,novote,novote,novote,1,novote,novote,2,1,1,novote,1,novote,novote,novote,5,4,1,0,0,11
151215,U01-013,2022AR01B,Valide,1,novote,1,1,novote,novote,1,novote,novote,novote,novote,novote,novote,1,novote,1,6,6,0,0,0,10
151226,U01-014,2022AR01B,Valide,1,1,1,1,1,novote,1,novote,novote,novote,novote,novote,novote,1,novote,novote,7,7,0,0,0,9
151232,U01-015,2022AR01B,Valide,3,2,1,1,3,4,1,4,3,3,3,3,4,1,4,1,16,5,1,6,4,0
151247,U01-014,2022AR01A,Valide,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,3,16,3,11,1,1,0
151255,U01-013,2022AR01B,Valide,3,1,1,1,1,1,3,1,1,1,1,1,1,3,1,novote,15,12,0,3,0,1
151260,U01-009,2022AR01A,Valide,3,2,2,1,1,3,3,2,2,2,2,2,2,3,2,3,16,2,9,5,0,0
151274,U01-013,2022AR01A,Valide,4,4,4,1,4,4,1,4,4,4,4,1,4,1,1,4,16,5,0,0,11,0
151278,U01-006,2022AR01B,Valide,2,1,1,novote,2,novote,2,1,1,1,2,2,2,2,3,2,14,5,8,1,0,2
151283,U01-015,2022AR01B,Valide,1,1,4,1,4,4,4,4,2,4,4,4,4,1,4,2,16,4,2,0,10,0
151297,U01-010,2022AR01A,Nul,novote,novote,1,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,3,3,0,0,0,13
151312,U01-013,2022AR01A,Valide,4,4,novote,3,4,novote,novote,novote,novote,novote,novote,novote,novote,novote,4,4,6,0,0,1,5,10
151325,U01-018,2022AR01B,Valide,4,novote,2,1,1,novote,novote,novote,novote,novote,novote,1,novote,2,1,novote,7,4,2,0,1,9
151329,U01-015,2022AR01B,Valide,3,3,3,1,2,3,2,2,2,2,2,3,3,2,4,3,16,1,7,7,1,0
151344,U01-014,2022AR01B,Valide,novote,novote,1,1,2,novote,novote,novote,novote,1,novote,novote,novote,1,novote,novote,5,4,1,0,0,11
151349,U01-015,2022AR01B,Valide,4,1,3,1,1,3,4,1,3,2,1,1,3,4,1,3,16,7,1,5,3,0
151352,U01-006,2022AR01B,Valide,novote,4,3,3,4,2,1,3,3,2,2,2,4,3,2,4,15,1,5,5,4,1
151358,U01-013,2022AR01A,Nul,novote,novote,novote,novote,novote,1,novote,novote,1,1,novote,novote,novote,novote,novote,novote,3,3,0,0,0,13
151365,U01-018,2022AR01A,Valide,novote,novote,1,novote,novote,novote,novote,novote,novote,1,novote,novote,1,1,novote,novote,4,4,0,0,0,12
151369,U01-015,2022AR01B,Valide,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,16,12,3,1,0,0
151370,U01-002,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
151389,U01-014,2022AR01A,Valide,1,novote,2,1,novote,novote,novote,novote,novote,novote,novote,novote,3,novote,novote,novote,4,2,1,1,0,12
151400,U01-013,2022AR01B,Valide,1,1,1,1,1,1,1,1,1,1,1,1,1,novote,novote,1,14,14,0,0,0,2
151408,U01-015,2022AR01B,Valide,2,2,2,1,2,3,3,2,2,3,2,2,1,2,2,3,16,2,10,4,0,0
151421,U01-015,2022AR01B,Valide,1,3,2,1,2,2,1,3,3,3,3,2,3,2,2,1,16,4,6,6,0,0
151433,U01-008,2022AR01B,Valide,4,3,1,2,1,1,2,1,1,1,1,2,2,3,2,3,16,7,5,3,1,0
151438,U01-015,2022AR01B,Valide,novote,1,novote,1,novote,4,1,4,4,4,4,4,4,1,novote,3,12,4,0,1,7,4
151445,U01-010,2022AR01A,Valide,4,1,1,1,1,1,3,2,1,2,3,2,2,1,2,3,16,7,5,3,1,0
151452,U01-013,2022AR01A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
151461,U01-006,2022AR01B,Valide,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,2,3,3,4,5,1,1,2,1,11
151467,U01-010,2022AR01A,Valide,4,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,novote,4,3,0,0,1,12
151475,U01-015,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
151477,U01-014,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
151482,U01-006,2022AR01B,Valide,1,3,1,1,1,3,2,3,1,3,3,2,3,1,2,2,16,6,4,6,0,0
151493,U01-015,2022AR01A,Valide,novote,1,1,novote,novote,1,1,1,1,1,1,novote,novote,novote,novote,4,9,8,0,0,1,7
151506,U01-013,2022AR01B,Valide,novote,1,1,1,novote,1,1,1,1,1,novote,novote,1,1,novote,1,11,11,0,0,0,5
151513,U01-002,2022AR01B,Valide,1,2,2,1,2,3,2,3,2,2,3,2,3,2,2,1,16,3,9,4,0,0
151516,U01-018,2022AR01B,Valide,1,1,1,novote,1,1,1,1,1,1,1,1,1,1,1,novote,14,14,0,0,0,2
151524,U01-013,2022AR01B,Nul,novote,novote,novote,novote,2,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,novote,2,0,2,0,0,14
151530,U01-008,2022AR01B,Valide,novote,novote,novote,novote,novote,novote,4,novote,novote,novote,2,2,2,4,novote,novote,5,0,3,0,2,11
151535,U13-102,2022AR01B,Valide,novote,1,novote,novote,novote,novote,novote,novote,1,novote,1,novote,novote,novote,novote,1,4,4,0,0,0,12
151536,U01-018,2022AR01B,Valide,1,novote,novote,1,2,novote,novote,3,2,novote,3,2,3,novote,novote,2,9,2,4,3,0,7
151546,U01-013,2022AR01B,Valide,4,2,2,1,3,3,2,3,2,3,3,2,3,2,4,4,16,1,6,6,3,0
151553,U01-015,2022AR01B,Valide,4,3,4,3,3,2,4,2,2,2,2,3,3,2,4,2,16,0,7,5,4,0
151560,U01-018,2022AR01B,Valide,4,4,1,1,3,4,2,4,4,4,4,4,4,1,4,3,16,3,1,2,10,0
151567,U01-002,2022AR01B,Valide,1,1,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,5,5,0,0,0,11
151572,U01-015,2022AR01A,Valide,3,2,2,1,3,4,2,4,3,3,3,3,3,2,3,2,16,1,5,8,2,0
151573,U13-102,2022AR01B,Valide,1,1,1,1,1,novote,1,novote,novote,novote,novote,1,novote,novote,1,2,9,8,1,0,0,7
151577,U01-013,2022AR01A,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,1,0,1,0,0,15
151588,U01-014,2022AR01B,Nul,3,1,1,1,1 4,4,1,4,4,4,4,1,4,1,1,1,15,8,0,1,6,0
151595,U75-001,2022AR01A,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,15
151596,U01-013,2022AR01A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
151605,U01-018,2022AR01A,Valide,2,3,2,3,2,3,3,2,3,4,3,2,3,2,3,4,16,0,6,8,2,0
151610,U01-015,2022AR01A,Valide,2,2,3,1,3,2,3,3,3,3,3,2,2,1,3,3,16,2,5,9,0,0
151615,U01-013,2022AR01A,Valide,1,novote,2,1,2,novote,3,novote,novote,novote,novote,novote,novote,2,2,novote,7,2,4,1,0,9
151618,U01-006,2022AR01B,Valide,novote,novote,novote,novote,novote,2,novote,novote,1,2,novote,novote,2,novote,novote,novote,4,1,3,0,0,12
151632,U75-001,2022AR01A,Valide,4,2,4,1,2,4,4,4,4,4,3,1,1,1,2,2,16,4,4,1,7,0
151639,U01-002,2022AR01B,Valide,1,1,2,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,4,3,1,0,0,12
151649,U01-015,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
151660,U01-014,2022AR01A,Valide,2,1,2,1,3,3,3,2,3,2,3,2,2,2,1,2,16,3,8,5,0,0
151664,U01-013,2022AR01B,Valide,4,3,3,3,2,2,3,3,1,1,2,3,1,1,1,4,16,5,3,6,2,0
151670,U01-015,2022AR01B,Valide,1,1,2,2,2,2,2,2,2,2,3,2,2,3,1,1,16,4,10,2,0,0
151680,U01-018,2022AR01B,Valide,novote,1,2,novote,novote,novote,novote,novote,novote,novote,novote,novote,4,novote,novote,2,4,1,2,0,1,12
151690,U01-008,2022AR01B,Nul,1,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,2,0,0,0,14
151692,U01-002,2022AR01B,Valide,2,2,2,2,3,3,4,3,2,3,3,3,2,2,2,2,16,0,9,6,1,0
151709,U01-015,2022AR01A,Valide,novote,novote,novote,1,2,novote,novote,novote,novote,novote,1,2,2,1,3,1,8,4,3,1,0,8
151716,U01-010,2022AR01A,Valide,novote,novote,novote,1,novote,novote,1,novote,novote,novote,novote,novote,1,1,novote,1,5,5,0,0,0,11
151728,U01-018,2022AR01B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,16
151739,U01-002,2022AR01B,Valide,2,1,novote,2,novote,2,2,novote,novote,novote,novote,novote,2,2,3,2,9,1,7,1,0,7
151744,U01-015,2022AR01B,Valide,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,16,0,1,1,14,0
151757,U01-010,2022AR01A,Valide,novote,novote,novote,1,1,novote,novote,1,novote,novote,1,novote,novote,novote,novote,novote,4,4,0,0,0,12
