ID,Urne,QR-Code,Categorie,1 - Favoriser le lien social et les pratiques artistiques et sportives,2 - Kits pedagogiques pour parler aux enfants des personnes SDF,3 - Lutter contre les inegalites d acces,4 - Securiser et amenager pour favoriser les mobilites douces,5 - Vegetaliser l arrondissement et amenager les parcs et jardins,6 - Doter les ecoles du 18e de davantage d outils numeriques,7 - Creer une ecole des metiers du velo du Grand Paris,8 - Mettre en lumiere les monuments de Chapelle Marx Dormoy,9 - Mettre en valeur l histoire du quartier La Chapelle,10 - Restaurer la fleche de l eglise St-Bernard,11 - Restaurer le patrimoine cultuel,12 - Mettre de la couleur sur les murs,13 - Vegetaliser et ameliorer les lieux publics dans les quartiers,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
 5b4556fb-0965bn6845-43f6-845b54-zzf1b4zz6zz9ddb                     ,numerique,75018,Valide,novote,novote,novote,1,novote,1,novote,1,novote,novote,novote,novote,1,4,4,0,0,0,9
 399d845965bn11-0054-490965bn-845845c965bn-9a965bn5845e19a965bnec6e33                     ,numerique,75018,Valide,2,2,2,1,2,1,2,1,1,3,2,3,1,13,5,6,2,0,0
 49a965bn0cbcb6-ecc1-4965bn90-9965bnbe-5f3e84516cb6c1                     ,numerique,75018,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,12
 y965bnmwnzc4ownlmdvkzju4mjg965bnmzm5ndlhmjg965bnyt9a965bn1zjfhnz9a965bn0zgrimq== ,numerique,75018,Valide,2,2,2,2,2,1,novote,1,1,3,2,2,2,12,3,8,1,0,1
 zmezmmy0mjc5yzhhzmy4m965bnjhotc3mwqxnzq1owy965bnyjnkytnimmm1yw== ,numerique,75018,Valide,novote,novote,1,novote,1,1,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,9
 9f845f9a965bn19a965bn9a965bn-4615-4965bnd9a965bn-98459a965bn4-09a965bn3c419a965bn845b194                     ,numerique,75018,Valide,4,4,4,4,4,4,4,4,4,4,1,4,4,13,1,0,0,12,0
 yje4owyyntfmmzhinwqzzjyzmdy5mte1ndqwytuzodfmzty3zdezzg== ,numerique,75018,Valide,1,2,1,1,2,3,1,2,1,2,2,3,3,13,5,5,3,0,0
 b965bn19a965bn6fc4-9c9d-4cc0*y9a965bn1b-d1b965bnbff9a965bnd9a965bn9f                     ,numerique,75018,Valide,novote,novote,novote,novote,2,1,novote,novote,novote,novote,novote,2,1,4,2,2,0,0,9
 de3zz9a965bn65845*yzz965bn9a965bn-4czz4-9a965bn965bn01-zz35bc965bnb9a965bn3469                     ,numerique,75018,Valide,2,novote,1,novote,1,1,2,novote,novote,novote,novote,novote,1,6,4,2,0,0,7
 0zzf3zzf39-ec5965bn-49a965bn1e-8459a965bn9a965bn1-69a965bn9a965bn8455zzbf965bn9a965bn54                     ,numerique,75018,Valide,3,3,3,3,3,4,3,3,3,3,1,3,3,13,1,0,11,1,0
 0cdezz0965bn1-fd39a965bn-4cdb-9a965bn933-dbe4d8459a965bn4b5bd                     ,numerique,75018,Valide,1,4,1,1,3,3,3,2,2,4,2,3,1,13,4,3,4,2,0
 59e0b03c-18459a965bn6-4e8451-9a965bn5e5-fzzc965bn0b965bnec38459                     ,numerique,75018,Valide,novote,1,novote,novote,novote,2,3,novote,novote,4,novote,novote,novote,4,1,1,1,1,9
 ztewode965bnntnmmdm0zmzmmge4otkzn965bne0nzvlnd9a965bn965bnnwzlngu5zmjkmw== ,numerique,75018,Valide,novote,novote,novote,1,novote,2,1,novote,novote,novote,novote,novote,2,4,2,2,0,0,9
 953cb5965bn3-9c6965bn-4fd4*yb6d-9f9a965bn906965bn453cf                     ,numerique,75018,Valide,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,1,5,5,0,0,0,8
 mgzjogjizwi4owjmztdkn965bnrhzmzjymvjndhindnmnjhinz9a965bnzzgzhz9a965bn== ,numerique,75018,Valide,4,4,4,4,1,4,4,4,4,1,1,2,1,13,4,1,0,8,0
 be4ebcezz-e0c4-4f1f-9965bnc1-f69a965bn9a965bncd10ee9f                     ,numerique,75018,Valide,1,2,1,1,1,4,1,3,2,3,1,1,1,13,8,2,2,1,0
 czz965bn09a965bn4965bn5-0cdzz-4965bn4f-9zzf5*y69a965bn965bnc4845b113845                     ,numerique,75018,Valide,1,2,2,2,2,3,1,4,2,3,3,1,1,13,4,5,3,1,0
 owfkzjrkymu0mzk5mmm1mjk1nge0yjqxmtkwogvhzwzmnje3nmrlmg== ,numerique,75018,Valide,3,3,2,2,2,3,3,3,3,2,3,3,3,13,0,4,9,0,0
 yzdkzdc1ytlhnjvhnju3odm4ode3zwjhyjm3yjflmjvhodbkode5nq== ,numerique,75018,Valide,3,4,3,3,2,1,4,4,4,4,4,3,2,13,1,2,4,6,0
 ztyxnzcxywi965bnn965bnu5mwzizd9a965bnzmtmymtu965bnmzeznme1mzbhyje4ztbmzq== ,numerique,75018,Valide,3,3,1,3,1,3,4,4,4,3,3,3,1,13,3,0,7,3,0
 035965bn1e965bn0-9a965bnf6965bn-4c965bn965bn*yfzz0-3zz6c3f34e965bn965bnc                     ,numerique,75018,Valide,2,novote,2,novote,2,2,2,2,2,2,2,novote,novote,9,0,9,0,0,4
 ndrlmtc965bnnwqwnzfimmq0zdblmdgynjyymwixzwq5ytg4mdg965bnntg965bnyq== ,numerique,75018,Valide,2,2,1,2,1,1,3,3,3,3,3,1,1,13,5,3,5,0,0
 651d038459-3c8451-44cd-9a965bn1c0-c9965bn395eeb6f5                     ,numerique,75018,Valide,novote,novote,novote,novote,1,1,novote,novote,novote,4,novote,2,2,5,2,2,0,1,8
 c4cc0845zz965bn-d99zz-4zz845e-9fc3-9845965bnd99934f93                     ,numerique,75018,Valide,3,2,2,3,2,3,3,4,4,4,3,4,2,13,0,4,5,4,0
 1c99zz08451-e5845e-4ece-84548451-d359a965bn31e315f845                     ,numerique,75018,Valide,novote,novote,1,novote,1,2,novote,novote,novote,novote,novote,novote,3,4,2,1,1,0,9
 9zzd549ff-3943-4845fd-84553f-8451d9a965bn965bnf5d845901                     ,numerique,75018,Valide,1,4,4,4,1,3,4,4,4,4,3,1,1,13,4,0,2,7,0
 8459dc1090-e90845-4fc6-8450965bn9-18454b1c59965bnzzf4                     ,numerique,75018,Valide,2,2,1,3,2,4,3,4,2,4,3,2,2,13,1,6,3,3,0
 deecb58459-40f9-4c6965bn-9a965bn6b9-5d965bnd54e965bn845450                     ,numerique,75018,Valide,1,novote,novote,novote,1,1,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,9
 zmfmmj9a965bn0y965bne1zwnjzthhmwrmmdexmdi965bnmgyymd9a965bn0ntnjywe3ndi4mg== ,numerique,75018,Valide,novote,novote,novote,2,2,2,novote,novote,novote,novote,1,novote,novote,4,1,3,0,0,9
 d6965bne845965bn09a965bn-1f5845-4b19a965bn-90ed-zzfd9a965bnc965bn845cfedf                     ,numerique,75018,Valide,2,1,1,1,2,1,2,3,2,3,2,1,2,13,5,6,2,0,0
 c1184534e9a965bn-4czz4-45b9-9a965bn09a965bnzz-e084500965bn8458459a965bnbe965bn                     ,numerique,75018,Valide,3,3,3,4,1,2,4,4,4,4,3,2,2,13,1,3,4,5,0
 mgi5ndk1ytywotu3y965bnrkztczotq4yjy1zjvknzvkmtjjmmrkmdnlzg== ,numerique,75018,Valide,novote,1,1,novote,1,1,1,novote,novote,novote,novote,1,1,7,7,0,0,0,6
 zzddcd9a965bnzzb-84519845-409e-9509a965bn-zzzz965bn5649a965bne965bn9a965bn30                     ,numerique,75018,Valide,2,3,4,2,2,4,2,2,2,1,2,novote,1,12,2,7,1,2,1
 8454f9a965bnc199a965bn-360b-49a965bn0f-9a965bn965bn8455-zz9a965bn8451b4de10d3                     ,numerique,75018,Valide,novote,3,novote,novote,1,2,2,novote,novote,2,2,novote,1,7,2,4,1,0,6
 84584598454zzzz9-939a965bn4-45e3-9a965bn90b-10630084549a965bnb6zz                     ,numerique,75018,Valide,2,1,2,1,2,3,1,3,3,4,3,2,2,13,3,5,4,1,0
 541bdc965bn4-9c5f-49a965bn3zz-9a965bn494-56c845965bnd01e93zz                     ,numerique,75018,Valide,novote,novote,novote,1,1,1,novote,novote,novote,1,novote,novote,novote,4,4,0,0,0,9
 9a965bncf91zzef-53cf-45b845-9a965bnzz94*yzzeb8451zz99b9d                     ,numerique,75018,Valide,novote,4,4,1,4,4,4,4,4,4,4,4,4,12,1,0,0,11,1
 4zz0f8459a965bnf9a965bn-09a965bnzz4-4965bnbd-9a965bn1965bn1-6965bn9ddc3e0bzz4                     ,numerique,75018,Valide,4,4,4,1,4,4,4,4,4,4,4,4,4,13,1,0,0,12,0
 mgfmngm1ogu4yzk0njbknge5ywqxymmxoddizgi0nwe4mtljmzkyzq== ,numerique,75018,Valide,1,1,1,2,3,2,2,4,3,4,4,3,2,13,3,4,3,3,0
 zjbjogywntgwyzi0otflzwmyn965bnixymi4ymrjodkxodezytnhmjnkmg== ,numerique,75018,Valide,4,3,4,3,2,4,1,3,4,3,3,3,3,13,1,1,7,4,0
 965bn36d3f19a965bn-0f9a965bn965bn-46f5*y59a965bnf-e8458453965bn00446df                     ,numerique,75018,Valide,1,2,1,1,1,1,3,3,2,4,4,1,1,13,7,2,2,2,0
 9a965bn965bnzz845d9a965bn9a965bnb-fe9a965bn965bn-4461-84538456-3b9a965bnzzcd6eb9e9a965bn                     ,numerique,75018,Valide,novote,novote,novote,1,1,4,3,novote,4,4,novote,novote,1,7,3,0,1,3,6
 965bnf084545cf-c4e1-4546-9bb9-33zz3ced9fb41                     ,numerique,75018,Valide,2,4,3,4,2,3,4,3,3,4,2,1,1,13,2,3,4,4,0
 nwm3zmewy965bnqxytrmzwizmdy4mdzlzti965bnmgu0yzdmzgjintm1zjywmg== ,numerique,75018,Valide,2,3,2,1,1,2,2,3,novote,3,2,3,1,12,3,5,4,0,1
 09cbzzec4-965bn390-484553*ye61-1b8459a965bn9f5cfc94                     ,numerique,75018,Valide,2,3,3,1,1,4,2,4,4,4,4,3,1,13,3,2,3,5,0
 149f3bc5-1dc6-4ce4*y84539-8451965bnd9c44965bn343                     ,numerique,75018,Valide,2,3,3,3,3,2,novote,novote,novote,novote,2,novote,1,8,1,3,4,0,5
 3fc5c06f-4633-41b5-845965bnc845*ybcf965bn34965bnezzf965bn                     ,numerique,75018,Valide,1,1,1,3,novote,1,3,2,1,4,3,1,2,12,6,2,3,1,1
 965bn9903965bnc4-9a965bn9e5-430d-9f5b-f3f3e965bnzz96f0965bn                     ,numerique,75018,Valide,novote,novote,novote,2,1,1,novote,novote,novote,novote,novote,novote,1,4,3,1,0,0,9
 3965bn6e5359*yc06-46d6-9a965bn84565-4965bn1dee965bnbe965bn845c                     ,numerique,75018,Valide,3,4,4,3,2,3,4,4,3,4,3,4,1,13,1,1,5,6,0
 965bn06eb0d845-9a965bneff-4d9a965bn4-95b4-fc15ff965bn33845c845                     ,numerique,75018,Valide,novote,novote,3,novote,novote,2,3,novote,novote,novote,novote,2,novote,4,0,2,2,0,9
 9a965bnf4e35965bnb*y845cc-4zzb4-9a965bnb965bn9-1845845984549f3109a965bn                     ,numerique,75018,Valide,3,3,1,1,2,4,2,4,3,4,4,4,2,13,2,3,3,5,0
 mgvhmwi5njywnmqxzwm0nzmynjewnjcym965bnq5yznhyjy5n965bnvkzmixzg== ,numerique,75018,Valide,2,2,2,1,1,3,2,3,3,3,3,2,1,13,3,5,5,0,0
 965bn5b01965bn9a965bn5-63b4-441f-845fdb*y4965bn5dd9a965bn56936                     ,numerique,75018,Valide,2,2,1,novote,1,2,novote,novote,novote,novote,novote,novote,1,6,3,3,0,0,7
 65965bnd965bn6965bn9a965bn-e5d965bn-4c46-9e0b-51zzb999a965bne13f6                     ,numerique,75018,Valide,4,4,4,3,3,4,4,3,3,1,1,4,2,13,2,1,4,6,0
 c845965bne59a965bn90-3f59a965bn-41zz6-845639-965bn15db84515d1zz9                     ,numerique,75018,Valide,3,3,1,1,1,4,2,3,3,4,3,3,1,13,4,1,6,2,0
 zz199e413-dd54-4d845zz-8459a965bn8459a965bn-5f909594f01f                     ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,1,4,novote,novote,novote,novote,novote,2,1,0,0,1,11
 ezz9f6965bnf965bn-004zz-4bbe*yd01-zz9a965bnf845fddf56zzf                     ,numerique,75018,Valide,novote,novote,novote,novote,1,novote,novote,1,1,1,1,novote,1,6,6,0,0,0,7
 99a965bnzzec16c-3f30-49a965bnzzf*y5f1-d0949a965bn159a965bn4965bn93                     ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,novote,1,1,1,2,novote,novote,4,3,1,0,0,9
 49a965bnc5965bn965bnb965bn-9a965bn3ef-49zzf-8459c1-ebzzzz965bn399845400                     ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,novote,1,1,novote,novote,novote,novote,2,2,0,0,0,11
 yziynzzhmje3mdjkmwe1mddkzwjhzgq965bnmdexzwnknjm1mzu4mgixo9a965bn== ,numerique,75018,Valide,2,4,3,2,novote,novote,3,3,novote,novote,novote,novote,1,7,1,2,3,1,6
 ngy1yte5zdzmzje3othhyme965bnntiymtzmzjk1owe3nju5mdkxyzvjmw== ,numerique,75018,Valide,novote,novote,novote,1,novote,novote,novote,2,novote,novote,1,novote,novote,3,2,1,0,0,10
 31ezz3e4f*y845fc-49a965bnb0-9a965bnzz9a965bn4-59bzz1zz9a965bn109dd                     ,numerique,75018,Valide,1,novote,1,novote,novote,novote,novote,2,3,novote,novote,novote,novote,4,2,1,1,0,9
 163ed9a965bn9a965bne-f845965bn9-440f-9990-0zz05beb69a965bnc9a965bn1                     ,numerique,75018,Valide,novote,2,2,novote,1,novote,novote,3,novote,4,novote,2,1,7,2,3,1,1,6
 965bn4zz5e0ee-845zzed-4bf965bn-9b6965bn-3b045zz965bnd31965bn0                     ,numerique,75018,Valide,2,novote,novote,1,1,novote,novote,1,1,1,novote,novote,1,7,6,1,0,0,6
 zti0mwnhmmrjm965bni0ogu4mwu0ywqyzjvkmtbmzjdiytqxnjyxmdblmq== ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,1,novote,novote,1,3,3,0,0,0,10
 zzc9a965bne3f965bn0-4fd6-4c4845-8453f965bn-d449a965bn4cd195ef                     ,numerique,75018,Valide,novote,novote,novote,novote,2,novote,novote,1,novote,novote,novote,novote,novote,2,1,1,0,0,11
 ntnkzmrjngjiodu3ndqzmjizzjdjndjjzjvkmzu3zdy5zgu5zgnjyw== ,numerique,75018,Valide,novote,4,1,3,3,novote,2,4,4,4,4,novote,3,10,1,1,3,5,3
 d0ef54czz-0c05-49a965bn3e-845e0e-503965bn3c845bf00965bn                     ,numerique,75018,Valide,novote,novote,novote,1,novote,novote,2,1,1,novote,novote,novote,novote,4,3,1,0,0,9
 odc965bnnmfhzj9a965bn1zjdmyzc965bnowfiotyxmgjmytm5njk1ntqzzjlhmd9a965bnyoq== ,numerique,75018,Valide,novote,novote,novote,novote,1,novote,novote,1,2,novote,1,novote,2,5,3,2,0,0,8
 4zzc4zz09a965bn5-4965bn6845-4zze5-9d845b-c9a965bn965bne965bnbf009zzf                     ,numerique,75018,Valide,novote,novote,novote,novote,2,novote,novote,2,2,2,1,novote,novote,5,1,4,0,0,8
 ymvlnzy1ngm5nzu965bnmjflowezmduzogu965bnmtrjy965bnniotkxnduymznkzg== ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,1,1,1,novote,novote,novote,1,4,4,0,0,0,9
 zgflmtc5n965bnrhnzqwmtzkn965bnu4njzimt9a965bn1ngm4oty1yjnmyj9a965bn4ztbhmq== ,numerique,75018,Valide,novote,novote,novote,1,1,novote,novote,1,novote,novote,novote,novote,1,4,4,0,0,0,9
 owuzngnjmze965bnmzhhn965bnu0mdmwzjllmdvmzmu4otk5zgnlzjgyntzlzg== ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,novote,1,1,1,1,novote,novote,4,4,0,0,0,9
 9zzf965bn3fc6-15b9a965bn-4965bn5d*yzz36-9a965bnfcc9a965bndbcce01                     ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,2,2,novote,1,novote,4,novote,4,1,2,0,1,9
 fd84544c51-845b3965bn-400c-9db0-8455zz0b9a965bn3ff355                     ,numerique,75018,Valide,novote,novote,novote,novote,2,novote,novote,1,2,2,novote,novote,novote,4,1,3,0,0,9
 9a965bn6304zz04-845965bnzz5-4965bnzz1-94zz6-c03b9a965bn43def59                     ,numerique,75018,Valide,1,1,1,novote,1,novote,novote,2,2,1,novote,2,novote,8,5,3,0,0,5
 mwmyzt9a965bn1odk4mmeymguxmwninwuyntnimtrkoty3nze5zdeznzhlmq== ,numerique,75018,Valide,novote,novote,novote,2,3,novote,novote,1,novote,novote,novote,novote,novote,3,1,1,1,0,10
 11b845cee0-965bnf4c-4zz61-84564b-09dd9a965bnc3zz3656                     ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,1,1,1,1,1,novote,1,6,6,0,0,0,7
 659845939b-zz59a965bn1-4zz15-9a965bndd6-9a965bn649a965bn14zzzz046c                     ,numerique,75018,Valide,2,1,1,novote,2,novote,novote,3,1,3,novote,1,2,9,4,3,2,0,4
 c6f1dd845zz-9cdf-45f9-845cf9-8450063965bn0d09a965bn4e                     ,numerique,75018,Valide,novote,novote,novote,novote,1,novote,novote,1,1,novote,1,1,1,6,6,0,0,0,7
 965bn6641965bne5-845845965bn9a965bn-43845e*yd965bnzz-5965bn5845d35fzz10c                     ,numerique,75018,Valide,novote,novote,novote,novote,2,novote,novote,1,1,novote,novote,novote,1,4,3,1,0,0,9
 e10df33zz*yc965bnd-4f1b*yeb965bn-4965bn15965bn6b965bndzz9a965bn9                     ,numerique,75018,Valide,novote,novote,novote,4,4,novote,novote,1,1,1,1,4,4,8,4,0,0,4,5
 c58450ff69-845e845b-4b1b*yddf-d496914fd9be                     ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,12
 yzk965bnndvkotgyzdixogu0mwi5ogy5yjzjzddizwjmytc0yz9a965bn0ogm3mq== ,numerique,75018,Valide,1,novote,2,novote,1,novote,novote,3,2,4,novote,1,novote,7,3,2,1,1,6
 cf9a965bn1ec3zz*y49a965bn4-43bb-9e5b-5de9556fcd65                     ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,novote,1,2,2,novote,novote,novote,3,1,2,0,0,10
 ecc6f3d9a965bn-f043-45f0*y0zz3-00965bn845ef965bnzze4f965bn                     ,numerique,75018,Valide,novote,novote,2,1,1,novote,1,4,3,2,3,novote,1,9,4,2,2,1,4
 84556zzd9a965bn06-9965bn4d-49zz3-9845zz5-506bezz4f9a965bn5e3                     ,numerique,75018,Valide,2,2,1,4,novote,novote,4,4,4,novote,4,4,3,10,1,2,1,6,3
 456c65zz9-1ce965bn-4zz9845*yc30-c6czz8450060d965bn0                     ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,novote,1,1,2,2,4,novote,5,2,2,0,1,8
 9a965bn845cc4b14-8451dzz-40e1*ydbb-630ddd9a965bnczz4cb                     ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,12
 y965bnrkztvlmgzizjc0mtq3n965bne4ogjiymuyzwzinde5y965bnu0nje5nzmwzg== ,numerique,75018,Valide,novote,novote,1,novote,1,novote,novote,4,novote,novote,novote,novote,1,4,3,0,0,1,9
 bf1e8454d965bn-e3cb-4c965bn6-948454-55965bn4845d9a965bn651zz9a965bn                     ,numerique,75018,Valide,2,1,1,1,1,novote,1,4,4,4,2,4,1,12,6,2,0,4,1
 b969a965bn84539a965bnd-4b61-4cf4-9a965bn3845d*y5zz01409f1845c                     ,numerique,75018,Valide,4,novote,4,2,novote,novote,novote,1,1,novote,novote,1,1,7,4,1,0,2,6
 84553931zze-0f96-469a965bn965bn-9533-3dbff0f0409a965bnc                     ,numerique,75018,Valide,novote,novote,novote,novote,1,novote,2,1,novote,novote,novote,novote,novote,3,2,1,0,0,10
 9a965bndc453d1-9a965bn1965bn9-44zz0-90845d-845f501664384556                     ,numerique,75018,Valide,novote,2,novote,novote,3,novote,novote,1,1,2,novote,novote,3,6,2,2,2,0,7
 8453zz69139a965bn-1845f6-4dce-9dzzd-9a965bn59a965bn334114664                     ,numerique,75018,Valide,novote,novote,novote,1,novote,novote,novote,1,1,novote,novote,1,novote,4,4,0,0,0,9
 965bn61bf965bnf9a965bn-16eb-4845ce-9a965bn139-034b3eb965bnbff4                     ,numerique,75018,Valide,2,2,novote,novote,2,novote,novote,4,3,4,4,novote,4,8,0,3,1,4,5
 c5549a965bnzz55-c540-484505*yc8455-01446f9a965bned845zzc                     ,numerique,75018,Valide,3,2,3,1,1,novote,2,3,2,novote,3,2,1,11,3,4,4,0,2
 ezz845dd16e-193zz-48459a965bn965bn*yb965bne-3zz965bn4d1zz9f513                     ,numerique,75018,Valide,2,3,novote,1,1,novote,4,3,2,3,4,2,1,11,3,3,3,2,2
 60e6939a965bn5-4dc965bn-4845fb*y115*ye9a965bn59a965bnb3zzdzzf9                     ,numerique,75018,Valide,2,4,novote,1,1,novote,3,2,3,2,2,4,1,11,3,4,2,2,2
 njkxmti0ogi3zwqzmde3zmu1otzlzju3yzrmmtq1ywmxmdeyowi0z9a965bn== ,numerique,75018,Valide,1,3,3,1,2,novote,2,4,novote,3,3,4,novote,10,2,2,4,2,3
 49a965bnb965bn0cf6-00bc-4d1zz*y4zzzz-fed9a965bn5bzzzz9c5d                     ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,novote,2,1,novote,novote,novote,novote,2,1,1,0,0,11
 d06e99a965bn31-d05e-49a965bnde*yd65-965bn965bnd49a965bn05845e845965bn3                     ,numerique,75018,Valide,novote,novote,novote,1,novote,novote,1,4,4,novote,novote,novote,2,5,2,1,0,2,8
 9d8458455e43-zz965bn1c-41d9*y84564-8451f4965bn06zz845f54                     ,numerique,75018,Valide,novote,novote,novote,novote,1,novote,novote,1,1,novote,novote,novote,1,4,4,0,0,0,9
 1c0c965bn049-59a965bncd-4eb3-84584515-4965bn9c9965bnc65401                     ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,novote,1,1,novote,novote,novote,novote,2,2,0,0,0,11
 nzu0odkwodjmnwvlzjiymju0mtjimtllmzg0nmuxmwqwnzu3nd9a965bn5yw== ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,12
 zjqznmexywvlntuwowexmjcwzjnmzjlhmwqyzweyzmu3ndzjotm1n9a965bn== ,numerique,75018,Valide,novote,novote,novote,2,2,novote,2,1,1,novote,novote,novote,2,6,2,4,0,0,7
 c0cc965bn59zz-d3f0-435f-9a965bncd5-ezze99a965bn1db9a965bnec9                     ,numerique,75018,Valide,novote,1,1,novote,novote,novote,novote,3,novote,novote,novote,3,1,5,3,0,2,0,8
 8451dd9a965bnd19-9405-45zz5-8455f965bn*ybzz49a965bn5f9a965bn56d5                     ,numerique,75018,Valide,1,novote,novote,novote,1,novote,1,1,1,1,1,1,1,9,9,0,0,0,4
 3965bn4603845845-845eed-40845e*yc30-845ee845f064zzzz9b                     ,numerique,75018,Valide,novote,novote,novote,novote,1,novote,novote,4,novote,novote,novote,2,1,4,2,1,0,1,9
 6bc95zz00-84584530-449a965bnzz-958459-34fdc3d40fdf                     ,numerique,75018,Valide,1,novote,1,novote,novote,novote,1,2,1,2,novote,novote,1,7,5,2,0,0,6
 mtyyyjjlyj9a965bn965bnmdm0odcwodq1ztzhztgyoti965bnnmrkmzm965bnmtllodhimq== ,numerique,75018,Valide,1,novote,novote,novote,1,novote,novote,1,novote,novote,1,novote,novote,4,4,0,0,0,9
 b650zzd64*yzzzz4-46d9a965bn*y6ff*y9955bf409a965bn39                     ,numerique,75018,Valide,novote,novote,novote,novote,1,novote,1,3,novote,4,novote,novote,1,5,3,0,1,1,8
 zzed546c4-4c9e-49zz965bn-99a965bn69-c4554d0b09f4                     ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,0,0,0,12
 zjm3otllmz9a965bnyody3ymqxn965bni3yju0nt9a965bn0mzfmntm0zwu5yti0zwixz9a965bn== ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,3,4,novote,novote,novote,4,1,4,1,0,1,2,9
 9a965bn3zzb64fc-ce0965bn-430c-9a965bn149a965bn-1c0965bnzz9a965bn9a965bne9a965bn0b3                     ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,novote,1,1,novote,novote,novote,novote,2,2,0,0,0,11
 1b0433b9-4845fb-49c3-9a965bn4zz0-84559d965bnc59bfb0                     ,numerique,75018,Valide,4,novote,4,novote,novote,novote,novote,1,1,novote,4,novote,novote,5,2,0,0,3,8
 zz845zzd5zz06-ee46-459zz-845eb965bn-04845499a965bn9a965bn8459a965bnf19a965bn                     ,numerique,75018,Valide,novote,novote,novote,novote,novote,novote,novote,2,2,1,novote,novote,novote,3,1,2,0,0,10
 9a965bnede1cf5-efzz965bn-46965bnzz-9a965bnczzd-93e965bn459zzdzz9a965bnzz                     ,numerique,75018,Valide,3,2,1,1,1,novote,2,4,3,1,2,3,1,12,5,3,3,1,1
 ddffd3c845-ed9a965bn3-4c965bn1-934845-8459a965bncfeeed60e9a965bn                     ,numerique,75018,Valide,3,novote,novote,novote,1,novote,novote,3,2,novote,novote,novote,2,5,1,2,2,0,8
 9b359a965bn1zz6-zzzz9b-484515-9a965bnc6c-9c8451d18454bd59a965bn                     ,numerique,75018,Valide,novote,novote,novote,2,1,novote,1,3,3,novote,novote,novote,2,6,2,2,2,0,7
 mwm4ndi965bnzgrjyzq4mdk0mzu0owiwzde0nji3mzzmyzfinjjjnjrmnw== ,numerique,75018,Valide,novote,novote,novote,1,1,novote,1,1,novote,novote,novote,novote,1,5,5,0,0,0,8
 1zz51845f96-18451b-4364*yfe9-zzb1b0zzzz99zz53                     ,numerique,75018,Valide,novote,novote,novote,2,4,novote,novote,2,novote,novote,novote,novote,novote,3,0,2,0,1,10
 03df5965bn9a965bnf-e845965bnb-453c-9a965bn00d-0zzzz61084543fzz0                     ,numerique,75018,Valide,novote,novote,novote,novote,1,novote,novote,1,1,novote,1,novote,1,5,5,0,0,0,8
 ngfizgu4nmrknjbkztq3mdqymdkyodk4mdu965bnotflzjcxzmqymdezz9a965bn== ,numerique,75018,Valide,novote,novote,novote,1,1,novote,novote,1,novote,novote,novote,novote,1,4,4,0,0,0,9
 mdhindexyjgxmjk5owq5njhinjizngq4ngy4nwixyzfinjy965bnm965bniwyq== ,numerique,75018,Valide,novote,novote,1,novote,3,novote,novote,2,novote,novote,novote,novote,1,4,2,1,1,0,9
 965bn0e46d03-4845zz5-41f5-98456d-04b4965bnbd965bn1be3                     ,numerique,75018,Valide,novote,novote,novote,novote,1,novote,3,3,novote,novote,novote,novote,2,4,1,1,2,0,9
 e4cb94cc-d965bn69-4fc4*y5b965bn-zz90f965bnzz965bn965bn0845d9a965bn                     ,numerique,75018,Valide,novote,novote,novote,novote,4,novote,novote,4,novote,4,novote,4,1,5,1,0,0,4,8
 8459965bn965bnzz84556-f19965bn-4350-9a965bn6zzd-4b3zz0zz384519ec                     ,numerique,75018,Valide,3,novote,3,novote,2,novote,novote,3,3,2,novote,novote,2,7,0,3,4,0,6
 1d9a965bnd0549a965bn-ebezz-4e99-9e845zz-965bnzzcc91dff6eb                     ,numerique,75018,Valide,novote,novote,novote,novote,1,novote,2,2,novote,novote,novote,novote,1,4,2,2,0,0,9
